date,nav_old_sf_kd,nav_finband_kd,nav_old_sf_kd_a05,nav_new_live
2014-05-26,561564971.4931082,561473055.2912847,561579689.5166966,561158121.8117357
2014-05-27,563778750.1210535,563712388.2912847,563804011.5166966,563367469.8117357
2014-05-28,569748432.591391,569750429.2702274,569769148.4194766,569373855.8236276
2014-05-29,569176317.9507607,569218670.7702274,569277130.4194766,568831608.8236276
2014-05-30,574043972.3056892,574126999.4616675,574012545.101341,573623623.143916
2014-06-03,573917359.0490369,573951691.8204507,573924456.9604744,573494417.0216455
2014-06-04,571051563.5017548,571052764.2132585,571105539.9719895,570631868.9385443
2014-06-05,571013607.598829,571049088.1020076,571022510.5788524,570588586.9426845
2014-06-06,571862730.098829,571913763.1020076,571868896.5788524,571458350.9426845
2014-06-09,572372467.598829,572430928.1020076,572393272.5788524,571992264.9426845
2014-06-10,576894814.6117365,576931674.1020076,576884191.4743859,576460496.9426845
2014-06-11,575582817.8617365,575619167.6020076,575589283.4743859,575168529.9426845
2014-06-12,576018873.6117365,576119676.1020076,575997565.4743859,575649112.9426845
2014-06-13,576359825.3617365,576454102.6020076,576352229.4743859,576005893.9426845
2014-06-16,576189795.3617365,576282762.6020076,576211625.4743859,575863107.9426845
2014-06-17,577441745.3617365,577498282.6020076,577507653.4743859,577138549.9426845
2014-06-18,577975795.3617365,578039732.6020076,578042453.4743859,577675049.9426845
2014-06-19,578081147.1117365,578059289.1020076,578145989.4743859,577667088.9426845
2014-06-20,574762334.1273129,574645578.9264472,574924089.4743859,574317572.0630504
2014-06-23,577259803.654386,577135897.0109266,577354548.7419566,576756511.1599754
2014-06-24,580076252.154386,579962430.0109266,580154970.7419566,579556059.1599754
2014-06-25,581640026.404386,581545231.5109266,581719070.7419566,581144054.1599754
2014-06-26,584816500.654386,584720733.0109266,584874370.7419566,584322949.1599754
2014-06-27,585514775.904386,585333702.5109266,585605130.7419566,584962064.1599754
2014-06-30,586305098.404386,586083627.5109266,586385566.7419566,585739278.1599754
2014-07-01,587476193.404386,587235357.5109266,587505110.7419566,586856764.1599754
2014-07-02,588556674.404386,588226385.5109266,588622202.7419566,587897212.1599754
2014-07-03,585400306.654386,585019971.0109266,585449786.7419566,584716883.1599754
2014-07-04,585889429.154386,585511696.0109266,585918522.7419566,585208397.1599754
2014-07-07,584288801.404386,583992861.5109266,584322222.7419566,583684082.1599754
2014-07-08,589781260.904386,589497862.5109266,589749940.7419566,589105264.1599754
2014-07-09,590771750.154386,590478904.0109266,590777230.7419566,590125259.1599754
2014-07-10,595940722.154386,595624200.0109266,595952626.7419566,595283883.1599754
2014-07-11,592266411.154386,591919762.0109266,592288252.7419566,591583507.1599754
2014-07-14,595012693.904386,594600216.5109266,595036458.7419566,594280436.1599754
2014-07-15,601389744.154386,601057076.0109266,601340194.7419566,600644865.1599754
2014-07-16,599317919.154386,598987336.0109266,599304368.7419566,598578351.1599754
2014-07-17,601814435.5543861,601490562.1109266,601838257.2419566,601084000.2599754
2014-07-18,601231077.0543861,600970959.1109266,601269901.2419566,600574466.2599754
2014-07-21,601596000.5543861,601283452.1109266,601661497.2419566,600897000.2599754
2014-07-22,605272559.8043861,604982513.6109266,605309807.2419566,604586095.2599754
2014-07-24,608642299.3043861,608290744.6109266,608674255.2419566,607876577.2599754
2014-07-25,610439570.3043861,610133902.6109266,610480613.2419566,609703939.2599754
2014-07-28,618576337.2408385,618100880.6109266,618706411.2419566,617726641.2599754
2014-07-29,613363094.9908385,612988385.1109266,613467711.2419566,612597916.2599754
2014-07-30,617303190.2408385,616916794.6109266,617448719.2419566,616568573.2599754
2014-07-31,612611812.4908385,612208040.1109266,612655491.2419566,611801516.2599754
2014-08-01,607506551.6253648,606888280.8613156,607558814.8728808,606528099.1973879
2014-08-04,605151871.1602738,604698172.3186681,605145818.8002864,604281803.6718965
2014-08-05,590822944.9859998,590426645.9099461,590840294.9386563,590067170.4090705
2014-08-06,597960695.0439926,597726232.6287001,597920241.499454,597325543.0590705
2014-08-07,599704280.0439926,599532792.6287001,599647051.499454,599098543.0590705
2014-08-08,596881221.0439926,596724150.4287002,596850526.599454,596353523.7590704
2014-08-11,601167941.5439926,600959619.8287002,601118414.3994541,600473084.3590704
2014-08-12,598787559.2939926,598642419.0287001,598755117.0494541,598256990.4090704
2014-08-13,605247962.2939926,605093523.4287002,605203738.849454,604643387.0090704
2014-08-14,606003747.5439926,605717223.9287001,605968216.399454,605272756.1174366
2014-08-15,603889108.8472003,603590268.6778672,603862562.1551721,603214308.4674367
2014-08-18,600584395.8472003,600376114.2778672,600533042.3551722,599978428.4770583
2014-08-19,608717650.3472003,608535796.7278671,608628434.855172,608150273.6770583
2014-08-20,615071867.3472003,614920130.4278672,614965793.105172,614565007.1270583
2014-08-21,619497503.8472003,619426667.7778671,619357500.9551721,619056428.8770583
2014-08-22,629651612.8472003,629455376.7778671,629489185.5051721,629018954.8270583
2014-08-25,627891823.5972003,627631667.9278672,627740508.105172,627257477.1270583
2014-08-26,626543320.8472003,626399235.6778672,626387148.0551721,625966568.1770582
2014-08-27,630008650.0972003,629870398.3278672,629809827.3551722,629372029.7770582
2014-08-28,627803436.9477097,627617284.0278671,627659511.4092424,627200095.7770582
2014-08-29,620505939.894629,620392240.9074777,620370938.7008862,619945382.9994093
2014-09-01,626068083.5630531,625908055.3666835,625895007.1181873,625413793.6375247
2014-09-02,620900430.2945603,620676156.6257992,620784368.5496947,620275168.1659788
2014-09-03,629299260.0445603,628958094.3257991,629131033.8496946,628488186.0659788
2014-09-04,628632898.5445603,628339349.5757991,628490846.7996947,627884761.1159788
2014-09-05,625243397.2945603,624869624.5257992,625165765.6496947,624515457.4659789
2014-09-09,627146599.5445603,626693285.3257991,627071458.9996946,626329315.4159788
2014-09-10,624657559.0445603,624211251.4257991,624600800.4496946,623853184.0659788
2014-09-11,624644038.7945603,624157044.1757991,624619236.3996946,623880743.1159788
2014-09-12,621247612.2945603,620901110.1757991,621198497.8496946,620611085.1659788
2014-09-15,619881752.7945603,619621824.6757991,619768725.9496946,619187967.0659788
2014-09-16,612360686.0445603,612078538.9257991,612293976.5996946,611728979.4159788
2014-09-17,616746980.0445603,616337358.6757991,616683509.6496946,616038722.3659788
2014-09-18,618922320.5445603,618523042.5757991,618836268.1996946,618206453.7159789
2014-09-19,618434164.0445603,618059737.2757992,618332765.2496946,617756840.3659788
2014-09-22,614103216.0445603,613736405.1757991,614003970.3496946,613371743.6659788
2014-09-23,612357259.0445603,611976578.4257991,612255050.6996946,611616779.3159788
2014-09-24,613129793.0445603,612743257.0257992,613024906.2996947,612420347.3159788
2014-09-25,608985218.2945603,608581812.3757992,608896244.3996946,608290646.3159788
2014-09-26,607411649.0774204,607137403.4257991,607348559.2078613,606775211.3159788
2014-09-29,603100819.418401,602872265.3471678,603098995.6949911,602585131.5415832
2014-09-30,602030814.2966908,601881138.5606806,602027129.4742005,601564680.764798
2014-10-01,600194809.2427553,600013549.7321951,600233597.7209405,599732499.7217534
2014-10-02,597003523.4413587,596846319.5821952,597187118.7709404,596584883.2717534
2014-10-03,607664042.4413587,607427631.9321952,607685872.6209404,607127773.0217534
2014-10-06,602289265.1913587,602062778.7188742,602383508.4709405,601741831.2284739
2014-10-07,602138276.9413587,601860205.6188742,602256643.2709404,601536007.8284738
2014-10-08,603331288.9413587,603071330.4688742,603440943.8038397,602715030.2284739
2014-10-09,607031184.1618582,606832299.4625585,607074521.8444982,606420958.7498662
2014-10-13,594502382.6286366,594342620.6392062,594697305.6293055,594073208.927886
2014-10-14,596827498.3991557,596679489.4676489,597075697.1095772,596442322.3018246
2014-10-15,591986650.7113103,591844506.0702341,592402307.6563586,591728202.2536339
2014-10-16,589891823.7573636,589760358.5525362,590396261.6784594,589742735.4345846
2014-10-17,588394173.1373745,588290688.7076205,588917086.0577797,588335908.643478
2014-10-20,591334510.099975,591241234.0493693,591750561.3838661,591170635.2687271
2014-10-21,591606496.7101325,591513223.6633679,591860761.8507464,591344640.4205035
2014-10-22,593768606.7101325,593594764.8133678,594006389.3007464,593392815.3705035
2014-10-23,596049737.609,595863546.6681689,596207059.7900765,595562309.4771488
2014-10-24,595825429.859,595639816.3181689,596112525.6900765,595458442.4771488
2014-10-27,598147136.109,597973539.468169,598578680.8900764,597887004.1771487
2014-10-28,602872985.609,602686728.7681689,603184904.6900765,602503906.1771487
2014-10-29,607479409.609,607277369.8181689,608041752.1400764,607315404.5271487
2014-10-30,608380342.109,608141984.0681689,609248357.6400764,608417219.5271487
2014-10-31,611712533.109,611495139.4181689,612581732.8900764,611775851.8771487
2014-11-03,609425487.609,609192707.4181689,610142400.2900764,609346662.4771487
2014-11-04,608727663.244619,608516972.3288976,609438960.2764143,608662549.5516003
2014-11-05,607467913.7963153,607314934.4343411,608299084.8475499,607586197.208953
2014-11-06,605051748.5955207,604970278.8668296,605883079.3811897,605284312.390098
2014-11-07,601748707.4576081,601601050.6029134,602580814.8280624,601911665.7149085
2014-11-10,611271635.833185,611086051.7332315,612030986.3790784,611263780.5312735
2014-11-11,609674373.4331512,609479546.7757418,610490002.507347,609722919.0668432
2014-11-12,602800085.0334295,602670747.17602,603553972.8748052,602846656.4809389
2014-11-13,606433739.7834295,606287216.7260201,607213068.4748051,606472968.180939
2014-11-14,607290046.7574109,607080339.7137369,608107761.5448139,607304037.6509478
2014-11-17,601872138.5074109,601613287.9137369,602788710.7448139,601987369.6509477
2014-11-18,605360447.22515,605091622.0814761,606275694.9213104,605407132.2910151
2014-11-19,609343472.3762097,609070278.779354,610190100.8771898,609323120.5786189
2014-11-20,611107613.5475957,610772640.5501232,612050156.9258302,611187185.5494888
2014-11-21,609683698.2524154,609325278.4549428,610610356.2180803,609646674.3898681
2014-11-24,610611432.6977448,610285395.5002723,611536262.4508092,610606155.4457959
2014-11-25,606567981.0382293,606295529.0407568,607333914.1712904,606470834.1535968
2014-11-26,606505392.0744307,606236881.0575672,607087102.5599501,606242573.6782818
2014-11-27,609047058.2356759,608743608.3507533,609949103.1548177,609032519.1696463
2014-11-28,610774595.3665329,610519013.35205,611553885.9609387,610694975.5427822
2014-12-01,600817360.8885329,600541275.8496825,601741237.3786283,600895211.2415519
2014-12-02,593171507.3885329,592894089.9996824,594699362.8786283,593863149.6415519
2014-12-03,598271266.9436883,598000315.5613533,599673581.3953246,598836212.3582484
2014-12-04,605103927.4436883,604823828.1613532,606268375.5453246,605366088.3082484
2014-12-05,602403463.6936883,602208222.6113533,603291395.1453246,602546105.4082483
2014-12-08,602190648.6936883,601924036.9613533,603068121.7976227,602284781.9893149
2014-12-09,602206697.1936883,602023279.7613533,603031742.8976227,602292976.6893148
2014-12-10,596325533.4436883,596056158.4113533,597390251.3476228,596551799.6393149
2014-12-11,592650937.5480515,592426970.0580132,593549113.4294873,592737111.7768676
2014-12-12,593588668.6580535,593330463.5782436,594386139.9076271,593525586.5550076
2014-12-15,590751267.8363043,590466572.6677212,591570161.0921334,590710844.3478673
2014-12-16,591931799.349797,591718583.9002839,593045100.7171069,592207432.893638
2014-12-17,585843795.2107598,585649212.8558668,586869653.071783,586090108.0576828
2014-12-18,590521373.3330693,590273606.993178,591490299.7371899,590644083.22496
2014-12-19,597330634.8330693,597107671.143178,598310567.2371898,597491207.62496
2014-12-22,597430534.8330693,597183171.143178,598614667.2371898,597743307.62496
2014-12-23,596752867.9453201,596544846.5998647,597962690.6472064,597065358.6110553
2014-12-24,601064078.4922969,600843511.3574271,602165758.6881852,601307435.9362917
2014-12-25,599477039.3209105,599305115.1265868,600598465.4505341,599773403.6795204
2014-12-26,601854063.625184,601627978.6383597,603055736.3029205,602172094.0241672
2014-12-27,599902543.4565012,599673023.0836631,601150292.5400183,600259186.1922916
2014-12-29,603700310.8554652,603455083.6620808,604906624.1629744,603966672.3223116
2014-12-30,604428173.198774,604184719.9411696,605691184.0349336,604731714.6654968
2014-12-31,607140953.7232773,606952670.5986701,608348014.280667,607463062.4331393
2015-01-05,602098063.2859929,601829330.0126964,603414567.930667,602476179.9831394
2015-01-06,590852710.2859929,590634404.8626964,592192569.630667,591327466.3831394
2015-01-07,589333545.815021,589075377.0152752,590724741.8104049,589829927.295103
2015-01-08,598376594.2772738,598090217.0775279,600038005.4234885,599039666.5819267
2015-01-09,599555700.5272738,599302540.227528,601097723.4736786,600125466.3430682
2015-01-12,598132236.8573713,597964886.3466626,599692939.3206836,598698233.75482
2015-01-13,604315417.3772087,604169947.2320119,605881233.4967972,604912377.4984623
2015-01-14,597736121.1932693,597586895.5480726,599186619.8801318,598221957.2018629
2015-01-15,595024969.0896317,594844466.944435,596509366.5301318,595511274.4212168
2015-01-16,594914589.3004895,594801620.8052928,596498704.4292778,595571616.4907297
2015-01-19,597394657.8004895,597247192.3052928,598972711.129278,598012405.7907296
2015-01-20,596533951.5504895,596321119.1552929,598063055.9292779,597070644.0907297
2015-01-21,602246278.627487,602057135.8822901,603756477.716853,602766936.3662293
2015-01-22,604774823.627487,604576387.7822901,606172503.6668531,605157178.3162293
2015-01-23,609089605.377487,608865509.1822902,610478535.216853,609464593.6662294
2015-01-26,609003249.127487,608778986.0322901,610389480.016853,609340531.9662293
2015-01-27,611195856.127487,610981212.7822901,612549499.6668531,611501646.3162293
2015-01-28,609467082.127487,609255421.7322901,610895802.216853,609814997.9662293
2015-01-29,605350378.627487,605217485.8822901,606692177.716853,605699436.3662293
2015-01-30,604378457.627487,604195575.0322901,605612499.216853,604681342.7662293
2015-02-02,606875990.877487,606670934.2322901,608151629.216853,607090213.9662293
2015-02-03,605851100.877487,605617071.7822902,607021537.366853,605988933.6162293
2015-02-04,611651246.7566051,611396293.2614084,612798544.5973567,611697797.7684032
2015-02-05,613675217.6031454,613444990.6079487,614816949.3653656,613697046.0955573
2015-02-06,611207117.6031454,610927890.6079487,612493849.3653657,611379996.0955573
2015-02-09,607526982.1031454,607267354.8079487,608930264.8653656,607826672.7955573
2015-02-10,609929322.8526248,609703718.3350453,611115072.1472666,610066656.9194336
2015-02-11,610028121.1615863,609865135.0706164,611128385.721645,610141254.8169639
