date,nav_base_e16_e18_e22_v2s,nav_const_a05,nav_const_a25,nav_const_a100_full,nav_gate_09_a25,nav_gate_09_a50,nav_gate_09_a100,nav_gate_085_a25,nav_gate_085_a50,nav_gate_085_a100,nav_gate_08_a25,nav_gate_08_a50,nav_gate_08_a100,nav_e1bin_a25,nav_e1bin_a50,nav_e1bin_a100
2024-02-26,8178623.273899236,8323805.215473194,8290385.659855377,7845318.679368471,8183416.441521012,8071813.562232312,7798193.458528498,8146560.706495359,8005759.006138373,7728621.660359499,8103937.845443534,7976905.498274919,7738413.560902117,8149345.444608678,8112590.307479836,8073406.9064129535
2024-02-27,8227474.71077078,8363590.065473194,8310894.559855377,7847796.629368472,8226811.489194849,8114711.945412803,7839007.189246917,8190690.112919419,8049384.114508729,7770091.860359499,8148949.380085223,8021031.825909549,7780732.760902117,8197636.580748345,8159976.411703488,8118406.645876943
2024-02-29,8276351.36077078,8418617.765473194,8368338.059855377,7903347.029368471,8279052.689194849,8166178.545412804,7887789.989246917,8242121.0129194185,8099786.914508729,7818239.310359499,8199441.580085224,8070848.675909549,7828708.760902116,8246572.480748344,8209111.911703488,8168622.445876944
2024-03-01,8234738.6607707795,8379091.165473194,8333139.209855378,7869854.629368472,8238937.139194849,8126586.395412804,7849688.789246918,8201954.862919419,8060196.56450873,7780349.2103595,8159157.830085224,8031217.22590955,7790468.860902117,8205213.530748344,8168124.261703488,8128413.445876944
2024-03-04,8258514.960770779,8413713.915473195,8366273.109855377,7893261.479368471,8268640.539194848,8155781.795412803,7875691.939246916,8230544.112919418,8087983.064508729,7806191.460359499,8186384.730085222,8058190.375909548,7815919.060902116,8229320.130748345,8192859.361703488,8155342.895876943
2024-03-05,8263466.010770779,8426956.115473194,8379515.409855377,7897195.329368471,8278358.439194848,8165278.795412803,7883376.789246917,8239405.962919419,8096480.3645087285,7813633.860359499,8194238.980085222,8066082.625909549,7823045.360902116,8234590.580748345,8198704.5117034875,8163036.745876943
2024-03-06,8307095.960770779,8475266.880746301,8432721.259855378,7945488.029368471,8324470.139194849,8210716.845412804,7927111.889246916,8284888.2629194185,8141071.214508729,7856744.060359499,8238989.380085223,8110216.275909549,7865946.760902116,8278237.430748344,8242463.311703488,8207553.5458769435
2024-03-07,8342482.76077078,8506133.680746302,8453190.409855377,7959906.079368471,8357209.689194849,8243060.795412804,7957872.3392469175,8317940.462919419,8173667.364508729,7887795.5103595,8272404.480085223,8143016.52590955,7897439.660902116,8313309.730748344,8277042.611703488,8240913.995876944
2024-03-08,8413782.060770778,8586902.4807463,8530774.859855376,8024313.429368471,8433336.239194848,8318057.945412803,8028316.489246917,8392889.762919419,8247142.214508729,7957527.160359499,8346009.580085223,8215648.975909549,7967080.060902116,8384693.430748344,8348709.611703487,8314132.745876944
2024-03-11,8401808.76077078,8572386.2307463,8513221.159855377,8010024.929368472,8419915.589194847,8304846.845412803,8015469.789246917,8379784.612919418,8234310.814508729,7944978.910359499,8333257.330085223,8203037.125909549,7954675.760902116,8372660.030748344,8336546.861703488,8301454.745876944
2024-03-12,8432287.310770778,8604751.880746301,8541922.659855377,8031922.479368472,8451284.789194848,8335772.045412804,8044566.539246917,8410863.162919419,8264816.414508729,7973952.2103595,8363998.130085223,8233327.425909549,7983718.460902116,8403091.630748345,8366951.261703488,8332057.395876944
2024-03-13,8474919.710770778,8655053.630746301,8596338.459855378,8070937.129368471,8497884.889194848,8381659.545412803,8088616.589246917,8456555.212919418,8309587.414508728,8017134.4603595,8408673.930085223,8277462.475909548,8026603.460902115,8445853.330748344,8410020.661703486,8376487.945876943
2024-03-14,8645403.810770778,8812613.7307463,8727523.509855377,8182701.279368471,8659342.539194848,8541079.295412803,8242195.839246917,8618849.312919417,8469474.76450873,8170569.1103595,8571957.430085223,8437868.425909549,8181401.260902116,8615080.830748344,8577337.361703487,8539396.395876944
2024-03-15,8675619.460770778,8834755.380746301,8727132.459855378,8159757.229368472,8684546.989194848,8566027.045412803,8265210.289246917,8644817.612919418,8495187.314508729,8194243.310359499,8598793.080085224,8464091.77590955,8205845.860902116,8644833.580748344,8606319.711703489,8566243.345876943
2024-03-18,8667535.938262254,8821057.396308655,8708635.420322932,8148550.970336022,8673416.876836808,8555109.858333742,8254879.787562542,8634276.991367154,8484932.238106854,8184346.915666847,8588907.21646747,8454237.255548866,8196256.682317105,8636561.767536419,8597698.649091678,8556453.20584016
2024-03-19,8615523.701484876,8765095.146308657,8655380.320322933,8100425.120336021,8619500.23126427,8501964.1487686,8204602.793394392,8580913.940846788,8432589.405435657,8134671.9764891025,8536208.033355476,8402310.786959147,8146517.286972165,8584604.784523109,8545742.307766186,8504016.591315065
2024-03-20,8548400.201484874,8706694.696308656,8606107.670322932,8053945.270336021,8557785.58126427,8440993.698768599,8145076.993394393,8518567.340846788,8371042.305435657,8075141.976489102,8473073.633355474,8340327.486959147,8086326.786972164,8518104.68452311,8480221.857766185,8440944.641315063
2024-03-21,8706584.951484874,8858809.796308655,8745738.420322932,8179933.870336021,8711308.281264272,8592505.698768599,8291511.043394392,8672179.390846789,8522265.955435658,8220775.326489102,8626863.683355475,8491580.736959148,8232759.786972164,8675390.234523108,8636206.157766186,8594325.791315064
2024-03-22,8678029.901484873,8819391.928578107,8714742.770322934,8160634.8203360215,8676952.281264272,8558728.5987686,8261809.343394391,8638962.340846788,8489884.155435657,8191333.326489102,8594989.233355476,8460013.886959147,8203501.686972165,8646528.984523108,8606749.807766184,8562735.491315063
2024-03-25,8667750.801484874,8808552.228578107,8712378.820322933,8160038.670336021,8666510.93126427,8548434.3487686,8253120.793394391,8628592.540846787,8479702.305435658,8182507.676489102,8584706.233355476,8449888.636959147,8194446.686972165,8636276.234523108,8596524.007766185,8552499.041315062
2024-03-26,8727406.701484874,8876308.728578107,8774256.970322933,8213365.87033602,8730175.68126427,8611156.198768599,8311435.293394392,8691302.840846788,8541134.205435658,8240349.676489102,8646279.533355474,8510618.686959147,8252221.286972164,8695998.784523109,8656473.357766185,8613716.441315064
2024-03-27,8721196.201484874,8870679.228578107,8766916.470322933,8206036.470336022,8724386.83126427,8605443.0487686,8305250.193394392,8685501.990846789,8535356.405435657,8234220.2264891025,8640399.083355475,8504806.636959147,8246105.186972165,8689838.18452311,8650385.757766185,8607802.191315064
2024-03-28,8675979.401484873,8823053.328578107,8723794.620322933,8169104.3203360215,8678163.531264272,8559866.7487686,8262244.943394392,8639638.640846789,8490355.755435657,8191334.626489102,8594984.133355476,8460088.036959147,8203201.586972165,8644714.534523109,8605346.757766185,8562605.291315062
2024-03-29,8755380.351484874,8900277.828578107,8789409.220322933,8225954.020336021,8755626.531264272,8636307.1487686,8335144.943394392,8717088.140846789,8566562.855435656,8263934.576489102,8672432.033355474,8536258.936959147,8276322.786972164,8723691.784523109,8683718.857766185,8639819.691315062
2024-04-01,8768637.051484874,8914085.328578107,8804058.620322933,8242001.220336021,8769042.381264271,8649537.5987686,8347855.693394392,8730420.990846789,8579652.505435657,8276419.776489102,8685662.283355474,8549282.936959147,8288832.286972164,8736911.334523108,8696897.207766185,8652991.341315063
2024-04-02,8775210.951484874,8911795.528578106,8801890.970322933,8244767.5703360215,8770712.98126427,8651278.5987686,8351248.243394392,8732916.440846788,8582332.855435658,8279986.876489103,8689138.133355476,8552545.036959147,8292727.586972165,8743114.984523108,8702457.107766185,8656596.941315062
2024-04-03,8658037.551484875,8794240.928578107,8678259.820322933,8135515.470336021,8654317.431264272,8536459.1487686,8238727.743394393,8616936.140846789,8468262.155435659,8168716.9764891025,8573568.833355475,8438778.386959147,8181486.686972165,8626416.034523109,8586383.357766185,8541393.841315065
2024-04-08,8739533.151484875,8872294.928578107,8753718.916037474,8203068.783477999,8733187.081264272,8614301.4987686,8314609.843394392,8695899.140846789,8545992.055435658,8244087.376489103,8652664.033355474,8516551.436959147,8257143.786972164,8707432.884523109,8666700.307766184,8620274.741315065
2024-04-09,8804219.401484873,8943461.928578107,8823047.966037475,8258808.283477999,8801133.23126427,8681257.3487686,8378303.193394392,8762966.840846788,8611797.205435658,8306976.376489102,8718746.533355474,8581732.286959147,8319946.786972164,8772117.184523107,8731500.807766184,8686049.091315063
2024-04-10,8795946.615719402,8939965.528578106,8819834.016037475,8254056.433477999,8795464.713721342,8675617.549074536,8372130.643394392,8756889.339539113,8605689.66429248,8300820.226489102,8712167.228925562,8575331.042276526,8313591.686972165,8764058.352360098,8723803.157346463,8679407.857126486
2024-04-11,8793427.465719402,8926371.328578107,8798449.966037475,8232340.833477999,8786765.113721343,8667151.599074535,8364920.093394391,8749287.889539113,8598488.51429248,8294212.876489102,8705849.92892556,8568899.842276527,8307534.686972165,8761112.552360097,8720093.657346461,8673279.357126486
2024-04-12,8731880.315719401,8867668.328578107,8752162.016037475,8198345.133477999,8727359.963721344,8608518.949074537,8309189.743394393,8689772.489539113,8539913.364292482,8238340.9764891025,8646209.228925562,8510274.292276526,8251246.886972165,8699938.152360098,8659470.157346463,8613811.807126487
2024-04-15,8699993.0157194,8833328.528578106,8713550.716037475,8170230.033477999,8694535.013721343,8576162.749074535,8276532.063278348,8657270.339539113,8507983.76429248,8206380.661567408,8614049.528925562,8478567.742276527,8219420.182584091,8668097.152360098,8627654.957346462,8581775.157126486
2024-04-16,8504521.0157194,8640869.528578108,8535865.016037475,8016616.983477999,8502746.013721343,8386928.199074536,8094194.513278348,8465710.939539112,8319540.364292482,8025118.311567407,8422713.528925562,8290344.3922765255,8037347.232584091,8473588.352360098,8434500.007346462,8391039.707126485
2024-04-17,8522534.215719402,8654852.028578106,8555486.416037474,8034738.333477999,8518208.213721344,8402223.749074535,8110913.963278349,8481511.639539113,8335230.4642924825,8041448.861567408,8438968.628925562,8306290.742276526,8053753.682584091,8491358.952360097,8451873.857346462,8407342.057126487
2024-04-18,8591117.615719402,8720883.628578108,8608156.566037474,8079394.433477999,8584634.813721344,8467782.599074537,8173075.013278348,8548023.389539113,8400677.214292482,8103471.661567408,8505570.528925562,8371764.292276526,8116346.782584091,8559541.752360098,8519469.957346462,8473740.107126486
2024-04-19,8398408.965719402,8531170.128578106,8439099.616037473,7936454.383477999,8395989.563721344,8281642.599074535,7994322.113278349,8359519.989539113,8215234.364292483,7925601.811567408,8317203.928925562,8186486.592276527,7937532.232584092,8367812.752360099,8329136.0073464615,8285964.6071264865
2024-04-22,8563099.513705274,8693863.203315483,8587134.016037475,8065574.733477999,8558360.291122355,8441840.977067342,8147809.463278349,8521575.6881603,8374592.730277655,8078301.261567408,8478898.07119126,8345560.601074252,8090900.982584091,8531743.491555888,8492026.029116152,8447110.449549854
2024-04-23,8637145.793432858,8772672.307784703,8651196.026898269,8110034.577690057,8634482.438992707,8516883.211248955,8218081.675686518,8597018.696747903,8448625.600413691,8148389.173061137,8553530.570337055,8419080.209431361,8161225.461822974,8605669.621281488,8565871.869269887,8521390.283731466
2024-04-24,8615414.325018188,8738861.262903143,8628015.096673435,8102289.395368386,8606172.39375865,8489083.246731255,8194779.771772056,8569919.519091373,8422351.085840482,8125354.2686959375,8527922.359315922,8393696.12151511,8138358.09025632,8583557.289975844,8543039.905080711,8496113.459736314
2024-04-25,8496087.275018187,8624241.912903141,8525379.746673435,8012901.745368386,8490545.74375865,8374963.846731255,8084672.071772056,8454170.419091372,8308431.735840482,8015603.5186959375,8412017.859315922,8279731.571515111,8028033.2902563205,8464920.889975844,8425413.955080712,8380539.409736312
2024-04-26,8527462.175018188,8656328.962903142,8557158.346673435,8035930.145368386,8522078.39375865,8406064.196731254,8114700.521772056,8485543.319091372,8339246.435840482,8045223.318695938,8443194.159315921,8310419.171515111,8057701.39025632,8496196.889975844,8456562.205080712,8411588.159736313
2024-04-29,8790122.325018188,8910862.96290314,8778452.946673436,8224661.995368386,8777850.64375865,8658473.746731253,8356628.571772056,8741368.169091372,8590965.33584048,8286274.318695937,8699101.059315922,8562079.821515111,8300226.09025632,8757420.989975844,8715721.95508071,8666721.609736312
2024-04-30,8839475.475018188,8947280.01290314,8786544.846673435,8212061.895368386,8819537.69375865,8699730.246731253,8395345.321772056,8784206.469091373,8633367.08584048,8325752.968695938,8743253.709315922,8605251.571515111,8340897.99025632,8806056.789975842,8763164.70508071,8710884.659736311
2024-05-02,8954987.325018188,9039271.212903142,8839282.496673435,8254563.195368386,8920749.64375865,8799821.896731254,8491418.021772055,8887417.519091373,8735436.885840481,8422853.768695937,8848825.459315922,8708681.02151511,8440012.290256321,8920137.789975842,8874928.055080712,8816447.609736312
2024-05-03,8976440.984377485,9061310.489753038,8859922.803493284,8266602.140359615,8942381.920939526,8821156.867214207,8511854.155518308,8908931.887104599,8756558.450479515,8443040.91937088,8870188.06193442,8729707.26385362,8460228.597594092,8941530.04241033,8896240.123346798,8837716.279150484
2024-05-06,9323435.700628087,9388121.60241718,9123201.082024617,8464636.67868228,9275135.694145571,9149632.441027252,8825635.302359054,9242724.324163027,9085112.795677384,8756446.049793368,9205106.142949153,9058807.353551727,8776340.575958513,9286269.365332363,9237588.725969182,9171673.063450005
2024-05-07,9347294.835627008,9402956.856921311,9122517.881399019,8462505.610151399,9293636.683518432,9167980.149579097,8843152.43864469,9262063.606916778,9104351.872937249,8774675.028789394,9225425.948929774,9078622.506224466,8795259.630690454,9309663.853820758,9260201.185218105,9192056.943971077
2024-05-08,9361643.885627007,9421245.856921311,9150013.18139902,8484798.7601514,9310099.933518432,9184182.299579097,8859490.088644689,9278097.406916777,9120005.572937248,8790458.578789392,9240947.698929772,9093967.356224466,8810646.230690453,9324112.453820758,9274847.635218104,9207458.693971077
2024-05-09,9241975.285627007,9305923.506921312,9050870.531399019,8395507.310151398,9193917.933518432,9069519.999579096,8749451.48864469,9161830.406916777,9005588.822937248,8680725.128789391,9124571.548929773,8979535.906224467,8700202.230690451,9205124.653820757,9156843.135218104,9091425.793971075
2024-05-10,9522151.235627009,9549394.056921313,9222215.18139902,8523272.210151399,9451102.08351843,9323617.949579095,8992900.48864469,9421860.106916778,9262080.32293725,8925182.728789393,9387885.948929774,9237883.306224467,8948165.530690452,9482666.003820758,9430208.335218104,9354313.593971077
2024-05-13,9524777.985627009,9556704.606921311,9224806.73139902,8522626.410151398,9456269.43351843,9328668.349579096,8996508.838644689,9426583.556916777,9266586.372937249,8928783.128789393,9392061.948929774,9242066.006224466,8951661.830690453,9485461.403820757,9433306.385218104,9358387.893971076
2024-05-14,9475230.585627008,9496844.856921311,9149684.031399019,8452275.210151399,9401346.283518432,9274591.499579096,8943848.13864469,9372827.656916777,9213989.072937248,8877367.328789394,9339661.998929774,9190300.006224468,8900918.830690453,9435713.453820758,9383108.835218105,9306322.743971078
2024-05-15,9487621.750259679,9520256.134995405,9187253.608491013,8484981.677226242,9419904.55472428,9292783.121056896,8961439.436769504,9390249.477831502,9230835.5014567,8893970.441758329,9355748.813028285,9206344.645828685,8916778.176483506,9448497.094421735,9396608.606628986,9322184.140268095
2024-05-16,9490023.594012607,9521522.16111723,9200882.09666978,8517460.203346381,9421719.167744186,9294584.223239355,8964752.4209605,9392120.550331313,9232764.998576973,8897135.858053068,9357754.232647056,9208339.14329799,8919782.02691197,9450849.627118664,9398884.94950601,9324244.861970123
2024-05-17,9482557.744012607,9517256.96111723,9214950.89666978,8525138.703346381,9416260.917744184,9289167.323239354,8961443.370960502,9386344.800331313,9226995.498576973,8893159.20805307,9351602.432647055,9202350.39329799,8915157.77691197,9443557.777118662,9391877.19950601,9318062.461970124
2024-05-20,9463784.194012607,9501729.76111723,9256077.39666978,8588218.60334638,9399631.767744184,9272731.923239354,8952766.4209605,9369338.400331313,9210324.998576973,8882729.208053067,9334306.382647054,9185493.19329799,8903215.22691197,9425009.027118662,9373705.39950601,9300889.211970123
2024-05-21,9367732.564045895,9414612.037822377,9164834.294545626,8514434.971241884,9309246.95617243,9183471.27416652,8863904.342532312,9278382.537778987,9120688.263151564,8794639.261744987,9242670.8288957,9095488.630334012,8814812.973988004,9329699.152257066,9279546.083445383,9209439.574359627
2024-05-22,9398629.667817201,9442461.50168282,9196402.245517766,8531261.7590812,9338077.145844046,9211947.86173959,8892674.410579545,9307447.775683863,9149329.98987441,8822925.86225791,9271998.50401655,9124278.881299024,8843158.318576917,9360342.01904954,9309787.792496089,9238706.550699586
2024-05-23,9366921.319479162,9403479.587152174,9189922.695517767,8528324.8590812,9302612.536528394,9177040.79106913,8864719.583128601,9272740.987189656,9115455.25255663,8794233.78275996,9238253.740509422,9090984.16743825,8813880.335228002,9328489.919875316,9277621.200967735,9205252.600471351
2024-05-24,9331506.369479163,9369175.037152173,9119690.045517767,8455362.3590812,9267988.336528394,9142868.89106913,8826410.9831286,9238181.087189654,9081379.452556629,8757426.18275996,9203679.140509423,9056925.01743825,8777847.385228002,9293253.369875316,9242632.450967735,9170717.850471351
2024-05-27,9369489.769227946,9396322.647988416,9141708.253051028,8471291.131235862,9299439.778174486,9174014.48942373,8858161.608952701,9270597.889701232,9113554.845782327,8789154.419494806,9237259.643516602,9089775.782379687,8810172.030862944,9330639.605343012,9279032.620139455,9204372.967593744
2024-05-28,9362080.519227946,9390999.947988415,9125135.003051028,8457828.181235861,9293154.378174486,9167791.83942373,8850345.8089527,9264152.889701232,9107162.495782327,8781753.519494805,9230616.193516603,9083268.432379687,8802956.430862945,9323332.855343012,9271898.570139457,9197714.267593745
2024-05-29,9202803.669227947,9229069.947988417,8972617.553051027,8335661.0312358625,9133718.778174486,9010530.289423728,8699565.108952701,9105417.889701232,8951221.145782327,8632158.219494805,9072741.543516602,8927895.682379687,8653029.230862943,9164619.905343013,9113899.520139456,9040472.567593746
