date,nav_base,nav_fin_rs_soft_tilt_exdiv
2025-02-25,1730720094.4876254,1694218946.9625456
2025-02-26,1748568455.3566775,1712118583.630284
2025-02-27,1747139798.7066774,1707973806.080284
2025-03-03,1754018652.9871764,1716639134.5468228
2025-03-04,1731133610.6965961,1695552651.5868204
2025-03-05,1731812815.6603482,1695433862.3103883
2025-03-06,1734785763.8617785,1698293046.567078
2025-03-07,1728901675.3617787,1692490812.6670783
2025-03-10,1727652024.3422263,1693424386.8448946
2025-03-11,1711425765.917327,1679229404.839067
2025-03-12,1727761781.270901,1689237198.6962783
2025-03-13,1725869050.058018,1690506334.5762691
2025-03-14,1740026956.7236426,1701008672.930067
2025-03-17,1735379012.4434123,1695960186.7002487
2025-03-18,1746118865.426238,1707350315.0002487
2025-03-19,1750749637.1166465,1707629467.0002487
2025-03-20,1756538540.7666469,1714886600.5002487
2025-03-21,1757525593.7166467,1715319166.5002487
2025-03-24,1754315103.166647,1714714706.9002488
2025-03-25,1757226586.0666468,1714104039.7002487
2025-03-26,1759370091.0166466,1717560849.6502488
2025-03-27,1766650299.7666469,1725568495.4002488
2025-03-28,1756804675.916647,1719527326.4002488
2025-03-31,1737810488.3166466,1700736412.5002487
2025-04-01,1742060301.5811849,1702665650.0259545
2025-04-02,1748932953.1694095,1706214831.9759543
2025-04-07,1604097367.6694095,1565473110.0259542
2025-04-08,1645423905.4694095,1616572989.4759543
2025-04-09,1609096468.2812383,1579226704.0053535
2025-04-10,1684759377.6312382,1649226561.1553533
2025-04-11,1685973659.7492592,1648757013.6553535
2025-04-14,1674745808.4492593,1634693213.5053535
2025-04-15,1683580810.7992592,1641394184.2553535
2025-04-16,1684450100.2992592,1641386598.7053535
2025-04-17,1680842191.2992592,1634312418.2553535
2025-04-18,1676423724.949259,1632075390.7553535
2025-04-21,1685728532.0492592,1639653556.4053535
2025-04-22,1685375866.9062698,1638614956.2553535
2025-04-23,1681607854.5562696,1639187210.0553534
2025-04-24,1663347826.4062698,1623525989.9553535
2025-04-25,1661880971.1562698,1620217207.8053534
2025-04-28,1666483371.7062697,1621988281.7053535
2025-04-29,1684113710.4562697,1637469632.6053536
2025-04-30,1694575474.0062697,1646530698.8553534
2025-05-02,1685972401.9951994,1640061411.1556451
2025-05-05,1701617586.038108,1656488945.9200428
2025-05-06,1736514078.7289186,1684292065.7700427
2025-05-07,1729703793.5569277,1681538093.0700426
2025-05-08,1727905614.7069278,1679155958.0700426
2025-05-09,1740194182.5569277,1689619496.5200427
2025-05-12,1744545465.048604,1699901417.5700426
2025-05-13,1733774092.3158052,1688513347.9610667
2025-05-14,1735665085.7811043,1693683334.433084
2025-05-15,1736386310.9903398,1703823342.5376754
2025-05-16,1743947502.2903397,1709380957.9876752
2025-05-19,1743081233.0403397,1711138956.2376754
2025-05-20,1740532455.2403395,1709837519.5376754
2025-05-21,1749483349.1903398,1717027762.6376753
2025-05-22,1725003493.2903397,1689105970.5876753
2025-05-23,1729762447.34034,1698604908.8376753
2025-05-26,1727972458.9403398,1698042993.8876753
2025-05-27,1710567194.0403397,1678345957.8376753
2025-05-28,1708325374.4903398,1678001206.7876754
2025-05-29,1674690760.1403399,1647608636.8876753
2025-06-02,1668932491.5216613,1638489093.1876755
2025-06-03,1668777423.4767103,1639987423.099104
2025-06-04,1685088179.8767102,1654437630.3991039
2025-06-05,1678103809.4506643,1649813417.5311317
2025-06-06,1682616103.0222535,1657665290.7734003
2025-06-09,1688331559.175219,1661330285.1867347
2025-06-10,1702100190.797433,1672381844.328063
2025-06-18,1644579531.8228655,1619144870.951117
2025-06-19,1636050288.919512,1609017305.238963
2025-06-20,1627628663.2228422,1602632354.7281942
2025-06-23,1619058922.1067476,1594012731.8400981
2025-06-24,1633687873.2520678,1605498343.5094352
2025-06-25,1661549908.072296,1631065477.2836502
2025-06-26,1667968259.7845242,1634402469.984949
2025-06-27,1679860872.0699506,1645252769.0418751
2025-06-30,1665244392.9032953,1633856373.9333327
2025-07-01,1684149761.5850923,1651468086.9602716
2025-07-02,1690318383.7288713,1657523248.8439734
2025-07-03,1696740835.8809834,1662703067.485945
2025-07-04,1698118107.9952712,1658890526.51967
2025-07-07,1719249041.838424,1679408882.51967
2025-07-08,1716309088.9384236,1680075488.16967
2025-07-09,1700114277.658497,1665793349.5288672
2025-07-10,1718609496.9173088,1682988149.228867
2025-07-11,1720878070.3143146,1686966528.2788672
2025-07-14,1735991641.3643148,1696584845.178867
2025-07-15,1726366026.1143148,1686380547.8788671
2025-07-16,1734262698.1143146,1694419778.204912
2025-07-17,1754005413.2643147,1706828823.8049119
2025-07-18,1751032711.9143147,1707093157.304912
2025-07-21,1750217985.2143147,1706639699.5549119
2025-07-22,1753446332.5143144,1712720849.704912
2025-07-23,1756663991.7643147,1716909728.454912
2025-07-24,1753473403.6643147,1714754835.704912
2025-07-25,1745892035.1643147,1708502314.504912
2025-07-28,1738786481.3643146,1703955379.5549119
2025-07-29,1734815036.477339,1699388244.3049119
2025-07-30,1747232602.6273391,1710595062.6049118
2025-07-31,1748709498.277339,1709919415.754912
2025-08-01,1755335535.2273388,1714451973.204912
2025-08-04,1787534928.877339,1738750489.154912
2025-08-05,1787171241.227339,1739082809.754912
2025-08-06,1798368247.977339,1747503164.854912
2025-08-07,1785971983.8007708,1733575664.2820842
2025-08-08,1795509446.1081765,1740229822.8052738
2025-08-11,1784138791.3581765,1735407462.5052738
2025-08-12,1789530254.555619,1745551853.1019027
2025-08-13,1790233897.605619,1751028587.6519027
2025-08-14,1806388119.8624685,1770457350.2170074
2025-08-15,1791175250.9124687,1755139904.2670074
2025-08-18,1812743742.6624684,1774732885.8170073
2025-08-19,1808532954.0124688,1767256781.6670074
2025-08-20,1800017843.2124684,1754564908.9170072
2025-08-21,1801126402.5124683,1753558870.6670072
2025-08-22,1789743763.4328885,1740006694.8897235
2025-08-25,1799200162.6233191,1746663415.657199
2025-08-26,1768967483.9733193,1716324449.557199
2025-08-27,1782213269.6733193,1727639512.957199
2025-08-28,1777735780.2733192,1724847549.257199
2025-08-29,1780330076.923319,1723746488.4571989
2025-09-01,1804983251.673319,1747562937.0071988
2025-09-02,1833770137.423319,1770546032.307199
2025-09-03,1841685729.2233193,1775910873.107199
2025-09-04,1839811671.4733193,1775757432.957199
2025-09-05,1844618197.673319,1780814971.557199
2025-09-08,1842669359.6233194,1776562260.807199
2025-09-09,1859632180.5733194,1794512676.203633
2025-09-10,1875885555.5233192,1808503259.753633
2025-09-11,1872369367.5805416,1805592579.6036332
2025-09-12,1875767604.2805414,1809472407.853633
2025-09-15,1863626530.3305416,1799753576.8036332
2025-09-16,1867128884.4305415,1800932867.003633
2025-09-17,1863431637.5805416,1797796650.253633
2025-09-18,1879876470.1305416,1811787130.403633
2025-09-19,1868314241.7805414,1806874939.8536332
2025-09-22,1868965893.3305416,1806395679.253633
2025-09-23,1873645702.9305415,1811763121.953633
2025-09-24,1879857277.3305416,1818581648.7536333
2025-09-25,1871488363.3805416,1812116680.453633
2025-09-26,1870683689.0805416,1810838470.153633
2025-09-30,1890691146.5305417,1830307167.1036332
2025-10-01,1885159152.8805416,1825221658.003633
2025-10-02,1886776081.7805417,1824478568.953633
2025-10-03,1873472799.2305417,1813933529.903633
2025-10-07,1875458689.8305416,1817152017.403633
2025-10-08,1883044461.7305415,1823074001.253633
2025-10-09,1886719466.9305415,1826116190.6036332
2025-10-13,1882195091.0305414,1819058273.353633
2025-10-14,1894438256.9305415,1831715519.6036332
2025-10-15,1904170305.0805414,1838446769.103633
2025-10-16,1915409159.8305414,1846335303.8036332
2025-10-17,1908560126.4805415,1837537726.753633
2025-10-20,1911272598.8305416,1842267395.403633
2025-10-21,1909816596.2805414,1841975844.603633
2025-10-22,1914780643.2805414,1844671756.953633
2025-10-23,1914936152.5805416,1842396377.6036332
2025-10-27,1912950343.6305416,1838953605.3536332
2025-10-28,1896466840.9805415,1824041881.254063
2025-10-29,1903800542.4305415,1828027441.804063
2025-10-30,1893703454.9201822,1823356673.304063
2025-10-31,1887349272.9701822,1814001746.8040628
2025-11-03,1894158166.820182,1817974482.754063
2025-11-04,1903085704.5201824,1826230942.254063
2025-11-05,1905843051.9701822,1828992711.3040628
2025-11-06,1899911080.1201823,1821684976.404063
2025-11-07,1903353978.6701822,1821734435.004063
2025-11-10,1903271067.620182,1824031831.754063
2025-11-11,1906491472.120182,1823722192.004063
2025-11-12,1883111948.8701823,1807407354.454063
2025-11-13,1878324723.7201822,1801662158.504063
2025-11-14,1864021301.820182,1789181724.6540627
2025-11-17,1861304419.2201822,1784447368.8040628
2025-11-18,1835994228.9201822,1763394555.3540628
2025-11-19,1822904159.2201824,1749581292.304063
2025-11-20,1855057473.617737,1781175894.5530412
2025-11-21,1864431153.9677372,1784199401.0530412
2025-11-24,1882165203.4970462,1804751977.3465815
2025-11-25,1856693709.4970462,1779458260.0965815
2025-11-26,1872732633.6970463,1798365432.0465815
2025-11-27,1870989817.0470464,1799637696.0965815
2025-11-28,1885110926.1970463,1805251460.1465814
2025-12-01,1882773805.1470463,1804423972.8965814
2025-12-02,1916889732.0248,1827877574.0123034
2025-12-03,1920174617.6248002,1829524118.8623033
2025-12-04,1944647075.7248,1850938923.9123032
2025-12-05,1950789918.0748,1858808100.2623034
2025-12-08,1940739680.3748,1849749531.8623033
2025-12-09,1948238882.0248,1856294737.7623034
2025-12-10,1942366740.6248,1851988408.1123033
2025-12-11,1951351893.5248,1860470893.0123034
2025-12-12,1962579180.4748,1871021374.4623032
2025-12-15,1973745887.1748002,1881325737.1123035
2025-12-16,1973429448.6748002,1870858871.0123034
2025-12-17,1992393068.3748,1884106646.3623035
2025-12-18,1988663071.3748002,1882230786.0623033
2025-12-19,2001915859.0748,1894689738.7123034
2025-12-22,2007757636.4248,1905196617.2123034
2025-12-23,2011216758.0248,1904965716.0123034
2025-12-24,2009654340.7248,1901211495.8123033
2025-12-26,2027349701.1748004,1913504386.4623034
2025-12-29,2028992418.8248003,1913069263.9623034
2025-12-30,1993478735.9248004,1886382964.8123033
2025-12-31,1966553412.9045992,1866006815.462674
2026-01-02,1996263319.5045993,1891189619.112674
2026-01-05,2019495273.8545992,1910158514.562674
2026-01-06,2014838603.2545993,1910162957.312674
2026-01-07,2004969283.0045993,1900623666.2626739
2026-01-08,2008773399.9545994,1904397281.112674
2026-01-09,2024758627.7045994,1917307048.8126738
2026-01-12,2035332562.7545993,1921484467.0126739
2026-01-13,2032637867.4045992,1920837892.7626739
2026-01-14,2050819721.754599,1934446906.0126739
2026-01-15,2074494999.6545992,1952903771.362674
2026-01-16,2091176906.8545992,1967973987.6126738
2026-01-19,2098781872.6545992,1970647914.6126738
2026-01-20,2083553555.504599,1954301291.4126737
2026-01-21,2092970402.5545993,1958125518.462674
2026-01-22,2091444189.0045993,1957341161.312674
2026-01-23,2082289809.3545992,1951029596.212674
2026-01-26,2090320243.3545992,1955067615.012674
2026-01-27,2085053630.5545993,1950949777.0126739
2026-01-28,2109194485.4545994,1968440236.0626738
2026-01-29,2118813246.4045992,1974448864.662674
2026-01-30,2082251555.7545993,1942296049.312674
2026-02-02,2062132189.6045992,1926998629.3126738
2026-02-03,2084098210.1545994,1944999311.562674
2026-02-04,2087122136.9545991,1949269443.5626738
2026-02-05,2107212938.9545994,1967993603.412674
2026-02-06,2118762069.6045995,1976943171.012674
2026-02-09,2129507663.0545993,1985866636.912674
2026-02-10,2144532091.9545991,1998100165.0626738
2026-02-11,2172360274.2545996,2021688290.612674
2026-02-23,2273839240.154599,2102193451.262674
2026-02-24,2309232686.3545995,2127451602.212674
2026-02-25,2307189684.8545995,2125093230.962674
2026-02-26,2346253045.904599,2152123726.012674
2026-03-02,2281473945.3545995,2103170817.912674
2026-03-03,2268252587.3045993,2094549904.362674
2026-03-04,2179050418.8545995,2013616157.912674
2026-03-05,2206695511.354599,2039034960.662674
2026-03-06,2195914203.2045994,2031356050.462674
2026-03-09,2155643719.819363,1998957465.1143863
2026-03-10,2143787291.8453681,1990158471.363506
2026-03-11,2151687744.2052345,2000173293.3914227
2026-03-12,2130093229.4407358,1979257554.5742495
2026-03-13,2127982008.5400743,1976851523.146874
2026-03-16,2115727497.5615127,1972300688.9592798
2026-03-17,2117756779.6057305,1978068422.0891063
2026-03-18,2122919435.0591025,1983257894.927427
2026-03-19,2107218329.8299515,1966394978.3456144
2026-03-20,2111854802.2281525,1969013208.8068717
2026-03-23,2073729565.7848692,1938302429.006872
2026-03-24,2098222845.6865919,1959854300.8568716
2026-03-25,2137829875.6836886,1990265226.2068717
2026-03-26,2115464114.6951938,1972356867.0068717
2026-03-27,2106833829.2454488,1966541976.3344185
2026-03-30,2087496282.8454635,1946892134.7844186
2026-03-31,2084825030.6454635,1943855747.6632628
2026-04-01,2115767763.9454634,1972397579.9132628
2026-04-02,2117864720.771764,1974104597.4632628
2026-04-07,2126610960.7052112,1983008119.413513
2026-04-08,2131867656.1552112,1988030913.613513
2026-04-09,2161428486.955211,2014095477.1267648
2026-04-10,2146890011.355825,2005164009.9926703
2026-04-13,2139100062.4778857,1995077518.6894398
2026-04-14,2183781567.4040756,2027284226.5491793
2026-04-15,2228560293.469452,2061373132.613407
2026-04-16,2229702512.2209873,2066098812.6118758
2026-04-17,2238053669.9723945,2069411200.3782625
2026-04-20,2228591102.9438033,2065070674.1734717
2026-04-21,2203637190.159501,2043851640.1251419
2026-04-22,2203635353.0468764,2044253925.366352
2026-04-23,2203689025.520701,2046130920.6122022
2026-04-24,2201004673.641705,2044690886.9122024
2026-04-27,2224093142.9917054,2064625537.7622023
2026-04-28,2128049856.481866,1993075678.8014657
2026-04-29,2117030781.9621418,1984448652.1621783
2026-04-30,2074230996.1621418,1944190360.5621784
2026-05-04,2082897609.2631485,1951567718.4121783
2026-05-05,2110479584.9131484,1973216556.9593854
2026-05-06,2117913340.2631485,1982383885.7593856
2026-05-07,2148754156.1631484,2007428262.1093853
2026-05-08,2151318959.1174927,2012981694.5787168
2026-05-11,2146802133.5727293,2008844278.0465794
2026-05-12,2111557962.378819,1975064249.7439337
2026-05-13,2120734357.0518792,1984136755.0439336
2026-05-14,2114499159.5948794,1978447602.9939337
2026-05-15,2104515470.5906446,1971314123.3939338
2026-05-18,2077740777.369922,1951840422.4939337
2026-05-19,2099291040.1199217,1976629812.8939338
2026-05-20,2084387199.5699217,1961556153.1439335
2026-05-21,2092676427.8199217,1968325375.8439336
2026-05-22,2090692565.9699218,1964957692.7439337
2026-05-25,2036522771.6519501,1923342355.4939337
2026-05-26,2015699161.9015455,1906584547.3402803
2026-05-27,2014696990.8515458,1907475878.127913
2026-05-29,2049536373.403261,1939562509.277913
2026-06-01,2167406780.603261,2039275039.2279131
2026-06-02,2225340727.6032605,2084975374.177913
2026-06-03,2335530766.0032606,2167972233.977913
2026-06-04,2393070135.6881075,2214021527.8279133
2026-06-05,2255741650.8881073,2109305328.8964963
2026-06-08,2181458791.2881074,2045641230.6464965
2026-06-09,2292731871.7092066,2149116499.872914
2026-06-10,2282158169.7636623,2138913693.3126392
2026-06-11,2296200058.3289633,2149644538.10596
2026-06-12,2316916584.072159,2166212675.293622
2026-06-15,2357557163.0162067,2202364109.9554043
2026-06-16,2397471856.8662066,2236990761.7054043
2026-06-17,2428988912.416207,2265001037.8554044
2026-06-18,2442092691.6162066,2278131905.8554044
2026-06-22,2410006078.5176225,2248981375.2759776
2026-06-23,2407977818.1676226,2250752414.1259775
2026-06-24,2373261077.3176227,2218452225.425977
2026-06-25,2432250654.7219973,2280005073.0056643
2026-06-26,2371297312.321997,2228496783.9056644
2026-06-29,2390413216.0795703,2243513754.5581064
2026-06-30,2425179171.92957,2269479497.258106
2026-07-01,2369273380.27957,2228396064.4081063
2026-07-02,2360636672.8177404,2220282006.1034884
2026-07-03,2404709961.96774,2248989340.5534883
2026-07-06,2436931422.962732,2279962502.5194387
2026-07-07,2467999495.644555,2306560449.8884625
2026-07-08,2499900821.7025366,2329715320.7203097
2026-07-09,2457330746.038263,2296422858.1704
2026-07-13,2466371248.538263,2305903031.9204
2026-07-14,2474768040.7382627,2311728590.7204
2026-07-15,2452697223.938263,2287531350.2704
2026-07-16,2486862819.3382626,2318757079.0204
2026-07-17,2521330876.3382626,2351630741.0703998
2026-07-20,2513185052.247932,2350449325.7823043
2026-07-21,2561376098.147932,2389467101.7133574
2026-07-22,2580345264.0222096,2400741077.5918245
2026-07-23,2577884620.0878525,2397536570.621153
2026-07-24,2556926030.510143,2386397762.6551695
2026-07-27,2594984955.3119783,2422686138.6361732
2026-07-28,2595245339.8543835,2422029695.355332
2026-07-29,2609844599.408592,2435446910.448904
2026-07-30,2649871393.837567,2474683796.826894
2026-07-31,2691903308.8933663,2515971443.6268935
2026-08-03,2658540723.36912,2478932973.1887193
2026-08-04,2653183330.6691203,2465295001.7387195
2026-08-05,2678046121.021402,2486785246.288719
2026-08-06,2686731337.421402,2487913370.6887193
2026-08-07,2706212753.5714016,2508043509.1887193
2026-08-10,2684106147.671402,2490467063.3887196
2026-08-11,2662885205.221401,2462575862.0887194
2026-08-12,2643322236.1634364,2443511211.5756183
2026-08-13,2543130794.763437,2360579377.575618
2026-08-14,2534231486.7479763,2363639092.7800536
2026-08-17,2553607180.140129,2376216208.273175
2026-08-18,2576937184.117489,2395864877.202865
2026-08-19,2547967013.917489,2377067010.952865
2026-08-20,2544541585.967489,2371515443.302865
2026-08-21,2579136187.067489,2401330535.452865
2026-08-24,2563756623.017489,2388083168.0028653
2026-08-25,2588275028.317489,2408587908.002865
2026-08-26,2578869200.067489,2397484227.902865
2026-08-27,2566168821.2610826,2385691486.5270715
2026-08-28,2608457255.1137795,2431498768.947278
2026-08-31,2658386597.739042,2472689938.2833195
2026-09-01,2687563309.629345,2495748882.3231306
2026-09-02,2737311321.5360303,2536453037.8043303
2026-09-03,2763170650.473396,2567604501.4535036
2026-09-04,2786814279.0048237,2581515064.7164526
2026-09-07,2810381725.30988,2602735841.01847
