date,nav_base,nav_chal,rel_chal_vs_base
2025-02-27,1550692510.4913425,1605801322.9076755,1.0355381947378282
2025-03-03,1557098099.6065676,1612296423.4295404,1.035449483778138
2025-03-04,1540238641.725359,1595859561.8552291,1.0361118846281925
2025-03-05,1540068688.9945147,1595539456.460169,1.0360183723375809
2025-03-06,1542431405.2208452,1598181111.1815755,1.0361440423036175
2025-03-07,1535888788.4638402,1591302910.4011464,1.036079514580434
2025-03-10,1535485106.8585868,1590782178.9972005,1.0360127700956636
2025-03-11,1521819379.3778193,1577178341.3639808,1.0363768281153014
2025-03-12,1530672790.4121902,1586165070.9675188,1.0362535225705458
2025-03-13,1534029267.3391654,1590020435.6600268,1.0364994133508159
2025-03-14,1540178409.4584818,1596286075.1321707,1.0364293287901731
2025-03-17,1536923648.72866,1592684512.0370207,1.0362808284943015
2025-03-18,1546661974.9638507,1602746947.3896067,1.0362619456181217
2025-03-19,1545435006.363439,1602796047.7071702,1.0371164371892334
2025-03-20,1551080465.1929476,1608290249.9599266,1.0368838277902381
2025-03-21,1549972393.9429479,1607314757.039701,1.0369957318729277
2025-03-24,1547469959.092948,1604044176.989701,1.036559170382806
2025-03-25,1548940802.142948,1606620653.1397011,1.037238253984241
2025-03-26,1550806067.0429478,1608127755.739701,1.0369625125377884
2025-03-27,1559586122.7929478,1616840605.3897011,1.0367113311409957
2025-03-28,1552200338.6429477,1608075398.239701,1.0359973247046212
2025-03-31,1534047016.642948,1589301930.039701,1.0360190481760272
2025-04-01,1540844684.7388055,1596362021.932097,1.0360304563744545
2025-04-02,1541643651.5630488,1598700227.9895794,1.037010223710701
2025-04-07,1410855755.047399,1463380807.7395794,1.0372292153214597
2025-04-08,1464360053.047399,1514177805.6086059,1.0340201526650046
2025-04-09,1421148257.7523,1471365561.5861375,1.03533572486889
2025-04-10,1484720753.6523,1538274547.9861374,1.03606994392858
2025-04-11,1485230043.4328787,1539354592.2374578,1.0364418623525002
2025-04-14,1471924733.045219,1526724632.537458,1.0372300962555776
2025-04-15,1482039076.3452191,1537207942.0374577,1.0372249737357044
2025-04-16,1474375025.345219,1530420234.1374578,1.0380128582136803
2025-04-17,1471400295.645219,1528127686.2374578,1.0385533364103092
2025-04-18,1470297503.295219,1526290379.1874578,1.0380826844681081
2025-04-21,1471742225.545219,1529427738.6374576,1.0391953917547405
2025-04-22,1470496069.545219,1528342843.5847898,1.039338271782978
2025-04-23,1469509474.795219,1526264823.0347896,1.0386219682234303
2025-04-24,1458371421.3452191,1513433826.6847897,1.0377560918526367
2025-04-25,1458709663.195219,1513685692.5347896,1.0376881230903405
2025-04-28,1464174662.745219,1519508347.2847896,1.0377917238615673
2025-04-29,1478423001.045219,1534871083.7847898,1.0381812801205494
2025-04-30,1487784681.595219,1544520370.0347896,1.0381343410383403
2025-05-02,1478876532.1110368,1535412293.839807,1.0382288585295676
2025-05-05,1486858238.889691,1544691516.7765331,1.0388962958096322
2025-05-06,1509293273.7739596,1570375594.578804,1.0404708096605435
2025-05-07,1510912212.9739597,1569866160.2735972,1.0390187773938218
2025-05-08,1507582904.8739595,1567079177.9735973,1.0394646774696692
2025-05-09,1524097037.1609545,1583578582.7235973,1.039027400560691
2025-05-12,1533199919.7609544,1591081083.9235973,1.0377518700703214
2025-05-13,1526021564.7638614,1583347978.5302353,1.0375659263866592
2025-05-14,1529844004.8832574,1586717410.6111116,1.0371759509769065
2025-05-15,1533999948.9603586,1589642108.6111114,1.03627259550332
2025-05-16,1541083098.240821,1597136677.2443807,1.036372846517846
2025-05-19,1546221048.7908208,1601124032.7943807,1.0355078493120342
2025-05-20,1547677827.1908207,1601621276.6943805,1.0348544435772349
2025-05-21,1557536919.740821,1611870528.2443807,1.0348843149815037
2025-05-22,1539874613.490821,1592946699.7943807,1.0344651998536738
2025-05-23,1543096646.7190332,1595908938.7387314,1.0342248764080908
2025-05-26,1546148394.7190332,1598212531.6387312,1.0336734411118145
2025-05-27,1529749700.4690332,1581539090.0887313,1.0338548127212046
2025-05-28,1525395135.0690331,1577325036.7887313,1.034043573711377
2025-05-29,1505442199.4190333,1554569364.6387312,1.0326330464488485
2025-06-02,1500919167.2690332,1550460552.1887314,1.0330073637541988
2025-06-03,1498501401.5479121,1548191701.835127,1.0331599958704651
2025-06-04,1508954623.1979125,1559701715.4851272,1.0336306284543315
