date,nav,cost,exposure
2017-05-24,1.7845988589839932,0.0,0.9440389814823317
2017-05-25,1.7865674797015147,0.0,0.9440389814823317
2017-05-26,1.784869165412806,0.0,0.946837032408215
2017-05-31,1.770519493506465,2.3923335416302425e-06,0.946837032408215
2017-06-01,1.766076704750337,0.0,0.946837032408215
2017-06-02,1.7696666411747453,0.0,0.946837032408215
2017-06-03,1.7720643347106348,0.0,0.946837032408215
2017-06-05,1.7746420005385384,0.0,0.9494951807878043
2017-06-06,1.766424302084281,2.2727168645487834e-06,0.9494951807878043
2017-06-07,1.7659604559135438,0.0,0.9494951807878043
2017-06-08,1.761911778518975,0.002507243034995813,0.9494951807878043
2017-06-09,1.7557749495367565,0.0,0.9494951807878043
2017-06-12,1.7571049322607115,0.0,0.9520204217484141
2017-06-13,1.759564730528404,2.1590810213213773e-06,0.9520204217484141
2017-06-14,1.7554041080584528,0.0,0.9520204217484141
2017-06-15,1.757315502063285,0.0,0.9520204217484141
2017-06-16,1.7554687135101905,0.0,0.9520204217484141
2017-06-19,1.7645243984621264,0.0,0.9544194006609934
2017-06-20,1.7720522984666538,2.0511269702553486e-06,0.9544194006609934
2017-06-21,1.7694423416940022,0.0,0.9544194006609934
2017-06-22,1.772675079746904,0.0,0.9544194006609934
2017-06-23,1.7710963236011763,0.0,0.9544194006609934
2017-06-26,1.800265340898951,0.0,0.9566984306279437
2017-06-27,1.803539940219712,1.948570621742494e-06,0.9566984306279437
2017-06-28,1.796962896726052,0.0,0.9566984306279437
2017-06-29,1.8115461335776402,0.0,0.9566984306279437
2017-06-30,1.813299008454124,0.0,0.9566984306279437
2017-07-03,1.8166149985705122,0.0,0.9588635090965465
2017-07-04,1.8268903247385517,1.8511420906553908e-06,0.9588635090965465
2017-07-05,1.8322098330443142,0.0,0.9588635090965465
2017-07-06,1.8249412471041586,0.0,0.9588635090965465
2017-07-07,1.812213356773321,0.0007879409882622726,0.9588635090965465
2017-07-10,1.8105234773521022,0.0,0.9609203336417191
2017-07-11,1.8258253158151219,1.75858498612268e-06,0.9609203336417191
2017-07-12,1.830862125599497,0.0,0.9609203336417191
2017-07-13,1.8404672223995617,0.0,0.9609203336417191
2017-07-14,1.8413517995356488,0.0,0.9609203336417191
2017-07-17,1.844501486477481,0.0,0.9628743169596332
2017-07-18,1.8382939036638257,1.6706557368164878e-06,0.9628743169596332
2017-07-19,1.845499464626002,0.0,0.9628743169596332
2017-07-20,1.8422401932756045,0.0,0.9628743169596332
2017-07-21,1.8316866976458293,0.0,0.9628743169596332
2017-07-24,1.8321035170357975,0.0,0.9647306011116515
2017-07-25,1.8274871980736411,1.587122949975718e-06,0.9647306011116515
