date,nav_base,nav_sleeve_fin_only_a10,rel_sleeve_vs_base
2021-03-05,30479787.527632635,30471767.78196026,0.9997368831503466
2021-03-08,30476078.027632635,30477763.881960258,1.0000553172992304
2021-03-09,30909815.727632634,30918891.381960258,1.0002936172252723
2021-03-10,30935673.527632635,30958616.28196026,1.0007416277621088
2021-03-11,31057823.527632635,31079616.28196026,1.0007016832428144
2021-03-12,31100654.627632633,31126193.431960262,1.0008211661340702
2021-03-15,31155235.077632636,31201984.58196026,1.0015005344755428
2021-03-16,31432063.427632634,31479052.23196026,1.001494932219
2021-03-17,31283285.727632634,31335770.581960257,1.0016777283174338
2021-03-18,31262025.177632634,31323123.68196026,1.0019544000742262
2021-03-19,31033805.827632636,31055680.48196026,1.0007048653474575
2021-03-22,31032528.977632634,31098876.18196026,1.002137988959116
2021-03-23,31070764.127632633,31141084.83196026,1.0022632434799081
2021-03-24,31065287.427632634,31132237.08196026,1.00215512747093
2021-03-25,31226028.027632635,31295218.13196026,1.0022157830725829
2021-03-26,31306718.127632633,31385757.23196026,1.0025246691143221
2021-03-29,31489853.77763263,31574857.83196026,1.0026994108936766
2021-03-30,31622405.977632634,31690228.78196026,1.0021447705268094
2021-03-31,31646356.627632633,31703364.781960256,1.0018014128766357
2021-04-01,31670039.977632634,31713571.98196026,1.0013745484488927
2021-04-06,31807668.227632634,31847654.68196026,1.001257132526706
2021-04-07,31860700.377632637,31901074.83196026,1.00126721804132
2021-04-08,31698363.677632634,31738681.23196026,1.001271912794542
2021-04-09,31580789.727632634,31624242.98196026,1.0013759394461756
2021-04-12,31600253.127632633,31649234.33196026,1.0015500256953573
2021-04-13,31847673.677632637,31876677.08196026,1.0009106914565
2021-04-14,32077031.477632634,32072164.48196026,0.9998482716308781
2021-04-15,32314973.627632633,32294880.48196026,0.9993782094361608
2021-04-16,32406813.577632632,32401125.531960256,0.9998244799458994
2021-04-19,32746264.177632634,32741402.43196026,0.9998515328146746
2021-04-20,32915589.827632632,32891019.68196026,0.9992535407750237
2021-04-21,32628451.827632632,32617754.081960257,0.9996721344387135
2021-04-22,32685656.377632633,32675227.53196026,0.9996809351003424
2021-04-23,32641560.427632634,32631259.03196026,0.9996844086024866
2021-04-26,33087790.977632634,33053247.631960258,0.9989560093118417
2021-04-27,32616323.177632634,32664701.881960258,1.001483266647321
2021-04-28,32458943.627632633,32529097.181960262,1.0021613012158506
2021-04-29,32381256.927632634,32455053.58196026,1.0022789928906266
2021-05-03,31970596.577632636,32052309.83196026,1.0025558876929057
2021-05-04,31705336.577632636,31786613.98196026,1.0025635244126367
2021-05-05,31684352.077632632,31751391.33196026,1.002115847411472
2021-05-06,32082100.477632634,32126059.781960256,1.0013702127876032
2021-05-07,32232897.327632636,32304780.781960256,1.0022301269909732
2021-05-10,32488683.477632634,32565623.33196026,1.0023682047436793
2021-05-11,31868186.677632634,31950448.931960262,1.0025813283686256
2021-05-12,30767189.827632632,30848248.68196026,1.0026345875194238
2021-05-13,30588966.927632634,30678853.43196026,1.002938526970861
2021-05-14,30961734.327632636,31059217.18196026,1.003148494631989
2021-05-17,30323112.427632634,30416939.08196026,1.0030942290159544
2021-05-18,31132127.70831026,31235396.05655551,1.0033170989536215
2021-05-19,30973364.05831026,31097175.706555508,1.0039973587632316
2021-05-20,30925391.80831026,31042766.45655551,1.0037954134574203
2021-05-21,31272831.94464626,31381169.927727513,1.003464284375429
2021-05-24,31149386.39464626,31264758.427727513,1.0037038300408088
2021-05-25,31307390.14464626,31428851.82772751,1.0038796489429516
2021-05-26,31379227.89464626,31491188.427727513,1.003567982407252
2021-05-27,31447334.544646263,31546547.877727512,1.0031549043668675
2021-05-28,31537512.373942636,31657499.32772751,1.003804578888854
2021-05-31,31685807.923942637,31802910.82772751,1.0036957524979626
2021-06-01,31721702.82394264,31840086.32772751,1.0037319403829583
2021-06-02,31869889.52394264,31987829.92772751,1.0037006844249103
2021-06-03,31826975.723942637,31938281.57772751,1.0034972174155128
2021-06-04,31730006.723942637,31856923.77772751,1.003999906299708
2021-06-07,31672156.223942637,31806981.82772751,1.0042569126911212
2021-06-08,31770729.12394264,31901877.07772751,1.0041279491343507
2021-06-09,31609511.173942637,31746662.277727515,1.0043389188472467
2021-06-10,31811085.12394264,31939250.52772751,1.004028954161278
2021-06-11,31741028.473942637,31882141.07772751,1.0044457476827104
2021-06-15,31760210.62394264,31890611.227727514,1.0041057852332558
2021-06-16,31867870.123942636,31995465.127727512,1.0040038761074594
2021-06-17,31735746.173942637,31877476.877727512,1.0044659641215952
2021-06-18,31512897.12394264,31650134.927727513,1.0043549726083612
2021-06-21,31382031.473942637,31534313.527727515,1.0048525237733994
2021-06-22,31483082.773942634,31614435.52772751,1.0041721693751537
2021-06-23,31664268.82394264,31803943.127727512,1.0044111015025006
2021-06-24,31650669.473942637,31780929.127727512,1.0041155418179106
2021-06-25,31874915.673942637,31998526.627727512,1.0038780009663186
2021-06-28,31918611.223942637,32034988.127727512,1.0036460516082097
2021-06-29,31761568.923942637,31893428.07772751,1.0041515314970941
2021-06-30,31903859.923942637,32040266.127727512,1.0042755392015281
2021-07-01,31738350.57394264,31875556.277727515,1.0043230256551996
2021-07-02,31685032.223942637,31820484.47772751,1.0042749602660186
2021-07-05,31875117.873942636,32015635.07772751,1.004408366561673
2021-07-06,32052915.77394264,32166761.577727515,1.003551808034807
2021-07-07,32026190.530540384,32135354.42230951,1.003408581850065
2021-07-08,32023027.99609501,32134152.772309512,1.0034701520489584
2021-07-09,32084400.24609501,32199512.022309512,1.0035877802088107
2021-07-12,32184157.39609501,32274063.42230951,1.0027934870286648
2021-07-13,32461968.04609501,32533595.272309512,1.0022064967260393
2021-07-14,32424166.34609501,32509016.272309512,1.0026168730233127
2021-07-15,32476021.946095012,32547532.72230951,1.0022019561488533
2021-07-16,32558163.59609501,32619606.772309512,1.0018871818747748
2021-07-19,32634601.34609501,32687543.372309513,1.001622266674964
2021-07-20,32395878.59609501,32442992.17230951,1.0014543077161728
2021-07-21,32511260.34609501,32558605.32230951,1.0014562639439533
2021-07-22,32870094.94609501,32883625.42230951,1.0004116348381924
2021-07-23,32863348.84609501,32890912.872309513,1.000838746724918
2021-07-26,32713198.34609501,32740320.922309514,1.0008291019400657
2021-07-27,32787116.69609501,32810792.72230951,1.000722113701975
2021-07-28,32689084.54609501,32710272.572309513,1.0006481682344033
2021-07-29,32876281.146095008,32889227.072309513,1.0003937770867992
2021-07-30,32685321.14609501,32716481.22230951,1.000953335476657
2021-08-02,32941939.59609501,32957237.97230951,1.0004644042336934
2021-08-03,33005793.49609501,33030075.42230951,1.0007356867883626
2021-08-04,33106252.99609501,33126929.322309513,1.000624544439292
2021-08-05,33265799.196095012,33278226.822309513,1.0003735856800327
2021-08-06,33248886.446095012,33254221.472309515,1.0001604572899954
2021-08-09,33269569.64609501,33261134.622309513,0.9997464642952937
2021-08-10,33142586.846095007,33139778.47230951,0.9999152638929925
2021-08-11,33264833.04609501,33249675.972309507,0.9995443514246862
2021-08-12,33085212.946095012,33048496.87230951,0.9988902572927271
2021-08-13,33017008.763975013,32995922.544919763,0.999361352834656
2021-08-16,32904727.013975013,32882309.394919764,0.9993187112889365
2021-08-17,33106587.01397501,33082355.244919762,0.9992680680420177
2021-08-18,33119691.963975012,33093935.69491976,0.999222327638697
2021-08-19,32733453.06397501,32726271.14491976,0.999780593906753
2021-08-20,32796672.063975014,32775078.94491976,0.9993416063979561
2021-08-23,32694590.95397501,32686089.23491976,0.9997399655781833
2021-08-24,33053001.85397501,33025800.084919762,0.9991770257607638
2021-08-25,33158932.85397501,33118801.33491976,0.9987897222376854
2021-08-26,33240589.553975012,33207363.08491976,0.9990004247968797
2021-08-27,33852313.80397501,33792687.88491976,0.9982386456831129
2021-08-30,34253830.65397501,34194882.28491976,0.9982790722109088
2021-08-31,34576518.45397501,34508127.98491976,0.9980220545007652
2021-09-01,34207571.70397501,34169648.18491976,0.9988913706186622
2021-09-02,34117676.503975004,34033848.63491976,0.9975429783723556
2021-09-03,34544638.05397501,34446512.68491976,0.9971594616535877
2021-09-06,34541408.40397501,34432987.08491976,0.9968611204908838
2021-09-07,34466589.20397501,34360442.18491976,0.9969202923321753
2021-09-08,34458262.753975004,34361226.68491976,0.99718395353393
2021-09-09,34285610.40397501,34179391.08491976,0.9969019271407535
2021-09-10,34509402.30397501,34402495.984919764,0.9969021103839016
2021-09-13,34564431.003975004,34441344.78491976,0.9964389340289997
2021-09-14,34701533.55397501,34577050.28491976,0.9964127444436534
2021-09-15,34603236.25397501,34479881.984919764,0.9964351811446226
2021-09-16,34824380.13897501,34662990.539919764,0.9953656145949711
2021-09-17,34727265.88897501,34550876.48991976,0.994920723110792
2021-09-22,34299095.988975,34151014.33991976,0.9956826369679586
2021-09-23,34679673.83897501,34523351.08991976,0.9954923812207378
2021-09-24,34829347.48897501,34663076.48991976,0.9952261236272691
2021-09-27,34811131.58897501,34642438.68991976,0.9951540529895134
2021-09-28,34706956.68897501,34556835.03991976,0.9956745948542662
2021-09-29,34471374.88897501,34321320.83991976,0.9956469955277809
2021-09-30,34511540.78897501,34359002.93991976,0.9955800915992723
2021-10-01,34290576.338975005,34147830.38991976,0.995837166816791
2021-10-04,34254693.28897501,34122332.23991976,0.996135973312076
2021-10-05,34136348.55890789,34016856.48430976,0.9964995648438519
2021-10-06,34281953.65657238,34151280.032208756,0.9961882678661584
2021-10-07,34478445.37009088,34347755.96479026,0.9962095331185092
2021-10-08,34280572.97009088,34155564.51479026,0.9963533732236713
2021-10-12,34241462.88321289,34139942.188038014,0.9970351530972514
2021-10-13,34234753.88321289,34132764.93803801,0.9970208944535486
2021-10-14,34110805.207522884,34009114.79997451,0.9970188212523946
2021-10-15,34397519.32668364,34292953.48226851,0.9969600760036782
2021-10-18,34553429.62934338,34454616.07952139,0.9971402679594479
2021-10-19,34503067.43743626,34406399.04862563,0.9971982668211772
2021-10-20,34603167.464432515,34502948.79454439,0.9971037717864663
2021-10-21,34580806.503780134,34483884.99126389,0.997197245457371
2021-10-22,34597623.900721006,34505920.44329864,0.9973494290334645
2021-10-25,34637897.750721015,34544821.44329864,0.9973128765466016
2021-10-26,34868961.15072101,34777985.64329863,0.9973909315213282
2021-10-27,34706203.20072101,34634433.84329864,0.9979320884797654
2021-10-28,34739845.25072101,34664259.243298635,0.9978242272849271
2021-10-29,34669563.45072101,34594989.34329864,0.9978490035639366
2021-11-01,34685546.500721015,34604443.19329864,0.9976617549496967
2021-11-02,34750936.05072101,34664706.39329863,0.9975186378491641
2021-11-03,34743270.150721006,34669374.29329863,0.997873088598114
2021-11-04,34667654.25072101,34607947.89329863,0.9982777502916531
2021-11-05,34832845.05072101,34782495.04329863,0.9985545249792527
2021-11-08,34896703.00072101,34831858.243298635,0.9981418084848579
2021-11-09,35006317.65072101,34944312.09329864,0.9982287323665104
2021-11-10,35224832.30072101,35153954.54329863,0.9979878468457342
2021-11-11,35083757.20072101,35027880.993298635,0.9984073482465775
2021-11-12,35347911.20072101,35279016.743298635,0.9980509610021604
2021-11-15,35539650.75072101,35454174.243298635,0.9975948973718984
2021-11-16,35683642.60072101,35600729.743298635,0.9976764463664732
2021-11-17,35855572.750721015,35770270.19329864,0.9976209400414427
2021-11-18,36097803.10072101,36025586.243298635,0.9979994112876932
2021-11-19,35798849.10072101,35749450.493298635,0.9986201062698025
2021-11-22,35599874.20072101,35535641.14329863,0.9981956942583501
2021-11-23,35449518.75072101,35392145.84329864,0.998381560330175
2021-11-24,35528858.30072101,35479014.743298635,0.998597096563011
2021-11-25,35606097.85072101,35562983.64329863,0.998789134164515
2021-11-26,35111845.10072101,35067631.84329864,0.9987407879792263
2021-11-29,35004029.60072101,34963645.243298635,0.9988462940443422
2021-11-30,34802172.05072101,34792744.64329863,0.9997291143952556
2021-12-01,35272300.55072101,35240738.54329864,0.9991051899952773
2021-12-02,35329000.35072101,35314074.34329864,0.9995775140175437
2021-12-03,35326007.05072101,35304959.29329863,0.9994041852114177
2021-12-06,35514371.70072101,35492707.44329863,0.9993899861834824
2021-12-07,35745703.10072101,35745731.84329864,1.0000008040848307
2021-12-08,35868782.60072101,35861309.44329864,0.9997916528836354
2021-12-09,35991878.00072101,35978624.84329864,0.9996317736623217
2021-12-10,36044211.90072101,36046417.14329863,1.0000611816006324
2021-12-13,36024153.95072101,36013342.54329864,0.9996998844875813
2021-12-14,35890890.75072101,35872142.54329863,0.9994776332648696
2021-12-15,35716608.95072101,35713784.04329864,0.9999209077371743
2021-12-16,35877173.60072101,35895243.59329864,1.000503662656895
2021-12-17,36142436.80072101,36155532.19329864,1.00036232732867
2021-12-20,35942157.70072101,35967705.79329864,1.0007108113205212
2021-12-21,36031280.10072101,36046952.94329864,1.000434978788814
2021-12-22,35970314.20072101,35992120.84329864,1.0006062399804445
2021-12-23,36053262.95072101,36061131.19329863,1.0002182394028627
2021-12-24,36069095.80072101,36083015.14329863,1.0003859077215167
2021-12-27,36136712.75072101,36154361.29329863,1.0004883826234934
2021-12-28,36359250.00072101,36362626.493298635,1.0000928647476932
2021-12-29,36484089.35072101,36485919.79329863,1.000050170981658
2021-12-30,36407698.55072101,36408372.64329863,1.0000185151109369
2022-01-03,36227566.95072101,36245184.04329864,1.0004862896976106
2022-01-04,36379474.70072101,36394577.34329864,1.0004151418540776
2022-01-05,36470689.15072101,36485955.59329864,1.0004185948478936
2022-01-06,36620011.55072101,36645202.743298635,1.0006879078271926
2022-01-07,36905090.65072101,36908517.743298635,1.0000928623265029
2022-01-10,37316859.70072101,37266835.743298635,0.9986594810543126
2022-01-11,37715069.15072101,37697189.59329864,0.9995259306737335
2022-01-12,37903824.60072102,37872284.89329863,0.999167901715602
2022-01-13,38357578.60072102,38333820.64329864,0.9993806189470488
2022-01-14,38180881.50072101,38138128.34329864,0.9988802469785417
2022-01-17,38057417.05072101,37992644.39329863,0.9982980280207653
2022-01-18,38163640.90072101,38088239.69329864,0.9980242658812736
2022-01-19,37931159.10072101,37880081.19329864,0.9986534050465808
2022-01-20,37815986.10072101,37782724.34329864,0.9991204313082361
