date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a25,nav_blend_e45_a35,nav_blend_e45_a50,nav_chal_e45_e3
2023-05-10,7870373.1157063255,7829397.774464662,7862067.0598147595,7878167.784110748,7497895.140787852
2023-05-11,7846355.792859611,7815348.524464662,7848932.909814759,7865311.434110748,7485878.040787851
2023-05-12,7770226.628346223,7740237.824464662,7775877.759814759,7796066.158985759,7425556.590787852
2023-05-15,7794328.057614871,7770783.274464662,7807246.50981476,7828278.65898576,7455671.040787851
2023-05-16,7862467.957614873,7844150.474464662,7878643.95981476,7896213.85898576,7517033.340787852
2023-05-17,7951433.957614873,7936933.224464662,7972388.159814759,7991243.00898576,7606421.076910249
2023-05-18,8012508.907614872,7992636.924464663,8026298.75981476,8042452.45898576,7652597.426910249
2023-05-19,8069073.646138966,8028191.376391269,8060147.307468743,8076125.65898576,7684203.726910248
2023-05-22,8039441.846138966,8014934.476391269,8047144.307468742,8062799.5589857595,7672245.826910248
2023-05-23,8046024.310913828,8025042.387187018,8057987.996526699,8072804.356174128,7680639.055252359
2023-05-24,8007421.509123652,7986383.287187019,8022486.946526699,8045643.306174128,7661391.005252359
2023-05-26,7959162.410713233,7956412.637187019,7990349.946526699,8007569.2561741285,7622144.905252359
2023-05-29,7946642.588550967,7965517.594116879,8003070.525324649,8022727.318695903,7637153.832417777
2023-05-30,7955717.042986724,7975951.911895041,8013753.595748277,8032614.329690751,7645448.102781669
2023-05-31,7938982.804350191,7947581.777511559,7985344.564776209,8003745.704130695,7617612.698559702
2023-06-01,7917743.832833208,7911731.627511559,7946740.91477621,7965721.704130695,7584176.848559702
2023-06-02,7960866.4828332085,7950170.127511559,7984942.21477621,8006919.654130695,7625790.598559703
2023-06-05,8004520.882833208,8001199.877511559,8032374.564776209,8045741.454130695,7656158.198559702
2023-06-06,7988856.132833208,7988963.82751156,8023055.16477621,8041949.454130695,7656282.098559702
2023-06-07,8025485.682833208,8040467.627511559,8073935.164776209,8089948.204130695,7699173.398559703
2023-06-08,8018896.271844159,8048634.627511559,8082531.91477621,8098186.204130695,7706701.798559702
2023-06-09,8016579.821844158,8062222.277511559,8095323.46477621,8108023.904130694,7713999.198559702
2023-06-12,8032391.130646726,8066723.022398277,8096096.124910376,8101658.898925464,7703082.044500217
2023-06-13,8088486.265981791,8110959.7197576305,8139493.381331991,8145825.867424938,7745497.334169815
2023-06-14,8078230.126201316,8091063.06975763,8118692.431331991,8123545.967424938,7723415.7841698155
2023-06-15,8065117.9262013165,8075094.26975763,8103318.681331991,8110775.467424938,7713640.384169815
2023-06-16,7993025.176201316,8006156.06975763,8037603.431331991,8050551.117424938,7660524.7841698155
2023-06-19,8033991.6762013165,8047541.51975763,8079635.181331991,8092252.017424938,7698923.484169815
2023-06-20,8025162.726201316,8055576.319757631,8085557.181331991,8093608.117424939,7697488.884169815
2023-06-21,8060148.826201317,8089762.2197576305,8117973.781331991,8123180.417424939,7723495.184169815
2023-06-26,8023741.726201316,8057542.169757631,8085003.381331991,8088683.667424939,7690286.234169815
2023-06-27,7991171.976201315,8026866.4697576305,8057154.581331991,8066334.067424938,7673065.384169815
2023-06-28,7994319.1762013165,8042371.769757631,8071703.931331991,8079190.817424938,7684473.934169815
2023-06-29,8019746.908201315,8081130.74575763,8107390.151331991,8107207.199424938,7705571.792169815
2023-06-30,8014425.108201316,8061586.445757631,8088606.351331991,8091315.049424938,7692631.792169816
2023-07-03,8000522.008201316,8067846.69575763,8098312.55133199,8106513.249424938,7710623.292169816
2023-07-04,8000742.408201316,8081073.845757631,8111345.201331991,8116918.3994249385,7718226.1421698155
2023-07-05,7976332.458201316,8055400.44575763,8085462.301331991,8090018.3994249385,7691962.842169816
2023-07-06,7832053.558201316,7913486.545757631,7945675.80133199,7954280.499424938,7567431.042169816
2023-07-07,7776163.108201316,7867128.6457576305,7901160.901331991,7913668.849424938,7532365.192169815
2023-07-10,7755590.508201316,7845569.045757631,7884611.951331991,7906383.8994249385,7531377.292169816
2023-07-11,7896005.458201316,7985150.44575763,8020741.001331991,8033378.949424938,7643523.192169815
2023-07-12,7930690.458201316,8031091.995757631,8065014.901331991,8073867.299424938,7679154.492169815
2023-07-13,7936699.008201316,8034179.3957576305,8067417.051331991,8074543.549424938,7678381.8921698155
2023-07-14,8029189.358201317,8135882.44575763,8167395.401331991,8170429.849424939,7765666.542169816
2023-07-17,8062555.908201315,8157769.49575763,8188818.60133199,8192409.149424938,7786762.592169816
2023-07-18,8059212.258201316,8172785.59575763,8203821.30133199,8205345.499424937,7797415.192169815
2023-07-19,8022466.008201316,8123322.595757631,8154787.55133199,8158656.799424938,7755326.792169816
2023-07-20,8082787.108201316,8185858.195757631,8215586.201331991,8216144.049424938,7807162.6421698155
2023-07-21,8033117.358201317,8144497.745757631,8173554.101331991,8171165.449424937,7762806.492169816
2023-07-24,7975062.058201316,8092647.3957576305,8124201.751331991,8126739.949424937,7724587.342169816
2023-07-25,8040719.708201316,8156937.3957576305,8189212.951331991,8191763.749424937,7784959.342169815
2023-07-26,8083498.858201316,8221456.94575763,8258216.10133199,8268012.649424938,7861350.8921698155
2023-07-27,8128937.408201316,8269374.845757631,8305783.701331991,8317282.549424938,7909619.3921698155
2023-07-28,8104068.558201315,8260279.6457576305,8299333.20133199,8313061.549424938,7906553.292169816
2023-07-31,8117395.658201316,8286063.545757631,8326788.751331991,8341257.899424938,7932924.542169816
2023-08-01,8207230.758201317,8360104.44575763,8397056.401331991,8405206.149424938,7988572.542169816
2023-08-02,8062383.158201315,8216323.3957576305,8255918.901331991,8267715.849424938,7861549.742169815
2023-08-04,8082812.894028547,8217998.243471027,8256379.5294788,8270406.473909545,7866669.371213318
2023-08-07,8103512.044028547,8260720.593471028,8302082.429478799,8320043.673909545,7915773.4712133175
2023-08-08,8050243.494028547,8211917.193471028,8255007.179478799,8275777.823909545,7876084.121213318
2023-08-09,8110374.994028548,8274189.843471028,8319606.4294788,8344671.7739095455,7943457.771213317
2023-08-10,8096941.954028548,8258023.393471028,8305098.749478799,8331762.053909546,7931746.211213317
2023-08-11,8077084.719715817,8204430.848058799,8247769.013858831,8273224.745709465,7877222.537981531
2023-08-14,8001519.667515408,8108727.0480587995,8148705.663858831,8169020.395709465,7775939.287981531
2023-08-15,7924226.917515409,8029309.6480588,8070048.213858831,8093565.445709465,7709015.008700181
2023-08-16,7818526.56751541,7914487.2980587995,7956236.2638588315,7983117.945709466,7610506.158700181
2023-08-17,7773773.221117668,7884030.988058799,7927296.373858831,7953547.795709466,7582180.168700181
2023-08-18,7762766.012046458,7886781.0880587995,7933356.423858832,7965123.245709465,7596506.71870018
2023-08-21,7775992.462046457,7890682.688058799,7937666.2238588305,7971193.145709465,7603444.018700181
2023-08-22,7768422.062046457,7879555.888058799,7929499.62385883,7969757.195709465,7606301.863123264
2023-08-23,7749859.612046458,7873226.688058799,7923057.7238588305,7959808.995709465,7594196.713123264
2023-08-24,7765960.412046459,7920464.888058799,7971484.7238588305,8007260.795709466,7636000.013123264
2023-08-25,7714280.462046458,7862531.3380587995,7911182.973858831,7942690.005400711,7575138.313123263
2023-08-28,7792792.512046458,7945287.0380588,7991971.373858831,8016581.105400711,7638224.863123264
2023-08-29,7791990.212046458,7971555.0880587995,8018900.52385883,8040479.805400711,7657112.163123264
2023-08-30,7823753.962046458,7985778.2880588,8033571.373858832,8058686.705400711,7676746.913123264
2023-08-31,7706556.862046458,7872923.5380588,7921099.273858831,7948639.505400711,7576827.363123264
2023-09-01,7738099.762046459,7904052.7880588,7952541.123858832,7979599.505400712,7604740.413123264
2023-09-04,7779282.912046459,7945171.688058799,7992774.123858831,8017072.005400711,7636872.813123263
2023-09-05,7755540.662046458,7922452.238058799,7970764.123858831,7995493.905400711,7616973.813123264
2023-09-06,7697174.612046458,7859691.138058799,7908703.173858831,7936333.3054007115,7563975.463123264
2023-09-07,7701553.744514587,7872884.559797146,7921331.697704544,7948258.205400711,7573485.210569577
2023-09-08,7718661.9445145875,7894311.509797147,7941356.1477045445,7964274.205400711,7584607.360569578
2023-09-11,7768562.744514587,7925666.859797147,7969843.997704544,7989580.105400711,7605383.560569579
2023-09-12,7828076.244514587,7984176.259797146,8026904.197704544,8042616.072183768,7652376.510569578
2023-09-13,7829742.244514587,7987461.059797146,8030286.997704544,8045923.472183769,7655311.210569577
2023-09-14,7953062.4445145875,8114917.109797146,8154669.347704545,8163126.322183769,7758835.760569578
2023-09-15,7911369.4445145875,8085394.509797146,8125076.847704544,8133547.272183768,7731374.910569578
2023-09-18,7900913.044514587,8091347.409797146,8130709.1477045445,8135527.272183769,7730985.010569578
2023-09-19,7871595.144514588,8076898.059797146,8117576.497704544,8121080.622183769,7715896.710569577
2023-09-20,7880214.078366426,8072882.572180412,8110576.491723958,8110066.56632437,7703722.08847094
2023-09-21,7774208.423490118,7960804.821417441,7996622.813237094,7994096.143532547,7596354.410613223
2023-09-22,7816749.798340404,8004627.376553779,8038082.872709033,8030946.2335102055,7627280.507259287
2023-09-25,7840092.866640532,8043571.3765537795,8079387.372709033,8073722.383510206,7666892.457259288
2023-09-26,7776722.016640533,7979176.309126771,8013101.014759261,8005044.533510206,7602659.357259288
2023-09-27,7758648.466562152,7959622.009126771,7993791.064759261,7985683.215100233,7585460.704288523
2023-09-28,7758651.263917916,7965684.942936341,8001650.587358676,7996385.324834147,7597231.854288523
2023-10-02,7770490.163917917,7968992.492936341,8004809.337358676,8000362.574834147,7602703.404288523
2023-10-03,7743987.463917917,7946318.8929363405,7981117.187358675,7974885.174834146,7577752.0042885225
2023-10-04,7637964.813917916,7827474.492936341,7862613.887358676,7858483.324834147,7471644.5042885225
2023-10-05,7695229.321692858,7900730.524211658,7935276.520295953,7929077.224834147,7534337.560256794
2023-10-06,7760802.971692858,7959491.224211657,7996447.570295953,7994811.574834147,7597247.260256793
2023-10-11,7926276.071692858,8114626.924211658,8147032.470295953,8139189.324834147,7727127.410256794
2023-10-12,7996914.471692858,8180558.074211657,8210119.670295953,8197301.224834147,7777203.910256794
2023-10-13,7911104.621692858,8095903.574211657,8126496.370295953,8116278.974834146,7704340.610256793
2023-10-16,7938012.203591564,8128545.4415269345,8159689.53053516,8151147.231567392,7738347.285119332
2023-10-17,7922712.903591564,8110329.141526935,8140361.930535161,8130431.731567392,7718363.135119333
2023-10-18,7884550.898902747,8095647.233773947,8128665.68053516,8118801.138133145,7708498.285119332
2023-10-19,7849890.348902747,8036085.083773946,8065448.788893253,8053065.988133145,7645287.685119332
2023-10-20,7750580.8265477065,7936862.133773946,7970846.338893252,7967081.588133145,7570280.19608195
2023-10-23,7730400.941449535,7895318.56567504,7927610.446512717,7922768.2104567075,7529295.308902342
2023-10-24,7714799.891449535,7894783.565675039,7927643.896512716,7922050.7104567075,7528005.258902342
2023-10-25,7699548.140834101,7868893.457972153,7903133.426819879,7901213.201495717,7511174.058902342
2023-10-26,7634780.490834101,7805725.607972153,7842172.976819878,7843533.001495717,7460238.808902343
2023-10-27,7708382.164161033,7876853.275546672,7910817.099247733,7908314.021481193,7517549.828620265
2023-10-30,7655559.976927499,7826384.125546671,7861642.799247732,7860527.171481193,7473859.678229368
2023-10-31,7665889.244967638,7842213.625546671,7877478.399247733,7876380.271481193,7489121.3782293685
2023-11-01,7700266.507223484,7878757.496782907,7915767.548035834,7915812.128205134,7525472.833976302
2023-11-02,7798323.336508734,7987771.612103771,8019988.213689033,8011297.26345681,7607895.185437835
2023-11-03,7866775.393705732,8058775.462103772,8090039.613689032,8077710.913456811,7665855.285437835
2023-11-06,7906258.893705731,8108383.410098664,8140197.355654045,8127302.690873953,7710665.499345134
2023-11-07,7898823.251405666,8103726.051976988,8134564.31178512,8119586.035730004,7702227.387460965
2023-11-08,7898285.929986369,8109082.485324493,8140674.540045727,8126285.054440699,7708640.246216746
2023-11-09,7868218.179986369,8092591.7853244925,8125376.640045727,8112090.8544406975,7696222.896216746
2023-11-10,7887021.870671658,8093239.259179726,8125637.590045727,8113014.804440698,7697494.546216746
2023-11-13,7901140.520671658,8109212.759179726,8140262.290045727,8127472.954440698,7710695.596216746
2023-11-14,7915324.206712728,8123610.194630317,8154694.107027946,8143215.187145425,7726078.970316321
2023-11-15,8047782.206712728,8222219.444630317,8250558.807027946,8239891.787145425,7816647.420316321
2023-11-16,8062689.36157589,8260867.587009642,8291245.825236337,8279647.6321185315,7851449.488922931
2023-11-17,8086603.600666373,8274673.476846617,8303244.035707702,8288481.366190383,7857322.970410766
2023-11-20,8092206.910474042,8270223.402675752,8297369.860869808,8281958.761228221,7851401.332526424
2023-11-21,8182079.037126759,8374740.5401006695,8402128.088524591,8385251.08074629,7945270.40046499
2023-11-22,8161645.588207211,8348762.75810093,8372664.079428654,8349118.4981211815,7907530.645679697
2023-11-23,8158264.147006717,8337165.575796891,8360190.328258855,8335369.046376866,7893958.558534469
2023-11-24,8176168.8194381315,8339083.575796891,8362341.0282588545,8340116.346376866,7900311.058534469
2023-11-27,8164514.969438132,8320862.025796891,8343103.028258855,8321781.346376866,7884870.808534469
2023-11-28,8231787.269438132,8374613.625796892,8396229.578258855,8375658.596376866,7935269.20853447
2023-11-29,8203181.269438132,8335521.72579689,8359009.828258855,8342908.596376866,7907994.95853447
2023-11-30,8262555.719438132,8395957.87579689,8419728.678258855,8404398.396376867,7965250.00853447
2023-12-01,8163811.169438131,8289785.475796891,8314836.678258855,8301962.396376866,7872249.65853447
2023-12-04,8168163.619438131,8307685.325796891,8333591.778258855,8322979.896376866,7893711.75853447
2023-12-05,8187216.59456574,8315110.688742336,8339126.476483644,8325271.550784161,7893638.393653577
2023-12-06,8247470.764561559,8381083.877081215,8403457.73040775,8385235.604054124,7946006.087671122
2023-12-07,8182757.642803824,8313690.30459214,8339006.959862302,8326971.718330429,7896306.344835964
2023-12-08,8216113.232218077,8348769.154592141,8372511.309862303,8356138.218330429,7920015.394835964
2023-12-11,8221819.132218077,8328180.70459214,8349919.159862302,8331710.618330429,7896205.644835964
2023-12-12,8237907.132218077,8351194.954592139,8370727.159862302,8348798.818330429,7909980.2448359635
2023-12-13,8219337.632218077,8317880.90459214,8336996.409862302,8315143.518330429,7878791.7448359635
2023-12-14,8298363.432218076,8404389.754592141,8422865.909862302,8400525.318330428,7957853.294835964
2023-12-15,8250025.834633777,8355275.15640232,8373868.611101492,8353434.733969181,7916010.204846857
2023-12-18,8263165.0676177945,8357439.325769484,8376715.897675075,8356260.642801387,7917833.774945459
2023-12-19,8226751.5177281825,8323932.52155327,8342747.967435056,8324367.925099824,7890845.43861538
2023-12-20,8144437.247479115,8247237.748800727,8265810.664631104,8246466.895414563,7817948.9001882505
2023-12-21,8105004.423905608,8196415.435248538,8215274.29167957,8196458.8923692135,7771622.2856940515
2023-12-22,8118896.407082539,8204083.185248537,8222304.89167957,8204388.542369214,7780114.135694051
2023-12-25,8153019.442685987,8247582.735248538,8263268.841679569,8238912.842369214,7807645.435694051
2023-12-26,8221572.227667102,8296321.835248537,8311637.14167957,8288962.292369214,7855407.0356940515
2023-12-27,8256532.877667102,8341468.935248537,8357807.191679569,8334829.592369214,7897227.085694051
2023-12-28,8299927.377667102,8388258.685248537,8406562.04167957,8386812.742369214,7947423.635694051
2023-12-29,8285516.177667102,8375437.085248537,8392538.34167957,8369831.292369214,7929565.335694051
2024-01-02,8285608.2776671015,8371120.935248538,8387494.341679569,8366320.942369214,7928242.235694051
2024-01-03,8157909.827667101,8250852.2033796925,8269006.924297014,8248741.401856465,7819106.050392003
2024-01-04,8156880.477667102,8255213.653379693,8274831.074297014,8257891.851856465,7830133.350392003
2024-01-05,8173867.7776671015,8269115.903379693,8286702.974297014,8266731.551856466,7836591.650392003
2024-01-08,8235422.977667102,8337177.103379693,8352096.324297014,8324593.401856465,7884751.650392003
2024-01-09,8178362.577667101,8298502.303379692,8314423.674297014,8287807.501856466,7851350.150392003
2024-01-10,8168109.127667102,8276133.2033796925,8289710.774297014,8260299.301856465,7824249.250392003
2024-01-11,8204770.2776671015,8300339.4533796925,8312797.574297015,8279836.851856465,7839209.250392003
2024-01-12,8172246.996739557,8267302.2787566725,8279879.945585761,8247660.39926039,7810022.707785298
2024-01-15,8138178.7237582,8239423.689884443,8253992.441733766,8225760.984961571,7792518.151006891
2024-01-16,8016606.883628805,8135674.953628423,8149999.832645618,8118492.596643232,7689981.957475952
2024-01-17,7868791.434052927,7979163.953628423,7998542.232645619,7977084.846643232,7564627.957475952
2024-01-18,7903823.384052929,8026829.0036284225,8044690.532645619,8019186.746643231,7601180.657475952
2024-01-19,7969849.184052928,8097341.2536284225,8116088.682645618,8089960.296643231,7665989.257475952
2024-01-22,7995350.234052928,8118950.0036284225,8134945.882645618,8104501.996643231,7676947.357475951
2024-01-23,8014337.284052929,8124696.603628423,8141432.582645619,8112702.496643232,7685419.907475952
2024-01-24,8028058.734052927,8137943.553628422,8156645.782645619,8132063.446643231,7706309.707475952
2024-01-25,8040102.184052927,8153012.003628422,8172504.432645618,8148423.346643231,7721583.757475952
2024-01-26,8113201.784052928,8224598.453628423,8241697.732645619,8213400.146643232,7779461.3074759515
2024-01-29,8145435.4202559935,8241893.551036526,8257259.744961873,8228127.519071848,7793155.029707401
2024-01-30,8067380.470255993,8165435.801036526,8180919.444961872,8151713.569071848,7721705.579707401
2024-01-31,8063493.620255994,8151045.901036527,8167814.644961872,8141109.6690718485,7713133.2297074
2024-02-01,8134820.320255994,8216903.001036527,8235038.444961872,8211601.819071848,7781151.129707401
2024-02-02,8155137.520255993,8233931.5510365255,8251667.944961872,8226809.569071848,7794086.0297074
2024-02-05,8123397.370255994,8197130.551036526,8213739.844961872,8187082.819071848,7755812.329707401
2024-02-15,8182099.770255993,8259515.751036526,8274520.594961872,8244754.819071848,7807701.879707401
2024-02-16,8181032.323899236,8263097.0098553775,8278505.643706217,8248589.526707172,7810973.979368472
2024-02-19,8230623.423899235,8330005.159855377,8346904.293706217,8316991.626707172,7874365.829368471
2024-02-20,8233439.473899236,8354428.959855378,8373801.043706218,8345201.926707173,7900975.729368472
2024-02-21,8209916.423899235,8322991.7598553775,8342162.693706217,8314761.376707172,7873655.479368472
2024-02-22,8205148.873899235,8336292.959855377,8355343.843706218,8324849.226707172,7880544.779368471
2024-02-23,8216283.523899236,8327097.359855377,8344806.893706217,8314606.376707172,7871592.329368471
2024-02-26,8178623.273899236,8290385.659855377,8309045.843706218,8282820.626707172,7845318.679368471
2024-02-27,8227474.71077078,8310894.559855377,8324318.243706217,8290622.626707172,7847796.629368472
2024-02-29,8276351.36077078,8368338.059855377,8382170.093706218,8349249.726707173,7903347.029368471
2024-03-01,8234738.6607707795,8333139.209855378,8347439.543706218,8314053.176707173,7869854.629368472
2024-03-04,8258514.960770779,8366273.109855377,8378728.893706217,8341546.576707172,7893261.479368471
2024-03-05,8263466.010770779,8379515.409855377,8390099.243706217,8348693.226707172,7897195.329368471
2024-03-06,8307095.960770779,8432721.259855378,8443612.843706217,8401293.776707172,7945488.029368471
2024-03-07,8342482.76077078,8453190.409855377,8461999.593706217,8417753.076707171,7959906.079368471
2024-03-08,8413782.060770778,8530774.859855376,8537365.143706217,8489147.17670717,8024313.429368471
2024-03-11,8401808.76077078,8513221.159855377,8519887.143706217,8472822.376707172,8010024.929368472
2024-03-12,8432287.310770778,8541922.659855377,8547164.643706217,8497778.576707171,8031922.479368472
2024-03-13,8474919.710770778,8596338.459855378,8599820.893706217,8544418.876707172,8070937.129368471
2024-03-14,8645403.810770778,8727523.509855377,8726513.443706218,8666715.476707172,8182701.279368471
2024-03-15,8675619.460770778,8727132.459855378,8719548.593706217,8649449.42670717,8159757.229368472
2024-03-18,8667535.938262254,8708635.420322932,8701634.022554055,8634754.78684197,8148550.970336022
2024-03-19,8615523.701484876,8655380.320322933,8649103.472554056,8583105.336841969,8100425.120336021
2024-03-20,8548400.201484874,8606107.670322932,8600387.472554056,8533927.986841967,8053945.270336021
2024-03-21,8706584.951484874,8745738.420322932,8738317.172554055,8669811.48684197,8179933.870336021
2024-03-22,8678029.901484873,8714742.770322934,8710557.572554056,8646687.88684197,8160634.8203360215
2024-03-25,8667750.801484874,8712378.820322933,8709710.372554054,8646378.086841969,8160038.670336021
2024-03-26,8727406.701484874,8774256.970322933,8769979.372554054,8704375.886841968,8213365.87033602
2024-03-27,8721196.201484874,8766916.470322933,8762187.222554056,8696432.13684197,8206036.470336022
2024-03-28,8675979.401484873,8723794.620322933,8720067.172554055,8655960.286841968,8169104.3203360215
2024-03-29,8755380.351484874,8789409.220322933,8783631.522554055,8717578.486841967,8225954.020336021
2024-04-01,8768637.051484874,8804058.620322933,8798855.272554055,8733871.786841968,8242001.220336021
2024-04-02,8775210.951484874,8801890.970322933,8797825.522554055,8735309.73684197,8244767.5703360215
2024-04-03,8658037.551484875,8678259.820322933,8673770.922554055,8614813.63684197,8135515.470336021
2024-04-08,8739533.151484875,8753718.916037474,8749066.922554055,8688502.436841968,8203068.783477999
2024-04-09,8804219.401484873,8823047.966037475,8816859.172554055,8751673.63684197,8258808.283477999
2024-04-10,8795946.615719402,8819834.016037475,8812652.442605518,8746559.785988841,8254056.433477999
2024-04-11,8793427.465719402,8798449.966037475,8790377.992605517,8723861.585988842,8232340.833477999
2024-04-12,8731880.315719401,8752162.016037475,8747057.892605517,8684765.035988841,8198345.133477999
2024-04-15,8699993.0157194,8713550.716037475,8709519.442605518,8651319.785988841,8170230.033477999
2024-04-16,8504521.0157194,8535865.016037475,8535560.892605517,8483394.13598884,8016616.983477999
2024-04-17,8522534.215719402,8555486.416037474,8555934.942605518,8503510.38598884,8034738.333477999
2024-04-18,8591117.615719402,8608156.566037474,8606059.292605517,8551722.23598884,8079394.433477999
2024-04-19,8398408.965719402,8439099.616037473,8442341.442605516,8395093.035988841,7936454.383477999
2024-04-22,8563099.513705274,8587134.016037475,8587442.392605517,8535778.285988841,8065574.733477999
2024-04-23,8637145.793432858,8651196.026898269,8646573.103681924,8587675.753408307,8110034.577690057
2024-04-24,8615414.325018188,8628015.096673435,8627932.981100041,8575446.971088527,8102289.395368386
2024-04-25,8496087.275018187,8525379.746673435,8527472.731100041,8478062.371088527,8012901.745368386
2024-04-26,8527462.175018188,8557158.346673435,8557917.43110004,8505250.721088527,8035930.145368386
2024-04-29,8790122.325018188,8778452.946673436,8772530.03110004,8711480.221088527,8224661.995368386
2024-04-30,8839475.475018188,8786544.846673435,8773504.081100041,8703731.971088527,8212061.895368386
2024-05-02,8954987.325018188,8839282.496673435,8820950.081100041,8749083.821088526,8254563.195368386
2024-05-03,8976440.984377485,8859922.803493284,8840024.72428869,8764719.97008298,8266602.140359615
2024-05-06,9323435.700628087,9123201.082024617,9087342.051187973,8990011.655366395,8464636.67868228
2024-05-07,9347294.835627008,9122517.881399019,9084788.646151302,8987274.433309915,8462505.610151399
2024-05-08,9361643.885627007,9150013.18139902,9112834.846151303,9013446.483309913,8484798.7601514
2024-05-09,9241975.285627007,9050870.531399019,9015878.196151303,8917669.433309915,8395507.310151398
2024-05-10,9522151.235627009,9222215.18139902,9173466.696151303,9061810.383309914,8523272.210151399
2024-05-13,9524777.985627009,9224806.73139902,9174736.546151303,9061851.033309914,8522626.410151398
2024-05-14,9475230.585627008,9149684.031399019,9097734.446151303,8985369.583309915,8452275.210151399
2024-05-15,9487621.750259679,9187253.608491013,9136405.664081465,9022437.457309332,8484981.677226242
2024-05-16,9490023.594012607,9200882.09666978,9155615.894190788,9050636.583825937,8517460.203346381
2024-05-17,9482557.744012607,9214950.89666978,9170996.694190789,9063027.233825937,8525138.703346381
2024-05-20,9463784.194012607,9256077.39666978,9224562.044190789,9126868.133825935,8588218.60334638
2024-05-21,9367732.564045895,9164834.294545626,9134198.440266967,9041960.570997413,8514434.971241884
2024-05-22,9398629.667817201,9196402.245517766,9164001.8324412,9065651.242665436,8531261.7590812
2024-05-23,9366921.319479162,9189922.695517767,9162658.7324412,9065041.442665437,8528324.8590812
2024-05-24,9331506.369479163,9119690.045517767,9085896.132441198,8985697.542665437,8455362.3590812
2024-05-27,9369489.769227946,9141708.253051028,9106883.046882072,9004677.918796796,8471291.131235862
2024-05-28,9362080.519227946,9125135.003051028,9088948.646882074,8988155.918796796,8457828.181235861
2024-05-29,9202803.669227947,8972617.553051027,8941102.646882074,8849775.918796796,8335661.0312358625
2024-05-30,9108294.019227946,8891496.853051027,8859987.896882074,8768409.968796797,8259885.7812358625
2024-05-31,9164647.92568134,8931052.203051027,8894482.746882074,8793218.718796797,8275717.681235862
2024-06-03,9128041.177297113,8940050.048417844,8909109.340042742,8812999.725481002,8297558.758358773
2024-06-04,9029397.377297113,8867333.248417843,8840311.89004274,8749292.175481,8241179.458358774
2024-06-05,9101542.177297113,8909975.448417844,8878217.540042741,8781142.875481002,8267021.208358774
2024-06-06,9203211.527297115,8993399.898417844,8958508.49004274,8857978.275481002,8336650.058358774
2024-06-07,9273519.477297114,9044792.698417844,9010378.190042742,8910958.425481003,8386813.858358774
2024-06-11,9248184.327297116,9026674.198417844,8993129.740042742,8893792.975481002,8370277.808358774
2024-06-12,9263751.527297115,9042105.598417845,9008059.690042742,8908493.475481002,8384471.358358774
2024-06-13,9339188.477297114,9104194.098417845,9066862.490042742,8962371.475481002,8431336.508358775
2024-06-14,9427652.727297114,9169543.548587192,9130274.322476495,9024372.675481,8488378.158358773
2024-06-17,9458422.027297113,9194503.69858719,9152765.572476493,9044247.225481002,8504970.358358774
2024-06-18,9578315.627297115,9287302.248587191,9240887.472476494,9126826.899257973,8579149.508358773
2024-06-19,9682629.177297115,9348573.348587193,9296590.972476495,9175707.899257973,8620633.061744833
2024-06-20,9706614.951642532,9369984.298587192,9318526.322476495,9199258.399257973,8644106.061744833
2024-06-21,9717231.45164253,9362601.148587191,9307245.172476495,9182721.399257973,8625472.911744833
2024-06-24,9744479.70164253,9385097.19858719,9327631.072476493,9199562.149257973,8639279.111744834
2024-06-25,9682102.051642532,9368978.19858719,9317395.922476495,9196214.899257973,8640787.861744834
2024-06-26,9653607.85164253,9329272.94858719,9276570.472476494,9154261.399257973,8600613.411744833
2024-06-27,9666650.25164253,9335116.698587192,9280908.822476495,9156751.899257973,8601490.411744833
2024-06-28,9703016.15164253,9370638.59858719,9315178.222476494,9187874.399257973,8628236.211744834
2024-07-01,9767793.151642531,9417264.998587191,9356755.922476495,9223399.899257973,8658643.811744833
2024-07-02,9719639.45164253,9391794.94858719,9333405.572476493,9199791.399257973,8636424.911744833
2024-07-03,9915471.40164253,9612014.44858719,9547486.622476494,9402598.149257973,8819718.061744833
2024-07-04,9964487.61564253,9629541.250587191,9569583.720476497,9433834.995257974,8854714.243744835
2024-07-05,9958511.015642531,9637906.500587191,9577883.270476496,9440378.495257974,8859356.743744833
2024-07-08,10107624.06564253,9725426.000587191,9658801.220476495,9516696.645257974,8928386.593744833
2024-07-09,10018757.76564253,9654838.750587191,9590523.670476494,9449095.145257974,8862502.790021116
2024-07-10,10010459.91564253,9656732.850587191,9591568.620476495,9444715.356220054,8855122.640021116
2024-07-11,10131155.21564253,9743712.250587191,9674789.220476495,9523443.006220054,8927145.090021117
2024-07-12,10091337.46564253,9715150.100587191,9646583.220476495,9498474.506220054,8904084.490021115
2024-07-15,10129661.26564253,9738925.500587191,9669842.720476495,9521683.206220053,8925554.890021116
2024-07-16,10088161.965642529,9718570.000587191,9653254.920476494,9508876.956220053,8916305.040021116
2024-07-17,10021393.46564253,9678262.850587191,9615958.170476494,9475010.756220054,8885963.990021115
2024-07-18,10111191.16564253,9775189.950587193,9710898.770476494,9567606.306220053,8969057.490021115
2024-07-19,10014579.927788503,9674401.996829623,9611695.342708416,9473176.865573768,8883973.884702748
2024-07-22,9947510.026682459,9620484.304468395,9555037.100531133,9410430.315918574,8821458.59177656
