date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a10,nav_blend_e45_a15,nav_blend_e45_a20,nav_blend_e45_a25,nav_blend_e45_a30,nav_blend_e45_a35,nav_blend_e45_a40,nav_blend_e45_a45,nav_blend_e45_a50,nav_blend_e45_a55,nav_blend_e45_a60,nav_blend_e45_a65,nav_blend_e45_a70,nav_blend_e45_a75,nav_blend_e45_a80,nav_blend_e45_a85,nav_blend_e45_a90,nav_blend_e45_a95,nav_chal_e45_e3
2023-03-13,7793630.332754987,7759449.678143911,7682773.977219542,7645859.398326758,7612533.853101688,7596711.854269413,7592184.139894968,7610629.179876288,7616765.616320254,7621327.064912526,7607401.931519384,7588472.599052537,7563197.164423239,7528894.7960804915,7484868.745389922,7475783.180969427,7417395.9738450525,7372416.67293119,7327036.351311794,7286069.933995851,7236826.8093058495
2023-03-14,7681531.50211964,7651601.9657899095,7579309.227219542,7546222.498326758,7517359.103101688,7504308.104269413,7501483.189894968,7521192.429876288,7528764.966320255,7534456.964912526,7521576.831519384,7503576.749052538,7479205.06442324,7445794.696080492,7402685.695389923,7394110.280969428,7336752.773845052,7292594.62293119,7248042.951311794,7207862.633995851,7159472.459305849
2023-03-15,7650572.80211964,7621663.36578991,7550155.227219542,7517262.398326758,7489928.003101689,7477767.404269413,7475460.4898949675,7495117.029876288,7502240.0663202545,7507706.464912526,7494668.031519384,7476492.749052538,7452019.164423239,7418670.896080492,7375733.095389923,7367233.480969427,7310136.573845052,7266221.32293119,7221906.751311794,7181929.43399585,7133797.759305849
2023-03-16,7549366.725139018,7528243.16578991,7461887.733755923,7435649.798326759,7416178.003101689,7408700.904269414,7409093.2398949675,7430482.079876289,7438930.266320255,7445563.664912526,7433374.231519384,7415784.649052538,7391847.06442324,7359115.246080492,7316814.395389922,7308678.830969428,7252330.9738450525,7208995.87293119,7165271.201311794,7125843.733995851,7078314.159305849
2023-03-17,7572389.225139018,7553570.91578991,7488661.283755923,7461422.298326758,7439553.203101688,7430727.354269413,7430330.539894967,7451217.279876288,7458942.366320254,7465193.264912527,7452608.381519384,7434708.199052537,7410473.26442324,7377493.5460804915,7334948.795389922,7326663.930969427,7270081.823845053,7226539.82293119,7182610.151311794,7143022.933995851,7095293.909305849
2023-03-20,7543004.50540095,7535331.06578991,7474378.483755923,7448841.498326759,7427346.903101688,7419188.054269413,7418825.539894967,7439194.929876288,7445686.516320255,7451288.814912526,7438379.881519384,7420206.499052538,7395695.664423239,7362668.496080492,7320084.545389922,7311759.530969428,7255244.4738450525,7211830.07293119,7167994.201311794,7128514.233995851,7080891.609305849
2023-03-21,7613223.40540095,7598404.946214008,7533423.233755923,7505231.775917984,7481151.95664071,7471075.204269414,7469543.189894968,7489062.979876287,7494616.866320255,7499530.364912527,7485998.581519385,7467263.799052538,7442196.06442324,7408668.7960804915,7365541.645389922,7356895.830969428,7299798.423845053,7255919.92293119,7211621.6013117945,7171694.283995851,7123577.25930585
2023-03-22,7716629.80540095,7702749.346214008,7636049.683755923,7607838.175917983,7582572.15664071,7570619.954269414,7569032.489894968,7589385.829876289,7596855.766320255,7602523.864912527,7589431.1815193845,7571044.499052538,7546157.76442324,7512204.696080492,7468439.195389923,7459565.8809694275,7401441.923845053,7356664.67293119,7311469.701311794,7270705.733995851,7221654.709305849
2023-03-23,7741889.455059941,7738145.246214008,7675353.402125711,7649818.225917983,7627351.85664071,7617267.403564296,7616520.852640857,7637310.47204665,7644646.516681686,7650304.457243484,7637074.730614238,7618417.345247256,7593153.622563975,7558837.6373983305,7514601.320265636,7505507.77702606,7446849.815995487,7401646.136136255,7356006.132360376,7314841.617665252,7265324.222660722
2023-03-24,7747776.755059941,7744153.746214008,7682614.352125711,7658102.675917983,7635734.206640711,7625896.453564296,7625049.152640858,7646172.072046651,7654212.516681686,7660346.207243484,7647609.330614239,7629414.495247256,7604463.272563975,7570323.987398332,7526067.770265636,7516983.92702606,7458251.465995487,7412971.486136256,7367258.282360377,7326045.6676652515,7276409.372660723
2023-03-27,7747255.205059941,7741751.446214008,7678736.20212571,7653974.725917983,7631228.40664071,7620645.203564296,7619888.102640857,7641296.77204665,7650107.816681686,7656582.607243484,7644136.280614238,7626231.895247256,7601583.122563975,7567577.837398332,7523474.220265635,7514500.02702606,7455851.715995487,7410625.336136255,7364970.182360377,7323802.867665252,7274236.322660723
2023-03-28,7741142.955059941,7729341.246214008,7663260.652125711,7638191.8259179825,7614297.35664071,7602620.503564295,7601398.502640857,7622795.52204665,7632299.716681685,7639094.407243485,7627136.630614239,7609760.745247256,7585583.722563975,7551915.687398331,7508052.320265636,7499213.17702606,7440777.365995487,7395730.736136255,7350259.882360376,7309253.1676652515,7259844.522660722
2023-03-29,7778384.65505994,7760933.946214007,7692294.55212571,7668627.675917982,7647401.00664071,7636890.553564295,7636001.252640857,7657575.27204665,7666865.516681686,7673662.007243484,7661549.230614238,7643872.895247256,7619298.972563975,7585364.287398331,7541094.6702656355,7532016.22702606,7473185.765995487,7427807.386136255,7382017.682360377,7340687.967665251,7290892.772660722
2023-03-30,7755937.155059941,7740662.446214008,7674006.102125711,7650516.375917983,7630159.65664071,7620567.053564295,7619945.702640857,7641417.97204665,7650039.866681686,7656600.257243484,7644177.730614238,7626187.245247256,7601368.322563975,7567384.337398331,7523168.1702656355,7514084.22702606,7455412.765995488,7410158.136136255,7364496.632360376,7323294.617665252,7273649.822660723
2023-03-31,7796114.60505994,7782851.8462140085,7716589.00212571,7690929.975917983,7667347.506640711,7656096.953564296,7654051.052640857,7673947.37204665,7679916.466681686,7684983.507243484,7671296.480614238,7652195.295247257,7626346.022563975,7591725.637398331,7546937.470265636,7537468.77702606,7478357.265995487,7432791.636136255,7386804.082360378,7345317.567665252,7295348.422660722
2023-04-06,7835871.35505994,7817032.246214008,7747286.30212571,7721461.275917983,7698098.8566407105,7686123.353564296,7683944.102640857,7703820.372046649,7709789.566681686,7714815.357243484,7700985.230614238,7681691.745247256,7655624.222563975,7620777.337398331,7575709.6702656355,7566088.627026061,7506654.365995487,7460814.136136255,7414561.632360376,7372806.017665251,7322540.922660722
2023-04-07,7822614.805059941,7800112.946214008,7728863.10212571,7702174.0759179825,7678162.95664071,7665808.603564295,7663696.552640856,7684005.872046649,7691257.866681686,7696890.307243484,7683657.430614239,7664972.445247257,7639511.472563975,7605013.587398331,7560292.870265636,7550895.92702606,7491722.815995487,7446077.136136255,7400026.432360377,7358449.017665251,7308395.372660722
2023-04-10,7854844.055059941,7835355.346214008,7764737.402125711,7737130.5759179825,7711550.70664071,7697851.603564296,7695389.102640857,7715512.17204665,7722520.466681686,7727934.257243484,7714422.580614238,7695495.995247256,7669809.272563975,7635024.687398331,7590036.070265636,7580511.27702606,7521004.315995487,7475077.436136255,7428741.282360377,7386912.367665252,7336586.072660723
2023-04-11,7896962.955059941,7875904.29833487,7805651.352125711,7777491.625917982,7750583.906640709,7735633.703564295,7732695.802640856,7752678.472046649,7759615.6666816855,7764940.907243484,7751282.530614238,7732221.495247256,7706356.772563974,7671320.78739833,7626010.9202656355,7616324.77702606,7556423.915995487,7510161.386136254,7463491.382360376,7421360.567665251,7370681.872660722
2023-04-12,7873951.555059941,7856403.69833487,7788121.00212571,7762135.625917982,7738077.45664071,7724662.403564296,7722690.852640857,7743197.57204665,7750324.016681686,7755884.457243484,7742305.630614238,7723224.145247256,7697339.522563975,7662345.037398331,7617109.520265636,7607467.17702606,7547673.915995487,7501488.136136255,7454896.632360376,7412836.9176652515,7362245.922660722
2023-04-13,7915849.5072116535,7893160.89833487,7821238.20212571,7792818.458435423,7766634.906309631,7752222.403564295,7749287.802640856,7769049.27204665,7775578.466681685,7780596.857243484,7766742.080614238,7747455.195247257,7721344.372563975,7686137.187398331,7640616.570265636,7630812.47702606,7570700.115995487,7524302.336136255,7477486.482360377,7435194.367665252,7384347.972660722
2023-04-14,7953482.757211654,7932942.14833487,7862508.402125711,7833988.0084354235,7807509.856309631,7793008.003564296,7789903.402640858,7809637.67204665,7815874.016681686,7820777.907243485,7806665.380614239,7787095.795247257,7760653.922563976,7725118.737398331,7679206.220265635,7669195.72702606,7608648.415995487,7561873.636136255,7514683.582360378,7472061.967665252,7420823.022660723
2023-04-17,7939255.957211654,7919997.14833487,7849732.25212571,7819995.258435423,7792387.006309631,7777369.153564296,7774151.452640857,7793751.97204665,7800056.566681686,7804880.357243484,7790785.830614239,7771297.5952472575,7745005.422563976,7709564.837398331,7663837.220265635,7653936.87702606,7593563.565995487,7546946.286136256,7499905.982360377,7457421.1676652515,7406365.922660722
2023-04-18,7968105.907211654,7963869.24833487,7898725.352125711,7869599.858435423,7841741.256309631,7826922.803564295,7823374.452640857,7841799.32204665,7845248.1666816855,7848498.007243484,7833047.080614239,7812261.195247257,7784715.572563975,7748465.037398331,7701991.370265636,7691646.27702606,7630643.065995487,7583593.736136255,7536078.132360376,7493179.817665252,7441667.572660723
2023-04-19,7966024.557211654,7955593.14833487,7887814.20212571,7857791.408435423,7828257.856309631,7812509.694794695,7808263.044033752,7826333.446568572,7829757.263063997,7832962.490914138,7817605.334165629,7796984.798492553,7769601.664613966,7733510.928026859,7687164.372074518,7676861.510323698,7616014.63879519,7569093.853892619,7521715.06466651,7478936.945960015,7427546.772946252
2023-04-20,7953321.380329198,7938513.302464619,7867630.99533868,7836586.640097426,7807259.9251171,7791462.825421199,7786936.5547999805,7804208.800786627,7806221.760277162,7808632.973672094,7792676.426825581,7771498.03352879,7743662.281952885,7707460.598654269,7661112.9031090485,7650736.214729765,7590051.180512842,7543310.098938593,7496109.371405891,7453463.046419482,7402252.767893131
2023-04-21,7977384.639480143,7961714.91061572,7888737.227618691,7857465.9427011665,7828754.894294651,7813205.0617588,7808397.001895373,7824853.900636769,7825181.4945017705,7826635.717185233,7809876.834448654,7787900.541632536,7759302.227570791,7722674.7124284925,7675927.676357778,7665285.147611666,7604304.894211828,7557379.20592591,7509983.937518449,7467128.157541237,7415702.11998882
2023-04-24,7988418.405887207,7973221.880138233,7900928.956946722,7870032.092701167,7841255.244294651,7825803.261758801,7821205.701895374,7838273.80063677,7839817.394501771,7841908.067185232,7825639.434448654,7804118.791632536,7775914.57757079,7739402.512428492,7692703.176357778,7682142.297611666,7621078.294211828,7574049.55592591,7526556.037518449,7483619.357541237,7432092.31998882
2023-04-25,7964133.979999807,7946483.020569133,7873656.817222247,7843152.814537914,7815398.97577095,7800588.011758801,7796616.901895373,7814677.550636769,7818220.14450177,7821394.217185233,7806219.606599433,7785600.646072568,7758233.379773388,7722214.894429306,7675942.58934032,7665665.0261339685,7604911.93648167,7558100.3896873575,7510833.153774491,7468100.457331522,7416798.881800125
2023-04-26,8008575.373029267,7987957.3205691315,7913866.117222247,7882478.714537913,7854326.9257709505,7838687.4117588,7834292.101895373,7851832.40063677,7854252.644501771,7856827.117185231,7841394.506599434,7820098.946072568,7792077.579773388,7755594.994429305,7708868.4393403195,7698318.7761339685,7637145.13648167,7589993.689687357,7542389.803774491,7499338.657331523,7447682.681800126
2023-04-27,7964278.737889941,7946109.259716368,7873456.4952796465,7844167.3820447065,7818395.808161275,7804004.149230099,7800801.352871187,7819575.186360885,7823896.247733578,7827556.761123906,7813380.406599433,7792895.996072568,7765651.329773388,7729657.044429306,7683414.98934032,7673179.476133969,7612404.78648167,7565539.489687357,7518229.503774491,7475450.157331523,7424107.631800126
2023-04-28,7776909.045898963,7797475.459716368,7742611.695279646,7731147.632044706,7726540.8081612745,7725509.249230099,7730632.102871185,7756511.336360885,7769541.597733578,7778526.311123906,7769673.106599433,7752635.896072567,7728330.629773388,7694086.294429305,7649235.1893403195,7640091.426133969,7580241.336481669,7534000.989687357,7487301.4037744915,7445111.207331521,7394393.831800126
2023-05-02,7768220.905781767,7792277.559145657,7740019.795279646,7731404.782044706,7728050.758161275,7726955.549230099,7733886.102871185,7762801.786360885,7781024.3977335775,7792707.011123906,7785877.691741338,7770833.522405184,7748377.23379865,7714885.9602635205,7670670.9744998645,7662083.657643698,7602399.862014826,7556162.082521856,7509484.920617217,7467339.670430524,7416678.701723974
2023-05-03,7755942.830834507,7781735.998642959,7729765.779289992,7718436.451294994,7711589.593748234,7708812.518076989,7714374.006483579,7742008.528210953,7758756.605279707,7769558.508563452,7763027.191741338,7747803.6224051835,7725173.98379865,7691720.36026352,7647515.624499865,7638879.407643698,7579326.562014827,7533270.932521856,7486751.520617217,7444770.620430524,7394262.901723975
2023-05-04,7793434.274115063,7819589.0486429585,7768352.129289991,7756984.201294993,7750311.193748235,7747671.168076988,7753146.506483578,7780812.578210954,7797372.805279707,7808114.808563452,7801525.641741337,7786115.072405184,7763227.33379865,7729513.51026352,7684952.074499864,7676142.657643698,7616187.562014826,7569798.882521857,7522945.020617217,7480665.370430524,7429490.392144053
2023-05-05,7803950.474115064,7827322.948642959,7774998.829289991,7763501.501294994,7756648.293748234,7753734.468076989,7759235.4064835785,7787071.028210954,7803980.655279707,7814885.758563452,7808027.234110748,7792657.79008903,7769830.220035908,7736097.004526089,7691537.321151204,7682740.102796871,7622747.189125382,7576304.838624784,7529406.008141855,7487079.086947534,7436176.142144053
2023-05-08,7809144.024115064,7834589.348642958,7782644.629289991,7775223.001294994,7774844.893748234,7775498.968076988,7782974.506483578,7812181.878210953,7830160.805279707,7841841.558563452,7835380.234110747,7820060.99008903,7797186.270035908,7763371.204526089,7718647.121151205,7709807.502796871,7649589.489125382,7602929.188624784,7555823.158141855,7513275.136947534,7462110.642144053
2023-05-09,7830101.374115065,7858038.5486429585,7806043.829289991,7799213.001294995,7799473.193748235,7800393.068076989,7807980.106483579,7836939.778210954,7854114.005279708,7865350.108563452,7858477.734110748,7842616.24008903,7819238.620035908,7785067.80452609,7740041.121151205,7731030.652796871,7670531.1391253825,7623654.388624785,7576327.158141855,7533566.436947534,7482152.192144053
2023-05-10,7870373.1157063255,7898912.338977786,7846592.666397795,7836234.421389251,7831293.979338793,7829397.774464662,7834982.48874226,7862067.0598147595,7876663.6247912645,7886375.111606107,7878167.784110748,7861416.74008903,7837215.220035908,7802547.804526089,7757056.571151204,7747730.502796872,7686883.089125382,7639789.338624784,7592224.658141855,7549267.886947534,7497895.140787852
2023-05-11,7846355.792859611,7879165.888977786,7828680.816397795,7819914.771389252,7816419.529338793,7815348.524464662,7821542.18874226,7848932.909814759,7863654.824791265,7873500.961606108,7865311.434110748,7848556.99008903,7824381.370035908,7789767.204526089,7744393.521151204,7735130.702796871,7674425.189125382,7627436.588624784,7579978.058141855,7537122.836947534,7485878.040787851
2023-05-12,7770226.628346223,7799012.234666075,7748411.788116335,7740674.0337003255,7739206.056603589,7740237.824464662,7747316.23874226,7775877.759814759,7792834.824791265,7803990.211606107,7796066.158985759,7780574.79646139,7757592.069506064,7723883.322890493,7679350.808946421,7670554.188563053,7610669.293868556,7564310.5550688375,7517498.949683491,7475235.885584526,7425556.590787852
2023-05-15,7794328.057614871,7826331.034666075,7777024.088116335,7770655.733700326,7769837.356603589,7770783.274464662,7778261.28874226,7807246.50981476,7824608.674791264,7835966.411606107,7828278.65898576,7812716.4964613905,7789656.419506064,7755746.622890493,7711022.908946421,7702170.738563052,7641997.8438685555,7595379.8050688375,7548309.999683491,7505814.735584526,7455671.040787851
2023-05-16,7862467.957614873,7903124.134666076,7855426.738116335,7847683.333700326,7844468.206603589,7844150.474464662,7850663.18874226,7878643.95981476,7894331.324791265,7904627.211606108,7896213.85898576,7879890.09646139,7856030.7195060635,7821449.222890493,7775981.058946421,7766753.788563053,7705791.393868556,7658601.705068838,7610923.949683492,7567886.1855845265,7517033.340787852
2023-05-17,7951433.957614873,7993650.334666076,7946319.1381163355,7939508.583700326,7937026.706603589,7936933.224464662,7943728.18874226,7972388.159814759,7988902.824791265,7999572.961606108,7991243.00898576,7974850.646461391,7950796.219506064,7915726.072890494,7869607.858946422,7860142.188563053,7798282.043868556,7750333.455068838,7701894.149683491,7658156.635584526,7606421.076910249
2023-05-18,8012508.907614872,8054942.034666075,8006774.3881163355,7998330.133700326,7993895.856603589,7992636.924464663,7998496.888742261,8026298.75981476,8041487.824791266,8051351.561606107,8042452.45898576,8025429.7464613905,8000720.419506064,7965132.572890494,7918428.108946422,7908646.588563053,7846190.193868556,7797796.255068838,7748896.049683492,7704735.635584527,7652597.426910249
2023-05-19,8069073.646138966,8104059.984923259,8051324.298841813,8040017.833700326,8032116.456603589,8028191.376391269,8032921.173137073,8060147.307468743,8075256.841168235,8084824.414153858,8076125.65898576,8059012.896461391,8034227.919506064,7998429.022890493,7951483.508946422,7941592.738563053,7878788.643868556,7830127.405068838,7780959.0996834915,7736533.135584527,7684203.726910248
2023-05-22,8039441.846138966,8083643.984923259,8036809.498841813,8026560.233700326,8018279.256603588,8014934.476391269,8019777.973137073,8047144.307468742,8062225.841168235,8071896.3141538575,8062799.5589857595,8045885.29646139,8021263.7195060635,7985604.722890493,7938784.408946422,7928970.938563053,7866318.443868556,7817770.305068838,7768703.699683491,7724425.235584526,7672245.826910248
2023-05-23,8046024.310913828,8090365.294802513,8042495.95364837,8033556.246381109,8027485.026730603,8025042.387187018,8030470.911625819,8057987.996526699,8072862.093583824,8082429.576328525,8072804.356174128,8055483.148212626,8030535.501396234,7994642.307264217,7947699.695671474,7937816.192606138,7875052.183686371,7826403.087946821,7777241.954912834,7732851.993698073,7680639.055252359
2023-05-24,8007421.509123652,8049131.444802513,8000860.153648371,7993310.746381109,7988482.826730602,7986383.287187019,7992926.41162582,8022486.946526699,8041492.793583825,8053198.0263285255,8045643.306174128,8030238.548212626,8007057.251396234,7972129.307264217,7925991.395671474,7916669.292606139,7854417.33368637,7806114.587946821,7757313.654912835,7713256.843698073,7661391.005252359
2023-05-26,7959162.410713233,8016920.444802514,7972180.5036483705,7963487.946381109,7957786.776730603,7956412.637187019,7962380.161625819,7990349.946526699,8006409.4935838245,8016494.576328525,8007569.2561741285,7991256.198212626,7967274.951396234,7932120.307264217,7885891.745671473,7876424.992606139,7814344.733686371,7766317.137946822,7717743.804912835,7673904.893698073,7622144.905252359
2023-05-29,7946642.588550967,8008286.117497676,7966782.507505861,7962992.162200437,7963566.756833676,7965517.594116879,7973523.16147851,8003070.525324649,8020452.031466822,8031515.7533068275,8022727.318695903,8006566.0920287995,7982693.749998578,7947541.363276325,7901325.34439875,7891920.994251086,7829792.180300667,7781647.9158613095,7732975.957574225,7689051.172013631,7637153.832417777
2023-05-30,7955717.042986724,8015497.927895826,7974526.885304626,7971641.248010752,7973395.63410838,7975951.911895041,7984169.4413161585,8013753.595748277,8030708.134718813,8041684.917002353,8032614.329690751,8016135.931402506,7991952.9479301125,7956623.624490576,7910248.936786154,7900738.796023411,7838503.235503991,7790246.223577656,7741470.087529899,7697459.098102488,7645448.102781669
2023-05-31,7938982.804350191,7989573.47321761,7944714.822551704,7941771.532425695,7944962.092255739,7947581.777511559,7955876.082076755,7985344.564776209,8002102.217689549,8013012.385327701,8003745.704130695,7987047.848169319,7962760.169638691,7927475.531323159,7881278.047189183,7871803.471857292,7809843.835696494,7761786.008351162,7713234.376174951,7669393.915428212,7617612.698559702
2023-06-01,7917743.832833208,7969461.823217612,7924494.322551705,7916381.232425694,7911679.0922557395,7911731.627511559,7918191.432076755,7946740.91477621,7963568.967689549,7974315.685327701,7965721.704130695,7949967.49816932,7926469.319638691,7891790.431323159,7845952.947189183,7836668.471857292,7775058.935696494,7727369.358351162,7679153.626174951,7635661.165428212,7584176.848559702
2023-06-02,7960866.4828332085,8013988.873217611,7970225.522551705,7960678.9324256955,7952577.79225574,7950170.127511559,7955950.532076756,7984942.21477621,8003455.667689549,8014852.635327701,8006919.654130695,7991935.89816932,7969128.919638691,7934558.38132316,7888722.497189183,7879561.271857291,7817663.885696494,7769715.208351163,7721229.076174951,7677526.065428212,7625790.598559703
2023-06-05,8004520.882833208,8067565.823217611,8026295.672551705,8015082.332425695,8004623.0922557395,8001199.877511559,8005594.582076755,8032374.564776209,8046617.317689548,8055712.735327701,8045741.454130695,8028863.24816932,8004298.919638691,7968702.531323159,7921990.547189183,7912260.371857292,7849731.235696495,7801363.008351162,7752424.426174951,7708324.815428212,7656158.198559702
2023-06-06,7988856.132833208,8049537.101911741,8008134.722551705,7998910.282425695,7990809.892255739,7988963.82751156,7994638.332076755,8023055.16477621,8040010.867689549,8050623.485327702,8041949.454130695,8026210.69816932,8002636.019638691,7967574.531323159,7921233.047189183,7911789.121857292,7849450.585696494,7801184.708351163,7752363.026174951,7708361.565428212,7656282.098559702
2023-06-07,8025485.682833208,8096314.951911742,8058943.172551705,8050301.382425695,8042021.992255739,8040467.627511559,8046002.432076755,8073935.164776209,8089463.967689549,8099350.535327701,8089948.204130695,8073484.7981693195,8049160.169638691,8013549.831323159,7966638.047189183,7956899.421857292,7894008.785696494,7845327.208351163,7796066.876174951,7751690.065428211,7699173.398559703
2023-06-08,8018896.271844159,8098411.685824237,8064579.672551705,8056812.532425695,8049220.992255739,8048634.627511559,8054542.332076755,8082531.91477621,8097830.667689549,8107601.685327701,8098186.204130695,8081678.598169319,8057257.669638691,8021591.881323159,7974572.697189182,7964797.871857291,7901797.185696494,7853063.608351162,7803731.926174951,7759294.365428212,7706701.798559702
2023-06-09,8016579.821844158,8108374.735824237,8077545.990059735,8070262.182425695,8062657.342255739,8062222.277511559,8068006.282076756,8095323.46477621,8109172.417689549,8118102.835327702,8108023.904130694,8090900.7981693195,8065916.269638691,8029915.9313231595,7982637.997189183,7972710.871857292,7909514.885696494,7860688.958351163,7811233.876174951,7766690.115428212,7713999.198559702
2023-06-12,8032391.130646726,8122216.108326087,8090410.190059735,8079198.707018651,8068679.767296407,8066723.022398277,8070912.09068785,8096096.124910376,8106362.399793078,8113371.061142274,8101658.898925464,8083066.60721823,8056787.2130498905,8020174.548006846,7972461.293963483,7962157.348098074,7898816.304192632,7849940.536551867,7800426.076863623,7755823.697683801,7703082.044500217
2023-06-13,8088486.265981791,8174955.35577726,8141093.762371893,8128299.01637702,8114547.936589665,8110959.7197576305,8114409.440896757,8139493.381331991,8150172.3744512815,8157290.729237526,8145825.867424938,8127511.138461068,8101367.274792122,8064686.0046869125,8016695.861328164,8006300.589397252,7942546.795311387,7893355.772552798,7843513.080251328,7798617.080105396,7745497.334169815
2023-06-14,8078230.126201316,8158981.85577726,8122891.712371893,8109010.5663770195,8094888.936589664,8091063.06975763,8094146.890896757,8118692.431331991,8128620.924451282,8135334.079237525,8123545.967424938,8104932.788461069,8078563.574792122,8041863.454686914,7993924.461328164,7983491.239397252,7919900.945311387,7870854.872552797,7821167.030251329,7776386.780105396,7723415.7841698155
2023-06-15,8065117.9262013165,8144897.65577726,8108890.462371893,8094604.3163770195,8079219.636589663,8075094.26975763,8078280.290896756,8103318.681331991,8114404.324451282,8121767.779237526,8110775.467424938,8092955.638461068,8067233.274792122,8030959.5046869125,7983264.561328163,7972993.289397252,7909584.195311387,7860684.522552797,7811138.780251328,7766504.880105396,7713640.384169815
2023-06-16,7993025.176201316,8066949.605777259,8029862.6623718925,8018814.8163770195,8008383.986589664,8006156.06975763,8010905.990896757,8037603.431331991,8051506.674451282,8060403.229237525,8050551.117424938,8033750.188461069,8009131.874792121,7973564.954686914,7926723.911328164,7916937.189397252,7854289.0953113865,7805913.422552797,7756929.380251328,7712780.180105397,7660524.7841698155
2023-06-19,8033991.6762013165,8107287.45577726,8069760.812371893,8058949.766377021,8048757.536589664,8047541.51975763,8052721.940896757,8079635.181331991,8093142.424451282,8102087.279237526,8092252.017424938,8075317.888461069,8050339.674792122,8014583.204686914,7967266.861328164,7957234.139397251,7894143.745311387,7845421.272552798,7796087.530251328,7751623.830105397,7698923.484169815
2023-06-20,8025162.726201316,8112952.4557772605,8079410.712371893,8068521.21637702,8057913.736589665,8055576.319757631,8059896.640896757,8085557.181331991,8097133.424451282,8104721.029237526,8093608.117424939,8075609.488461069,8049898.024792122,8013576.904686913,7966120.711328164,7955994.089397252,7892798.645311387,7844035.622552798,7794633.880251328,7750119.480105396,7697488.884169815
2023-06-21,8060148.826201317,8151121.05577726,8117792.312371894,8105399.016377021,8093238.136589664,8089762.2197576305,8093203.540896757,8117973.781331991,8128347.424451282,8135072.429237526,8123180.417424939,8104503.888461068,8078236.724792121,8041449.204686914,7993656.711328164,7983352.689397252,7919801.945311387,7870788.022552798,7821121.680251328,7776354.980105396,7723495.184169815
2023-06-26,8023741.726201316,8117687.80577726,8086413.062371893,8074059.81637702,8060942.886589664,8057542.169757631,8060708.590896756,8085003.381331991,8094434.424451282,8100781.879237525,8088683.667424939,8069879.388461068,8043503.174792121,8006823.204686914,7959165.911328164,7948874.789397252,7885608.895311387,7836837.872552797,7787410.780251329,7742894.730105396,7690286.234169815
