date,nav_base,nav_kd_opt,nav_autumn_best,nav_dual_kd_autumn
2014-05-27,563803315.2511132,563778750.1210535,563848916.591726,563778750.1210535
2014-05-28,569907346.9804322,569748432.591391,569944481.2369925,569748432.591391
2014-05-29,569217140.4768336,569176317.9507607,569256549.8959293,569176317.9507607
2014-05-30,574368485.8485444,574043972.3056892,574367493.1635381,574043972.3056892
2014-06-03,574081602.9086087,573917359.0490369,574106753.6479042,573917359.0490369
2014-06-04,571062094.754362,571051563.5017548,571088217.4936575,571051563.5017548
2014-06-05,571162928.0065274,571013607.598829,571181202.7458229,571013607.598829
2014-06-06,572058771.5065274,571862730.098829,572082136.7458229,571862730.098829
2014-06-09,572555630.0065274,572372467.598829,572583440.7458229,572372467.598829
2014-06-10,577018092.8373175,576894814.6117365,577036936.576613,576894814.6117365
2014-06-11,575699163.0873175,575582817.8617365,575725359.326613,575582817.8617365
2014-06-12,576304085.8373175,576018873.6117365,576325777.076613,576018873.6117365
2014-06-13,576583291.5873175,576359825.3617365,576615223.326613,576359825.3617365
2014-06-16,576361132.5873175,576189795.3617365,576398612.326613,576189795.3617365
2014-06-17,577658195.5873175,577441745.3617365,577720599.326613,577441745.3617365
2014-06-18,578211695.5873175,577975795.3617365,578271249.326613,577975795.3617365
2014-06-19,578192038.3373175,578081147.1117365,578239758.576613,578081147.1117365
2014-06-20,574599706.0054026,574762334.1273129,574664381.0061537,574762334.1273129
2014-06-23,577153091.5324757,577259803.654386,577211261.1188103,577259803.654386
2014-06-24,579991577.0324757,580076252.154386,580041234.6188103,580076252.154386
2014-06-25,581597976.2824757,581640026.404386,581654414.8688103,581640026.404386
2014-06-26,584855375.5324757,584816500.654386,584912895.1188103,584816500.654386
2014-06-27,585290220.7824757,585514775.904386,585356235.8688103,585514775.904386
2014-06-30,586089064.2824757,586305098.404386,586165869.8688103,586305098.404386
2014-07-01,587309188.2824757,587476193.404386,587371250.8688103,587476193.404386
2014-07-02,588219956.2824757,588556674.404386,588297409.3688103,588556674.404386
2014-07-03,585043897.5324757,585400306.654386,585123574.6188103,585400306.654386
2014-07-04,585579141.0324757,585889429.154386,585663908.6188103,585889429.154386
2014-07-07,584142893.2824757,584288801.404386,584219622.8688103,584288801.404386
2014-07-08,589691005.7824757,589781260.904386,589746265.8688103,589781260.904386
2014-07-09,590626720.0324757,590771750.154386,590693816.1188103,590771750.154386
2014-07-10,595737508.0324757,595940722.154386,595807871.1188103,595940722.154386
2014-07-11,591965068.0324757,592266411.154386,592026314.6188103,592266411.154386
2014-07-14,594593341.7824757,595012693.904386,594663119.3688103,595012693.904386
2014-07-15,601159433.0324757,601389744.154386,601196739.1188103,601389744.154386
2014-07-16,598960837.0324757,599317919.154386,598990660.1188103,599317919.154386
2014-07-17,601336273.3324757,601814435.5543861,601380915.4188102,601814435.5543861
2014-07-18,600895348.8324757,601231077.0543861,600941090.9188102,601231077.0543861
2014-07-21,601078938.3324757,601596000.5543861,601120085.4188102,601596000.5543861
2014-07-22,604896322.5824757,605272559.8043861,604939195.6688102,605272559.8043861
2014-07-24,608107115.0824757,608642299.3043861,608141478.6688102,608642299.3043861
2014-07-25,609935444.0824757,610439570.3043861,609972086.1688102,610439570.3043861
2014-07-28,617499908.0174394,618576337.2408385,617557491.103774,618576337.2408385
2014-07-29,612606000.7674394,613363094.9908385,612660864.353774,613363094.9908385
2014-07-30,616526329.0174394,617303190.2408385,616604502.103774,617303190.2408385
2014-07-31,611877518.2674394,612611812.4908385,611934129.353774,612611812.4908385
2014-08-01,606292078.6123558,607506551.6253648,606365221.6986904,607506551.6253648
2014-08-04,604426039.0155855,605151871.1602738,604520194.3278569,605151871.1602738
2014-08-05,590247653.9794035,590822944.9859998,590365315.1020889,590822944.9859998
2014-08-06,598207423.5714515,597960695.0439926,598339298.6941369,597960695.0439926
2014-08-07,600227258.5714515,599704280.0439926,600358578.6941369,599704280.0439926
2014-08-08,597383598.8714516,596881221.0439926,597516210.4941369,596881221.0439926
2014-08-11,601447928.7714516,601167941.5439926,601547883.8941369,601167941.5439926
2014-08-12,599287447.9714515,598787559.2939926,599409266.5941368,598787559.2939926
2014-08-13,605752574.3714516,605247962.2939926,605875780.9941369,605247962.2939926
2014-08-14,605996306.1714516,606003747.5439926,606108508.3941369,606003747.5439926
2014-08-15,603800800.085047,603889108.8472003,603907698.3905344,603889108.8472003
2014-08-18,600961585.685047,600584395.8472003,601063151.9905344,600584395.8472003
2014-08-19,609355666.485047,608717650.3472003,609455688.1405344,608717650.3472003
2014-08-20,615999796.285047,615071867.3472003,616105312.8905344,615071867.3472003
2014-08-21,620939831.285047,619497503.8472003,621043727.0905344,619497503.8472003
2014-08-22,630522427.085047,629651612.8472003,630605271.6405344,629651612.8472003
2014-08-25,628562266.285047,627891823.5972003,628630548.1405344,627891823.5972003
2014-08-26,627611752.485047,626543320.8472003,627705132.4905344,626543320.8472003
2014-08-27,631157450.8850471,630008650.0972003,631219536.0905344,630008650.0972003
2014-08-28,628555384.60891,627803436.9477097,628627976.860309,627803436.9477097
2014-08-29,621450814.5117341,620505939.894629,621550125.163133,620505939.894629
2014-09-01,626363553.617804,626068083.5630531,626435447.269203,626068083.5630531
2014-09-02,620739032.3066761,620900430.2945603,620834524.6580751,620900430.2945603
2014-09-03,628670115.9066762,629299260.0445603,628719570.1080751,629299260.0445603
2014-09-04,628129686.1066761,628632898.5445603,628196791.5080751,628632898.5445603
2014-09-05,624371003.5066761,625243397.2945603,624456480.0580751,625243397.2945603
2014-09-09,625852025.3066761,627146599.5445603,625928436.358075,627146599.5445603
2014-09-10,623288431.9066762,624657559.0445603,623368951.4080751,624657559.0445603
2014-09-11,623090536.1066761,624644038.7945603,623181259.858075,624644038.7945603
2014-09-12,620402858.3066761,621247612.2945603,620499389.4080751,621247612.2945603
2014-09-15,619326749.906676,619881752.7945603,619402772.508075,619881752.7945603
2014-09-16,611764877.3066761,612360686.0445603,611863109.858075,612360686.0445603
2014-09-17,615714225.1066761,616746980.0445603,615780312.5580751,616746980.0445603
2014-09-18,618002018.5066761,618922320.5445603,618064047.5080751,618922320.5445603
2014-09-19,617702531.1066761,618434164.0445603,617747658.358075,618434164.0445603
2014-09-22,613245116.3066761,614103216.0445603,613309165.5580751,614103216.0445603
2014-09-23,611471686.9066762,612357259.0445603,611534567.0580751,612357259.0445603
2014-09-24,612471942.9066762,613129793.0445603,612513762.858075,613129793.0445603
2014-09-25,608205594.9066762,608985218.2945603,608259639.358075,608985218.2945603
2014-09-26,606764539.8122681,607411649.0774204,606841739.2626579,607411649.0774204
2014-09-29,602188690.2294213,603100819.418401,602292376.879811,603100819.418401
2014-09-30,601303715.9577111,602030814.2966908,601438497.4081008,602030814.2966908
2014-10-01,598952685.6537756,600194809.2427553,599076297.6134351,600194809.2427553
2014-10-02,595011328.0376664,597003523.4413587,595129883.797326,597003523.4413587
2014-10-03,606110831.0376664,607664042.4413587,606214772.0973259,607664042.4413587
2014-10-06,600625904.0376666,602289265.1913587,600722030.197326,602289265.1913587
2014-10-07,600021082.4376664,602138276.9413587,600112351.547326,602138276.9413587
2014-10-08,601358818.0376664,603331288.9413587,601473934.9973259,603331288.9413587
2014-10-09,605705318.2654074,607031184.1618582,605798760.6792593,607031184.1618582
2014-10-13,593044814.1959367,594502382.6286366,593159906.8847579,594502382.6286366
2014-10-14,595178809.966047,596827498.3991557,595306495.9548681,596827498.3991557
2014-10-15,590251341.2567955,591986650.7113103,590380995.5789963,591986650.7113103
2014-10-16,588202513.8192915,589891823.7573636,588334737.5414925,589891823.7573636
2014-10-17,587094445.0503427,588394173.1373745,587188608.7142775,588394173.1373745
2014-10-20,589779392.1288816,591334510.099975,589896361.6514149,591334510.099975
2014-10-21,590272002.1967336,591606496.7101325,590370704.4905909,591606496.7101325
2014-10-22,591854893.9967337,593768606.7101325,591941261.3905909,593768606.7101325
2014-10-23,593988900.6714153,596049737.609,594064161.4925042,596049737.609
2014-10-24,593917880.6714153,595825429.859,593997710.8925042,595825429.859
2014-10-27,596643719.4714154,598147136.109,596731457.2925043,598147136.109
2014-10-28,601465115.4714154,602872985.609,601526704.2925043,602872985.609
2014-10-29,606292722.8714154,607479409.609,606350875.6925043,607479409.609
2014-10-30,606676252.8714154,608380342.109,606765393.4425043,608380342.109
2014-10-31,610452188.2714154,611712533.109,610523237.7425042,611712533.109
2014-11-03,607981438.6714153,609425487.609,608030717.8425043,609425487.609
2014-11-04,607351726.1328169,608727663.244619,607409147.023982,608727663.244619
2014-11-05,606488565.0665259,607467913.7963153,606588871.2326671,607469962.5764306
2014-11-06,604406907.6023357,605051748.5955207,604505081.6439338,605033189.5819279
2014-11-07,600731743.8364938,601748707.4576081,600844580.228092,601749498.4440153
2014-11-10,610107625.6802558,611271635.833185,610192890.3612857,611277067.4976919
2014-11-11,608415011.0900693,609674373.4331512,608521045.9374782,609687157.3734853
2014-11-12,602032760.9468793,602800085.0334295,602160479.9970742,602825920.0208838
2014-11-13,605237861.7468792,606433739.7834295,605394304.6970742,606476374.7708838
2014-11-14,605786308.7345961,607290046.7574109,605948245.4222193,607344664.099493
2014-11-17,599968146.7345961,601872138.5074109,600143785.4722192,601922805.849493
2014-11-18,603334228.7885689,605360447.22515,603541559.626192,605448164.5672321
2014-11-19,607230353.6268505,609343472.3762097,607419106.6144736,609417989.7182919
2014-11-20,608889625.5976198,611107613.5475957,608995676.5352429,611115671.7033204
2014-11-21,607401087.9180485,609683698.2524154,607549830.7565366,609755134.9246141
2014-11-24,608314685.4350921,610611432.6977448,608518167.8506172,610713209.0686946
2014-11-25,604629466.7825085,606567981.0382293,604775246.9323769,606622534.2160941
2014-11-26,604354337.3959594,606505392.0744307,604550879.9163866,606601011.6987925
2014-11-27,606977106.4061021,609047058.2356759,607140333.3436785,609117706.903408
2014-11-28,608974584.1740326,610774595.3665329,609080123.1287737,610790561.731202
2014-12-01,598761307.0802635,600817360.8885329,598865636.9104633,600812182.7076045
2014-12-02,590896502.6802635,593171507.3885329,590841969.1604633,592977779.2076045
2014-12-03,595695577.2179394,598271266.9436883,595673259.9658433,598107638.5238858
2014-12-04,602551611.0179393,605103927.4436883,602602276.2158433,605043249.0238858
2014-12-05,600398059.4179394,602403463.6936883,600434141.3158433,602304035.2738858
2014-12-08,599773504.6179394,602190648.6936883,599715081.9658433,602007520.2738858
2014-12-09,600211623.4179394,602206697.1936883,600167877.7658434,602030368.7738858
2014-12-10,593750513.2179394,596325533.4436883,593808623.5158434,596239905.0238858
2014-12-11,590374560.1020118,592650937.5480515,590481601.5999157,592615166.6880937
2014-12-12,591040073.6199875,593588668.6580535,591278769.2711221,593688397.7980956
2014-12-15,588099979.5525842,590751267.8363043,588295329.7119442,590809498.198253
2014-12-16,589594842.3727579,591931799.349797,589771782.3798616,591949929.7117457
2014-12-17,583803452.2810589,585843795.2107598,583946205.6482028,585824298.8260981
2014-12-18,588071223.4024292,590521373.3330693,588194569.5986183,590503976.9484076
2014-12-19,594886605.0024292,597330634.8330693,594920000.0486182,597221488.4484076
2014-12-22,595057605.0024292,597430534.8330693,595123600.0486182,597354388.4484076
2014-12-23,594461419.5747674,596752867.9453201,594649749.4629424,596794771.5606585
2014-12-24,599031497.4872307,601064078.4922969,598979121.6180552,600893812.8329678
2014-12-25,597544255.6015654,599477039.3209105,597540933.8534677,599340027.0160903
2014-12-26,599688531.7680866,601854063.625184,599664249.7503908,601705939.9633924
2014-12-27,597719188.7237068,599902543.4565012,597776641.1568755,599824144.8701184
2014-12-29,601559899.9944043,603700310.8554652,601542443.8237032,603575903.187718
2014-12-30,602051913.570423,604428173.198774,602106546.6988602,604370023.3925064
2014-12-31,605057294.0017447,607140953.7232773,604982664.7801819,606947303.9170096
2015-01-05,599567723.3068149,602098063.2859929,599473818.4935877,601905317.0046695
2015-01-06,588511372.9068148,590852710.2859929,588608003.7435877,590798614.0046695
2015-01-07,586828837.6865796,589333545.815021,586941109.8528887,589291222.4002993
2015-01-08,595444501.0074952,598376594.2772738,595451943.8238043,598247070.862552
2015-01-09,596727489.8074951,599555700.5272738,596697090.2238044,599382077.112552
2015-01-12,595626351.5173247,598132236.8573713,595579149.272827,597933588.3825155
2015-01-13,601748550.4324329,604315417.3772087,601670975.6589324,604087568.9023529
2015-01-14,595355089.0391848,597736121.1932693,595361626.2344139,597593422.7184135
2015-01-15,592635519.1269394,595024969.0896317,592636021.0845125,594872220.6147759
2015-01-16,592603758.1065323,594914589.3004895,592567224.6490617,594695232.072126
2015-01-19,594984367.3065324,597394657.8004895,594898601.7490617,597142550.572126
2015-01-20,594013328.5065324,596533951.5504895,593957755.3490617,596323744.322126
2015-01-21,599798592.3182578,602246278.627487,599683496.0104171,601984153.138074
2015-01-22,602437686.1182578,604774823.627487,602277161.060417,604490798.138074
2015-01-23,606707263.5182577,609089605.377487,606432933.060417,608704879.888074
2015-01-26,606594274.7182578,609003249.127487,606394036.6604171,608695873.638074
2015-01-27,608852054.1182578,611195856.127487,608677235.1604171,610912930.638074
2015-01-28,607001896.7182578,609467082.127487,606952513.7604171,609298556.638074
2015-01-29,603246442.3182578,605350378.627487,603277446.0104171,605233103.138074
2015-01-30,602355405.9182578,604378457.627487,602327002.360417,604196382.138074
2015-02-02,604643912.7182578,606875990.877487,604692576.710417,606801315.388074
2015-02-03,603718161.3182578,605851100.877487,603634751.110417,605659575.388074
2015-02-04,609448170.0114472,611651246.7566051,609409152.0228158,611521949.4448096
2015-02-05,611521661.2079875,613675217.6031454,611505769.24997,613571372.5278051
2015-02-06,608745511.2079875,611207117.6031454,608599519.2499701,610974572.5278051
2015-02-09,604956424.0079876,607526982.1031454,604946019.24997,607401637.0278051
2015-02-10,607775729.5364794,609929322.8526248,607595381.1738462,609654677.7772845
2015-02-11,608178850.6030368,610028121.1615863,607965204.297986,609711900.2128555
2015-02-12,609064048.8685203,611199670.7907673,609067415.7265345,611095790.4098425
2015-02-13,609299078.8685201,611157713.0407673,609341415.1265346,611088782.6598425
