portfolio,start,end,days,ending_nav,cumulative_return,cagr,annualized_volatility,sharpe_rf0,max_drawdown,calmar,average_daily_turnover,total_cost,trade_count,top_k,rebalance_every,exit_multiple,neutralization,industry_cap,turnover_feasible,utility
TRAIN_OOF,2011-01-03,2018-12-28,1972,2.1134771052748142,1.1134771052748142,0.1004040949475582,0.19592178719645378,0.5865118053552401,-0.3154780384717788,0.31826017251131056,0.052216316937797026,0.4726957080705581,5014,20,10,1.5,NONE,5,false,-0.0573349242883312
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.2362651835264982,0.23626518352649817,0.027488170420344016,0.20935069622388588,0.2344100618661314,-0.3723617844660928,0.0738211373107411,0.07333991085143744,0.5125527498795154,5408,20,10,1.5,INDUSTRY_LIQUIDITY,3,false,-0.1586927218127024
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.3910943664942343,0.39109436649423435,0.043106608101792565,0.21073469446439755,0.30592263754899107,-0.38955525241643196,0.11065595402552007,0.06800668368239034,0.5108690534170132,5292,20,10,1.5,INDUSTRY_LIQUIDITY,5,false,-0.15167101810642342
TRAIN_OOF,2011-01-03,2018-12-28,1972,2.1373207987052543,1.1373207987052543,0.10198357896676757,0.19368913157842793,0.598450593513934,-0.31079507374023685,0.328137694524739,0.04632534611975664,0.4179338279861623,4887,20,10,2.0,NONE,3,false,-0.05341395790335085
TRAIN_OOF,2011-01-03,2018-12-28,1972,2.179428128551198,1.1794281285511978,0.10473575036902516,0.19644191604756608,0.6054835029529698,-0.31641441861229647,0.33100814693706543,0.04266079828969376,0.3854408204522215,4805,20,10,2.0,NONE,5,false,-0.05347145893712307
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.4896469025902612,0.4896469025902612,0.05227530046134454,0.20589293313641416,0.3506789459716077,-0.35336508517685705,0.1479356695220216,0.06142884915614337,0.4768934537165333,5161,20,10,2.0,INDUSTRY_LIQUIDITY,3,false,-0.12440724212708398
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.7055105830738246,0.7055105830738246,0.07064005512829219,0.20823947918007682,0.4321935826617722,-0.3701918217529381,0.19082013966109868,0.05737412004370164,0.485934549215096,5072,20,10,2.0,INDUSTRY_LIQUIDITY,5,false,-0.11445585574817685
TRAIN_OOF,2011-01-03,2018-12-28,1972,2.0381424285297682,1.0381424285297682,0.0953094505680665,0.1949238922463525,0.5649597281180563,-0.34085079109190497,0.2796222073087923,0.04332431890223523,0.4038976985627242,2785,20,21,1.25,NONE,3,false,-0.07511594497788598
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.984084564645594,0.984084564645594,0.0915514822883503,0.19665353262628366,0.5442146385797421,-0.3409606788739079,0.2685103824602817,0.042080448659886596,0.37876270638746445,2757,20,21,1.25,NONE,5,false,-0.07892885714860365
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.3068933328992984,0.30689333289929843,0.03481270787030444,0.19997875513193114,0.27145457246599675,-0.3752691686238101,0.09276730086292423,0.05061217254335179,0.3800424052288175,2943,20,21,1.25,INDUSTRY_LIQUIDITY,3,false,-0.1528218764416006
