date,financial_equal_weight,E9A_static_10pct_telco,E9B_static_20pct_telco,E9C_trend_defensive_10_30,E9D_relative_strength_10_30,E9E_stress_defensive_10_35
2010-02-08,0.8658408103067118,0.8755428703117921,0.8860655985522108,0.8755428703117921,0.8755428703117921,0.8755428703117921
2010-02-09,0.8794897790456162,0.887907399194822,0.8971240740628504,0.887907399194822,0.887907399194822,0.887907399194822
2010-02-10,0.8874984267720445,0.8949763232365312,0.9032394502377193,0.8949763232365312,0.8949763232365312,0.8949763232365312
2010-02-22,0.9192718834351242,0.9237359061268794,0.9289526750342492,0.9237359061268794,0.9237359061268794,0.9237359061268794
2010-02-23,0.9197597514191512,0.924684394332545,0.9303673588694283,0.924684394332545,0.924684394332545,0.924684394332545
2010-02-24,0.9149888764154256,0.9199563022644879,0.9256789561158584,0.9199563022644879,0.9199563022644879,0.9199563022644879
2010-02-25,0.8999890145378011,0.9064344149256602,0.913642063309838,0.9064344149256602,0.9064344149256602,0.9064344149256602
2010-02-26,0.9058410403748645,0.9126274404477838,0.9201858014157586,0.9126274404477838,0.9126274404477838,0.9126274404477838
2010-03-01,0.9182833152550648,0.9251405792424351,0.9327800372473309,0.9251405792424351,0.9251405792424351,0.9251405792424351
2010-03-02,0.9195238983262513,0.9262443935560598,0.9337457277663095,0.9262443935560598,0.9262443935560598,0.9262443935560598
2010-03-03,0.931544459211337,0.9363567106685781,0.9419276772748024,0.9363567106685781,0.9363567106685781,0.9363567106685781
2010-03-04,0.9141384408029701,0.9200757711774216,0.9267720975523563,0.9200757711774216,0.9200757711774216,0.9200757711774216
2010-03-05,0.9264655856789104,0.9319364484082089,0.938168586844785,0.9319364484082089,0.9319364484082089,0.9319364484082089
2010-03-08,0.9315537477057383,0.9361442594058289,0.9414880515535868,0.9361442594058289,0.9361442594058289,0.9361442594058289
2010-03-09,0.9315088397694146,0.9363016556614934,0.9418500278398713,0.9363016556614934,0.9363016556614934,0.9363016556614934
2010-03-10,0.9380709759218978,0.9422792247988087,0.9472410243226635,0.9422792247988087,0.9422792247988087,0.9422792247988087
2010-03-11,0.9275008344774234,0.9324433535428295,0.9381391646212937,0.9324433535428295,0.9324433535428295,0.9324433535428295
2010-03-12,0.9267102941289498,0.9321701922830142,0.9383891126590335,0.9321701922830142,0.9321701922830142,0.9321701922830142
2010-03-15,0.9148659820757573,0.9212959490224579,0.9284891117310525,0.9212959490224579,0.9212959490224579,0.9212959490224579
2010-03-16,0.9229609490677785,0.928631818979992,0.9350598956485237,0.928631818979992,0.928631818979992,0.928631818979992
2010-03-17,0.9422116438963702,0.9466059571163802,0.9517539601761965,0.9466059571163802,0.9466059571163802,0.9466059571163802
2010-03-18,0.947985395921247,0.9514753753680842,0.9557135340605373,0.9514753753680842,0.9514753753680842,0.9514753753680842
2010-03-19,0.9514152348490538,0.9552845527022952,0.9599080236236528,0.9552845527022952,0.9552845527022952,0.9552845527022952
2010-03-22,0.9423480905392727,0.9463327585989808,0.9510658660319427,0.9463327585989808,0.9463327585989808,0.9463327585989808
2010-03-23,0.9405053117170652,0.9446150200415326,0.9494730328812834,0.9446150200415326,0.9446150200415326,0.9446150200415326
2010-03-24,0.9363588893520373,0.9413456599300403,0.9470866435201517,0.9413456599300403,0.9413456599300403,0.9413456599300403
2010-03-25,0.933969298364756,0.9388545259961775,0.9444909585531124,0.9388545259961775,0.9388545259961775,0.9388545259961775
2010-03-26,0.9353496481191773,0.9401029148411578,0.9456068255720286,0.9401029148411578,0.9401029148411578,0.9401029148411578
2010-03-29,0.9429557970411353,0.9470858118877856,0.9519648245344515,0.9470858118877856,0.9470858118877856,0.9470858118877856
2010-03-30,0.9500927362689284,0.9538861944579397,0.9584305296980415,0.9538861944579397,0.9538861944579397,0.9538861944579397
2010-03-31,0.9386386426178478,0.9432832978272636,0.9486783236812129,0.9432832978272636,0.9432832978272636,0.9432832978272636
2010-04-01,0.952147154745457,0.9557006657208819,0.9600021003512542,0.9557006657208819,0.9557006657208819,0.9557006657208819
2010-04-02,0.9522400667605802,0.9556315582587043,0.9597695848336433,0.9556315582587043,0.9556315582587043,0.9556315582587043
2010-04-06,0.9526168569071436,0.9559929063119709,0.9601156408337244,0.9559929063119709,0.9559929063119709,0.9559929063119709
2010-04-07,0.956399075605346,0.9595440341658292,0.9634365336651449,0.9595440341658292,0.9595440341658292,0.9595440341658292
2010-04-08,0.9606312446452431,0.9632620007211206,0.9666393209333727,0.9632620007211206,0.9632620007211206,0.9632620007211206
2010-04-09,0.9681746015580578,0.969763205170806,0.9720967826149762,0.969763205170806,0.969763205170806,0.969763205170806
2010-04-12,0.968430381422458,0.9703524605312115,0.9730213131736122,0.9703524605312115,0.9703524605312115,0.9703524605312115
2010-04-13,0.9527782373314848,0.9562578640362712,0.9604809332604568,0.9562578640362712,0.9585210179733291,0.9562578640362712
2010-04-14,0.9584148101357398,0.9610858743581728,0.9644974558172564,0.9610858743581728,0.9616982345420911,0.9610858743581728
2010-04-15,0.962962059698413,0.9654959835804553,0.9687728745326747,0.9654959835804553,0.9658113360861424,0.9654959835804553
2010-04-16,0.9556874329992783,0.9588893007728179,0.9628331868638734,0.9588893007728179,0.9605771166935971,0.9588893007728179
2010-04-19,0.9217880169392844,0.9279229938979998,0.9347987307210802,0.9279229938979998,0.935660395810887,0.9279229938979998
2010-04-20,0.9244723948353197,0.9301729214835052,0.9366096620358115,0.9301729214835052,0.9370169085447934,0.9301729214835052
2010-04-21,0.9303897003472802,0.9353882058713514,0.9411174167403954,0.9353882058713514,0.9407826807933117,0.9353882058713514
2010-04-22,0.9223903232740188,0.9276380938257512,0.9336138671401274,0.9276380938257512,0.933575727003618,0.9276380938257512
2010-04-23,0.9233555880221962,0.9284708193019353,0.9343130368162222,0.9284708193019353,0.9341359536386993,0.9284708193019353
2010-04-26,0.9449375951703148,0.9490761109814866,0.953944809007462,0.9490761109814866,0.9526610398707077,0.9490761109814866
2010-04-27,0.9435508331258544,0.9476789887978243,0.9525362111113791,0.9476789887978243,0.9512500348228917,0.9476789887978243
2010-04-28,0.9261968108702029,0.9318231777983818,0.9381813383210709,0.9318231777983818,0.9384946139072389,0.9318231777983818
2010-04-29,0.9235401149620707,0.929274222023252,0.9357397141453255,0.929274222023252,0.9361769401069728,0.929274222023252
2010-04-30,0.9309191890463387,0.9365204068394787,0.9428563667493558,0.9365204068394787,0.943116885834579,0.9365204068394787
2010-05-03,0.9231835115233903,0.9293685994356989,0.9362908540118272,0.9293685994356989,0.9371844140514305,0.9293685994356989
2010-05-04,0.9226985706631842,0.928905312753722,0.9358492052547704,0.928905312753722,0.9367674563876692,0.928905312753722
2010-05-05,0.9014331737829098,0.9091748764933688,0.9176618279206475,0.9091748764933688,0.9202544432863675,0.9091748764933688
2010-05-06,0.8942228870158488,0.9025701944169194,0.9116692519829178,0.9025701944169194,0.9127023942406476,0.9025701944169194
2010-05-07,0.8843182486512863,0.8932835971038394,0.9030066945957024,0.8932835971038394,0.903888728363426,0.8932835971038394
2010-05-10,0.8909736428321356,0.9000057795201516,0.9098013531648188,0.9000057795201516,0.9106893305172853,0.9000057795201516
2010-05-11,0.8861016587632813,0.8947472058248213,0.9041446751364056,0.8947472058248213,0.9046859282689181,0.8947472058248213
2010-05-12,0.8947432793428653,0.9031721647769583,0.9123539832386571,0.9031721647769583,0.9125958310639072,0.9031721647769583
2010-05-13,0.9220405638669197,0.9283611331255602,0.9354095106711534,0.9283611331255602,0.9332673199498012,0.9283611331255602
2010-05-14,0.9197765597637027,0.9261080943328076,0.9331660522713624,0.9261080943328076,0.9301232365212978,0.9261080943328076
2010-05-17,0.9008889349410223,0.9091953447027834,0.9182453439047865,0.9091953447027834,0.9131371616552904,0.9091953447027834
2010-05-18,0.9025274655350952,0.9107843051989455,0.919784799152644,0.9107843051989455,0.9147330110906196,0.9107843051989455
2010-05-19,0.9001416724411594,0.9086677115038522,0.9179411909546489,0.9086677115038522,0.9123301379016114,0.9086677115038522
2010-05-20,0.8857353791531382,0.8954690570352897,0.9059656474204041,0.8954690570352897,0.9017773076847556,0.8954690570352897
2010-05-21,0.8635583455649485,0.8754683094307026,0.888178817901016,0.8754683094307026,0.886509753575448,0.8754683094307026
2010-05-24,0.8696013790068885,0.8809842380579432,0.8931555181582229,0.8809842380579432,0.8908589539168714,0.8809842380579432
2010-05-25,0.8405023865356126,0.8541169077715635,0.8685656554683306,0.8541169077715635,0.8689741629847926,0.8541169077715635
2010-05-26,0.8593752927046496,0.8718156629769392,0.8850589234619927,0.8718156629769392,0.883969590534908,0.8718156629769392
2010-05-27,0.8605817422258524,0.8726182543159113,0.8854459836155334,0.8726182543159113,0.8839289778380481,0.8726182543159113
2010-05-28,0.8650143187779623,0.8768370150241203,0.8894468947570889,0.8768370150241203,0.8876436473209691,0.8768370150241203
2010-05-31,0.8737901483591796,0.8855618336870893,0.8981237716521908,0.8855618336870893,0.8961298702133645,0.8855618336870893
2010-06-01,0.8572506352539331,0.8698600433102956,0.8832748339090856,0.8698600433102956,0.8823870971766868,0.8698600433102956
2010-06-02,0.8524358682287257,0.8654452291979202,0.8792699696051731,0.8654452291979202,0.8788638116212751,0.8654452291979202
2010-06-03,0.8710007380518849,0.8831479166132046,0.8960916354346715,0.8831479166132046,0.8945144379380718,0.8831479166132046
2010-06-04,0.8643447940509275,0.8773135163614484,0.8910994946083546,0.8773135163614484,0.8904572211463758,0.8773135163614484
