date,nav_base,nav_fin_pre_exdiv_kd,nav_fin_rs_soft_tilt_exdiv,nav_mix_l75
2017-03-02,697236002.4386762,703569948.2534325,694803748.588377,697079094.6520448
2017-03-03,694444367.6386763,701073038.3534325,691904379.288377,694239435.6020448
2017-03-06,697865102.4386762,704089348.2534325,695602848.588377,697758394.6520448
2017-03-07,698587183.1554081,704782547.7749767,696419935.2733974,698506659.6195229
2017-03-08,696974192.6380327,703394592.9103845,694771928.9101535,696868238.3932654
2017-03-09,693741171.9380326,700897984.6103846,691386645.2101536,693544476.9432653
2017-03-10,694902937.0880326,701680096.3103846,692770192.9101536,694785192.5432653
2017-03-13,695723348.6380327,703102608.6103846,693341959.6101536,695506244.1932653
2017-03-14,696794526.8380326,704900761.8103845,694549380.8101536,696560239.3932654
2017-03-15,697057954.6380327,705130274.3103845,694905440.3101536,696847949.9932653
2017-03-16,702150747.8840377,710123728.5648404,699762560.7240351,701899149.570971
2017-03-17,705317511.5340378,712361811.0648404,703049551.6240351,705163387.220971
2017-03-20,705397941.8840377,712260962.8648404,703411380.0240351,705322693.7709711
2017-03-21,707993395.4858584,714832801.2008606,706046933.2174026,707931864.19234
2017-03-22,703949311.7858584,710772029.8008605,702105309.0174025,703907798.4923401
2017-03-23,703148695.3492583,710467180.5721686,701179796.1609405,703041915.5557399
2017-03-24,701431586.844626,708550359.8967801,699495250.3982013,701344049.3011075
2017-03-27,702284054.2149608,709514573.330455,700137586.6631087,702138207.6714424
2017-03-28,703642201.0099344,710748560.9352059,701456167.9007744,703503929.4359176
2017-03-29,706266813.7099345,713474590.1352059,705021012.7007743,706347649.7859176
2017-03-30,708618101.7686723,715505214.9769068,707451384.3400959,708742314.9089539
2017-03-31,705027104.5895671,711848359.1489577,703625568.0531402,705093063.3850377
2017-04-05,707641494.5482522,715092971.7793931,705952830.4281559,707597627.5974684
2017-04-06,702795652.7482522,710865764.479393,700932801.3281559,702663020.0974684
2017-04-07,699922545.7482522,708367117.079393,697894041.5281559,699722171.6474683
2017-04-10,704096580.5482522,712028176.979393,702499010.8281559,704040530.6974684
2017-04-11,700952908.3982522,709470217.8793931,699227553.3281559,700821166.6474683
2017-04-12,701990187.5982522,710327352.779393,700079403.628156,701828504.4974684
2017-04-13,700200680.6482522,709051933.7793931,698656876.8281559,700089381.3974684
2017-04-14,696122465.3542316,704069993.5036864,694536262.0540954,696054944.7482196
2017-04-17,696420951.2542316,703983991.9036864,694787676.4540954,696367447.1482196
2017-04-18,697736552.3135544,705129608.6495067,696039942.7791287,697681995.9116277
2017-04-19,691724441.31437,698644272.7154794,690109521.2102572,691719582.3063031
2017-04-20,691300459.425981,698202037.3033777,689995801.7450643,691369971.3282881
2017-04-21,694540926.8464682,701819438.6546497,693455062.426081,694640930.6234148
2017-04-24,693797975.7964683,701789478.5546497,692630450.326081,693828912.6234148
2017-04-25,700681036.1964682,708741073.9546498,699630488.9260811,700740295.5734147
2017-04-26,702556149.4461843,710857442.3016998,701942693.1862522,702706565.0530545
2017-04-27,702761043.3961843,709964298.2016996,701742529.4862523,702892883.9030545
2017-04-28,700985873.035058,707925211.9724944,699337689.3578228,700979097.315264
2017-05-02,710605497.219879,718889679.077311,708608936.8240575,710433092.583612
2017-05-03,712011875.0198791,720216141.577311,710200896.3240575,711891753.183612
2017-05-04,715427414.319879,723687337.9773111,713534739.5240574,715288840.083612
2017-05-05,710169718.019879,718586544.1773112,708459786.5240574,710059404.733612
2017-05-08,713120322.469879,721488202.2773111,711118377.4240574,712946907.233612
2017-05-09,712370645.3771538,720708224.6415223,710528111.10469,712238412.8787209
2017-05-10,710954283.8164873,719452481.4899384,709169613.6757294,710817506.6599605
2017-05-11,712623569.5821054,721163599.2511822,711120676.2509099,712555475.9021512
2017-05-12,713548787.9486748,722022199.2511822,712251576.2509098,713573475.9021512
2017-05-15,715966771.6986748,724812599.0511822,714768383.4509099,716000066.9521512
2017-05-16,716213565.7486749,724447811.7511822,715355035.7509098,716368286.5021513
2017-05-17,714204607.6486748,723050275.8511822,713065730.8509098,714251744.7021512
2017-05-18,711283887.9986749,720212127.6511822,710023759.2509099,711300801.2521513
2017-05-19,711199822.7986748,720089587.5511822,709600828.5509099,711133510.3021512
2017-05-22,712588843.9486748,721973714.9511822,711244606.9509099,712557381.7021512
2017-05-23,713811329.8486748,722697163.3511822,712578621.3509098,713829534.1021513
2017-05-24,714322986.8486748,723116410.7511822,712836531.1509098,714290632.5521512
2017-05-25,714473114.6986748,723628751.6511822,713182523.6509098,714441668.5021513
2017-05-26,715077455.6068282,724298968.7905974,713214883.3668908,714894077.8211396
2017-05-31,712355622.2068281,721816481.2905974,710060404.8668908,712057446.0211396
2017-06-01,710960063.1277888,720708421.2031646,708998667.2314248,710717282.3496159
2017-06-02,712696413.1277888,722306771.2031646,711002517.2314248,712530882.3496158
2017-06-03,713713813.1277888,723226471.2031646,712195617.2314248,713596082.3496159
2017-06-05,715610325.7777888,725246222.0031645,714308579.0314249,715536677.3496158
2017-06-06,715416418.7777889,725081574.6031646,714448019.2314248,715421278.8996159
2017-06-07,714373590.9777888,724136362.1031646,713232709.7314249,714326768.2996159
2017-06-08,717939381.7777888,728179687.7031646,717095459.7314248,717940783.1496159
2017-06-09,715079212.1277889,725392039.5031645,714106288.1314248,715038989.699616
2017-06-12,713449289.9277889,723779952.0031645,712365247.6314249,713384400.299616
2017-06-13,714948869.1777889,725327815.3031645,714149530.9314249,714950263.4996159
2017-06-14,712587327.2777889,722756751.2031646,711380435.8314248,712502305.2996159
2017-06-15,714089963.1777889,723720699.6031646,713092900.2314249,714099357.699616
2017-06-16,714102491.3777889,724645002.8031645,713057371.4314249,714024952.8996159
2017-06-19,717230748.4277889,727805778.6031646,716581514.2314248,717248126.699616
2017-06-20,718258242.8777889,729088282.0031645,717992078.2314248,718339780.8496159
2017-06-21,717959448.4777888,728843057.0031645,717609747.2314249,718015002.0496159
2017-06-22,720619261.4277889,731846641.7031646,720029804.7314248,720599630.9496158
2017-06-23,719259982.5777888,731231419.1031646,718491383.1314248,719144252.3496158
2017-06-26,730500210.0777888,742660673.4031645,729809524.4314249,730400082.7996159
2017-06-27,734357170.4777888,746805818.8031646,733448913.0314249,734192215.7496159
2017-06-28,729421535.2777889,741481268.2031646,728033382.0314248,729161222.0996159
2017-06-29,737537536.0777888,749401098.5031645,736372208.9314249,737355785.2996159
2017-06-30,735715194.2277888,747554462.8031645,734593546.8314248,735544302.4496158
2017-07-03,737772572.0777888,749601094.3654941,737309165.5495783,737774888.3996159
2017-07-04,734958675.5733374,746825088.5384867,734478319.3595978,734941247.0060065
2017-07-05,740521040.1398109,752109404.4712763,739872757.8456028,740491330.8783478
2017-07-06,737464959.7679583,749324617.8108006,737056016.6934894,737466353.4519207
2017-07-07,734583045.6679583,746297816.2108005,733661281.0934894,734470105.8519207
2017-07-10,733470591.1679583,744992079.7108005,732563357.1934894,733376928.0019207
2017-07-11,738774331.5679582,749921564.6108005,738224145.4934895,738797058.2519207
2017-07-12,736858959.4179583,748391555.5108006,736328237.9934894,736853794.2019207
2017-07-13,737769694.2679583,749497643.8108006,737270640.2934895,737759728.6019207
2017-07-14,740348419.8179582,752325250.9108005,739361826.5934894,740207727.1519207
2017-07-17,744448641.3679582,756555267.9108005,742794820.1934894,744140877.1519207
2017-07-18,746223976.2179582,758380006.2108005,744868972.4934894,745985811.5519207
2017-07-19,744784793.9679582,756949435.6108005,743824022.0934894,744639148.4519207
2017-07-20,744440996.5179582,756446774.9108005,743795890.9934894,744382194.4019207
2017-07-21,739279027.9179583,751709239.8108004,738182689.9934895,739074836.3519206
2017-07-24,743799547.5679582,755975838.0108005,743188011.5934895,743731679.8019207
2017-07-25,744479218.2679582,756220996.3108006,743540645.2934895,744365741.2519206
2017-07-26,742648291.5179583,753977793.9108005,741345147.8934895,742478848.6519207
2017-07-27,745653623.8179582,757148492.9108005,744419181.2934896,745487737.1019206
2017-07-28,744450733.3679582,755752129.6108005,743191159.9934895,744293581.5019207
2017-07-31,739535949.7679582,751331165.0108005,738851751.7934895,739467966.5019206
2017-08-01,743263953.1179582,755269084.6108005,742176747.5934895,743088075.6519207
2017-08-02,750423045.7179582,762476872.2108004,748460253.5934895,750041046.3519206
2017-08-03,747544998.3179582,759873739.9108005,745833105.4934895,747201117.6519207
2017-08-04,754952334.9179581,767605462.4108005,753297767.7434894,754605483.5019207
2017-08-07,761268337.9179581,773319319.7108005,759976484.8434894,761051033.4019207
2017-08-08,759892261.6179582,771709101.1108005,758263887.5434895,759612416.9019207
2017-08-09,751431352.3679582,763459833.6108005,749753270.3934895,751116534.7519207
2017-08-10,743012469.3679581,755105736.8108006,741202380.5934894,742658663.1519207
2017-08-11,742615858.9267473,754314360.0316406,740756787.0193084,742277397.0450286
2017-08-14,738760165.1767474,749737881.2316407,736842501.6693085,738450005.8950286
2017-08-15,740112529.6267474,751717334.1316407,738409272.6193086,739819580.6450286
2017-08-16,741331686.0267475,752706631.8316406,739548114.9193085,741029579.4950286
2017-08-17,748653472.3267474,761016512.1316407,746729331.2193086,748262982.8450286
2017-08-18,744770694.8017759,757096360.6391624,742956850.744752,744408213.8769376
2017-08-21,743609849.5017759,756048498.4891623,741986728.994752,743280703.1769376
2017-08-22,748338712.601053,760819742.7891624,746701406.7947521,748010085.0039871
2017-08-23,747377646.351053,760177439.9391624,745639264.6947521,747001692.653987
2017-08-24,752307949.651053,765526966.3891623,750283936.3181609,751851902.953987
2017-08-25,750488775.0010531,763760144.2391624,748440922.4181609,750023135.2039871
2017-08-28,756514938.501053,769463883.7557976,754088549.2181609,755984538.5039871
2017-08-29,755212654.751053,768053436.6057976,752577691.3181609,754638530.853987
2017-08-30,756782792.9010531,769748670.9057977,754349514.9681609,756253189.103987
2017-08-31,759864838.2453377,772973172.7443339,757586793.641475,759367961.5263821
2017-09-01,757024238.0953377,771570119.2443339,754893355.891475,756464792.6763821
2017-09-04,751913439.1953377,766179679.9443338,749872987.7914749,751391132.976382
2017-09-05,753548659.4453377,767833364.9443338,751461285.941475,753015100.126382
2017-09-06,748228704.3453377,763086888.5443338,746453080.941475,747725772.226382
2017-09-07,747985908.7453377,762854325.6943339,746205796.691475,747484022.826382
2017-09-08,750118938.0953377,765043435.6943339,748629338.841475,749685729.876382
2017-09-11,748792704.3453377,763602588.5443338,747092830.941475,748313622.226382
2017-09-12,751462949.2453376,766431495.6943338,749511892.991475,750916907.126382
2017-09-13,747902708.7453377,762768225.6943339,746121646.691475,747399022.826382
2017-09-14,747916519.2453377,762300545.6443338,746046652.141475,747416454.5263821
2017-09-15,745757308.0953377,760202085.6443338,744198847.991475,745326477.2763821
2017-09-18,748928843.8953377,763510567.7943339,746777916.041475,748350822.2763821
2017-09-19,748843580.7953378,762961210.6443338,746646465.991475,748286707.576382
2017-09-20,747954131.1953377,761693815.6443338,745967925.691475,747475333.376382
2017-09-21,747321188.6453377,760932394.1943339,745135436.291475,746799024.5263821
2017-09-22,744090010.9453377,757948630.6443338,741925027.5414749,743554016.226382
2017-09-25,741537609.9953377,754905739.8943338,739321566.341475,741014181.976382
2017-09-26,744768916.5953377,759043309.2443339,743081166.991475,744320789.7763821
2017-09-27,745336446.3352042,759553187.6818016,743325849.4332303,744809610.2447331
2017-09-28,743797667.1084864,757965837.9223723,741888400.8050733,743301339.1375158
2017-09-29,742708888.0584863,756845528.6223723,740862271.1550733,742228770.7875159
2017-09-30,744882300.8584864,759279085.0723723,743039658.7050732,744387796.7875159
2017-10-02,746246812.7084863,760264700.7723722,744553785.0550733,745814888.5375159
2017-10-03,746811868.6337097,760947664.95245,744928667.7434578,746324421.964851
2017-10-05,747089109.8337097,761204290.65245,745222086.2434578,746604220.764851
2017-10-06,750161830.0292106,764641481.2615911,748508717.0481318,749708537.397527
2017-10-11,753395310.3292104,768511182.011591,751955770.3981318,752953078.6975269
2017-10-12,754356346.4292105,769816264.8615911,752419600.9481318,753767512.3975269
2017-10-13,755081713.0322201,770912410.7665752,753358629.2723613,754517976.8005364
2017-10-16,756666739.48222,771653332.8665752,754628914.3223614,756084912.1505364
2017-10-17,759255959.6559918,773922141.8444809,757262324.5432365,758710662.3813044
2017-10-18,756460957.3059918,771261356.1444808,754688101.8932365,755956136.3313044
2017-10-19,753349435.7059917,768026425.3944807,751383882.8432364,752794509.1313044
2017-10-20,751800969.8559917,766415127.5444807,749941200.4432365,751277242.5813043
2017-10-23,750595796.8559917,765389351.8444808,749251419.9432365,750187273.5813044
2017-10-24,751922410.9059918,767644949.7444808,750728931.1932365,751485722.5313045
2017-10-25,752360663.9559919,767783091.1444808,751196626.0432365,751949163.0813044
2017-10-26,749823248.2559918,764155196.7944808,747983381.3932365,749319115.3813044
2017-10-27,748552816.6059917,761904050.2944808,746604707.1432365,748084114.0313044
2017-10-30,746779055.4306391,760602579.6275586,744940243.4516172,746302310.6718501
2017-10-31,746663805.4306391,760546079.6275586,744755093.4516172,746166060.6718501
2017-11-01,747155956.2808816,761386126.2616799,745123464.6047369,746603635.4249699
2017-11-02,744534636.0308816,758790091.2616799,742479616.454737,743971418.2749699
2017-11-03,747085328.3308818,760554661.2116799,744613233.904737,746475770.17497
2017-11-06,745360029.0308816,758613866.9116799,743209006.1047369,744839634.6749699
2017-11-07,747198846.2308817,760774060.5116799,744971059.4047369,746642661.2749699
2017-11-08,745336309.7308817,759102972.6616799,743227569.154737,744795201.7749699
2017-11-09,746806108.0808816,760103326.2116799,744589085.7547369,746274653.0249699
2017-11-10,744987921.5808816,758532188.3616799,742819045.504737,744448543.5249699
2017-11-13,743264601.3308816,756728353.3616798,741211847.3547369,742756176.37497
2017-11-14,743665584.2243153,757070663.875071,741693837.9124362,743181016.8784722
2017-11-15,741975803.5243152,754973558.125071,739826024.8624363,741472699.7784722
2017-11-16,740075161.3743153,752675691.675071,737767145.1624362,739557566.7284722
2017-11-17,742732136.0243152,755371813.8250711,740364509.0624362,742200234.4784722
2017-11-20,743374410.6743153,756083085.9750711,740882172.9624363,742809002.2284722
2017-11-21,750906902.1243153,763973996.7250711,748594280.4624363,750371220.7784722
2017-11-22,754723035.4743153,768086088.875071,752726128.6624362,754246952.6284722
2017-11-23,754345773.6243153,767983023.1750711,752340652.3124362,753848510.8784722
