date,nav_share_1,nav_board_lot_1000
2025-02-26,10470854.127200224,10319501.579103708
2025-02-27,10463616.017764816,10313355.620518137
2025-03-03,10503832.243831333,10356248.456765007
2025-03-04,10366280.707353862,10223923.587198097
2025-03-05,10370762.133185074,10230401.45422708
2025-03-06,10388703.12089391,10245184.450857434
2025-03-07,10353645.428448675,10207809.167667134
2025-03-10,10344955.205025012,10200133.23595395
2025-03-11,10247098.52495256,10107830.384216236
2025-03-12,10347626.062445931,10202511.522492113
2025-03-13,10334597.012075702,10188431.5961231
2025-03-14,10421043.878444253,10271911.323213171
2025-03-17,10393023.202382635,10244661.14638186
2025-03-18,10457285.210049415,10310263.484792637
2025-03-19,10486673.095810693,10332839.154918145
2025-03-20,10520994.970438298,10371566.203104552
2025-03-21,10527199.052414645,10374258.58150773
2025-03-24,10506913.897907931,10356951.581747903
2025-03-25,10525894.178067949,10377210.098521953
2025-03-26,10538076.859348254,10387312.770757217
2025-03-27,10581240.94058208,10430475.94131684
2025-03-28,10520401.134460708,10372449.884046696
2025-03-31,10406533.54966773,10254329.529412145
2025-04-01,10432771.183977678,10280770.11575037
2025-04-02,10475716.250304777,10322325.85313796
2025-04-07,9608319.86124265,9454908.198149111
2025-04-08,9847130.27144303,9686290.073274678
2025-04-09,9633014.023811271,9453978.566996703
2025-04-10,10090894.377134189,9937993.17672946
2025-04-11,10096730.543542547,9929463.71038146
2025-04-14,10029584.237905497,9855207.376844553
2025-04-15,10084095.18533561,9911060.563734416
2025-04-16,10091958.428472355,9908112.114104738
2025-04-17,10069478.315234058,9879508.442079118
2025-04-18,10040779.231168142,9850058.03019786
2025-04-21,10095980.809219232,9904794.61813921
2025-04-22,10094056.549825946,9891271.882682407
2025-04-23,10070591.031560542,9888310.896018611
2025-04-24,9961051.328982592,9782266.854585877
2025-04-25,9952093.540725445,9773956.97715258
2025-04-28,9981213.402741427,9793385.073576178
2025-04-29,10087533.427723845,9899090.075627454
2025-04-30,10149790.523774717,9951762.044568326
2025-05-02,10097830.222679162,9917839.293050477
2025-05-05,10190455.51479291,10008542.547205018
2025-05-06,10400651.661886303,10216328.14654953
2025-05-07,10358337.79996256,10156944.654584723
2025-05-08,10344730.867528671,10155807.56332351
2025-05-09,10418686.700576676,10223181.27847931
2025-05-12,10439996.626796165,10244647.903897526
2025-05-13,10375217.548085093,10183114.445381755
2025-05-14,10382906.729894068,10199633.920513313
2025-05-15,10383393.414073745,10236985.706841039
2025-05-16,10429312.033073839,10270087.129629496
2025-05-19,10423131.849318236,10259920.225424115
2025-05-20,10406454.777673844,10234411.025190998
2025-05-21,10460796.397305652,10301392.846813943
2025-05-22,10314925.117157675,10141274.91199013
2025-05-23,10341910.826996865,10175440.693975616
2025-05-26,10330763.699077193,10172272.970666857
2025-05-27,10227794.966044126,10062606.109631978
2025-05-28,10213278.489605594,10052187.754997367
2025-05-29,10010891.837632705,9850001.580679411
2025-06-02,9977642.557724845,9804094.105529489
2025-06-03,9976796.239652157,9805836.297560036
2025-06-04,10074897.97398858,9894245.007566268
2025-06-05,10031545.231998585,9861459.044310277
2025-06-06,10057093.154104013,9889256.274833838
2025-06-09,10091445.339657271,9917187.513440551
2025-06-10,10174977.135394957,9998448.852067403
2025-06-18,9835935.882837422,9782640.66202474
2025-06-19,9785727.55428047,9731380.562095242
2025-06-20,9734447.217564242,9681982.734467696
2025-06-23,9683377.704314964,9630707.314420918
2025-06-24,9773314.382658834,9709364.481307942
2025-06-25,9940683.726568008,9874240.002547087
2025-06-26,9980496.989260312,9911822.167434042
2025-06-27,10051988.370739039,9986272.041640485
2025-06-30,9963401.369689537,9900937.543495638
2025-07-01,10076814.402123857,10012112.601417392
2025-07-02,10113380.80212954,10047617.18320621
2025-07-03,10152134.455661181,10090840.486164102
2025-07-04,10162716.912173519,10098152.53929591
2025-07-07,10289033.308591433,10219623.961210983
2025-07-08,10270072.555597786,10201470.689743193
2025-07-09,10172656.932143718,10105614.90827749
2025-07-10,10283571.25218251,10217134.532538136
2025-07-11,10296473.131068725,10232875.158843927
2025-07-14,10388995.339465547,10317805.010140311
2025-07-15,10331940.397047613,10259869.48548163
2025-07-16,10378964.888963671,10307967.362933287
2025-07-17,10500026.80113396,10418878.797027053
2025-07-18,10481480.203379707,10397481.134481391
2025-07-21,10476419.249505496,10392332.854210865
2025-07-22,10494220.625122255,10415473.058532005
2025-07-23,10513279.556677952,10432914.308821546
2025-07-24,10493979.53573512,10413653.79071082
2025-07-25,10448213.343168514,10369047.941207174
2025-07-28,10404536.66380755,10330118.318301564
2025-07-29,10381093.166165838,10306164.590009527
2025-07-30,10455838.304929553,10378612.726073118
2025-07-31,10465645.951822704,10384266.604830978
2025-08-01,10506003.57811273,10424164.037649134
2025-08-04,10701347.952669265,10610184.26156153
2025-08-05,10698848.050703162,10613146.384627001
2025-08-06,10766782.676212493,10678478.188219534
2025-08-07,10693252.451265816,10607920.390569694
2025-08-08,10751084.533460869,10664561.791213255
2025-08-11,10680453.477848053,10603099.270841558
2025-08-12,10710852.11501532,10636844.230380533
2025-08-13,10713449.992968068,10641782.504165094
2025-08-14,10808950.919530869,10734101.276923373
2025-08-15,10717862.8735562,10648879.109118666
2025-08-18,10847244.00515815,10777544.638933664
2025-08-19,10823183.974644687,10755636.25572488
2025-08-20,10773892.65406902,10698905.835773861
2025-08-21,10781198.358343713,10707507.82065403
2025-08-22,10714065.159370935,10637318.279276548
2025-08-25,10774338.447075622,10691945.538439026
2025-08-26,10593700.153050462,10512059.99871329
2025-08-27,10673588.470155692,10590254.451632943
2025-08-28,10646460.130218772,10561419.15421612
2025-08-29,10663439.818793833,10574122.667383613
2025-09-01,10811101.948700055,10719967.049997501
2025-09-02,10985393.595766548,10887645.178410277
2025-09-03,11033938.304814506,10930188.797640214
2025-09-04,11022038.987638108,10922351.520852743
2025-09-05,11050601.279438442,10949564.934581893
2025-09-08,11039886.982758733,10938064.405116297
2025-09-09,11140884.515556911,11039253.348248666
2025-09-10,11238832.98941835,11133708.394070009
2025-09-11,11217606.160810277,11111696.12887345
2025-09-12,11237585.03215414,11134201.55525521
2025-09-15,11163888.555872329,11063177.929778354
2025-09-16,11185594.369327296,11081006.386122286
2025-09-17,11163173.728575397,11060933.220948258
2025-09-18,11262587.536432525,11154500.839041939
2025-09-19,11190995.69700583,11088891.4789135
2025-09-22,11195305.700775623,11091241.96423257
2025-09-23,11222858.821594823,11119321.31183257
2025-09-24,11259785.846659526,11157902.237375945
2025-09-25,11209023.789213616,11107040.516042463
2025-09-26,11204414.10321212,11104214.074876666
2025-09-30,11324756.105600033,11216756.40804736
2025-10-01,11291227.40217285,11188091.511863044
2025-10-02,11301536.203807784,11194021.11560285
2025-10-03,11220729.637614908,11118457.432147862
2025-10-07,11231709.185013434,11131636.522528216
2025-10-08,11277497.871781722,11175723.742429746
2025-10-09,11299417.629272947,11196083.048192354
2025-10-13,11273549.46309761,11167439.83735162
2025-10-14,11347856.621585272,11237594.179236516
2025-10-15,11406738.493877545,11291715.033004753
2025-10-16,11474146.544250129,11358520.973339535
2025-10-17,11433646.35934877,11320775.259606242
2025-10-20,11448328.31023527,11337760.789632216
2025-10-21,11439161.050550098,11329582.818607353
2025-10-22,11470061.100417782,11358543.612877281
2025-10-23,11471683.463028224,11360235.30962251
2025-10-27,11459554.820160285,11344634.035903253
2025-10-28,11359594.919541754,11249575.731339281
2025-10-29,11403882.043526417,11292418.918306775
2025-10-30,11341853.692091627,11233922.530163003
2025-10-31,11304549.469755316,11196254.307788232
2025-11-03,11346893.392775571,11236121.40801273
2025-11-04,11400840.896704312,11285282.636260044
2025-11-05,11417977.379625713,11303059.720538566
2025-11-06,11382824.405910438,11267660.700658744
2025-11-07,11405317.091948587,11289705.121028282
2025-11-10,11403212.897144724,11291882.586460788
2025-11-11,11424181.658616392,11306493.599348094
2025-11-12,11281368.295011144,11173634.005301304
2025-11-13,11253222.069603477,11144512.652222227
2025-11-14,11167966.283229042,11061925.432320697
2025-11-17,11152151.024605723,11047883.070703873
2025-11-18,11000354.38197287,10899111.316603266
2025-11-19,10922537.911590315,10822170.04838275
2025-11-20,11114322.3562075,11010678.809032159
2025-11-21,11173075.525064278,11061139.283698019
2025-11-24,11276608.556736117,11163755.94180099
2025-11-25,11127592.848779129,11015344.716525806
2025-11-26,11222368.625829935,11108916.089728592
2025-11-27,11210679.750525394,11099711.409686793
2025-11-28,11297947.156649437,11181208.139976539
2025-12-01,11283583.793951998,11166424.821930364
2025-12-02,11491485.620248832,11363521.785582105
2025-12-03,11511571.322355783,11383466.961722413
2025-12-04,11659191.461973026,11523784.554799853
2025-12-05,11695344.733859833,11560301.76238996
2025-12-08,11634963.271595344,11500444.468781335
2025-12-09,11680033.364428341,11545699.438477978
2025-12-10,11644412.295061335,11510042.31043011
2025-12-11,11698523.350309955,11562536.55249948
2025-12-12,11765930.09555998,11628761.287849784
2025-12-15,11833139.29697432,11692809.848735979
2025-12-16,11835034.710592205,11691088.5058762
2025-12-17,11950789.5085969,11797792.643192332
2025-12-18,11927846.384664293,11776994.773503171
2025-12-19,12007617.356192362,11855672.860969944
2025-12-22,12041082.578936124,11887376.706744526
2025-12-23,12062778.1968959,11909354.361268444
2025-12-24,12054045.686360803,11901892.218463765
2025-12-26,12161858.274208311,12008020.944533536
2025-12-29,12172240.512821658,12019619.575725496
2025-12-30,11957001.708641848,11808868.873108424
2025-12-31,11793648.12226019,11649981.25995246
2026-01-02,11972897.686495973,11824977.577790465
2026-01-05,12113611.565729255,11957915.006827332
2026-01-06,12084363.261078285,11926559.782705825
2026-01-07,12025032.892841315,11872437.112332908
2026-01-08,12047718.808755288,11895834.10475777
2026-01-09,12144327.639538566,11989608.11441276
2026-01-12,12209761.437142415,12051607.63537521
2026-01-13,12192967.81343623,12034959.680079307
2026-01-14,12303317.50934101,12139789.23983879
2026-01-15,12446760.525175149,12279013.803170446
2026-01-16,12547258.396367285,12372203.929506179
2026-01-19,12594429.507272907,12418873.414466377
2026-01-20,12503819.612304697,12328042.72478952
2026-01-21,12561924.465567961,12385520.92522301
2026-01-22,12552644.147803005,12374745.695071595
2026-01-23,12496875.752587924,12323167.263743902
2026-01-26,12546233.465888062,12370660.088920925
2026-01-27,12514562.74846607,12335325.286305211
2026-01-28,12661309.658896763,12475819.976400586
2026-01-29,12720059.29027528,12532829.567423228
2026-01-30,12499714.335407482,12322649.411555493
2026-02-02,12377608.420602664,12205835.602100475
2026-02-03,12510551.207071206,12332183.530665193
2026-02-04,12528195.082705293,12348404.798137529
2026-02-05,12648785.563708315,12465331.094182068
2026-02-06,12718651.156503025,12534640.945854247
2026-02-09,12783827.23150658,12590675.489535367
2026-02-10,12874861.0597072,12676371.362604737
2026-02-11,13042930.621269986,12836549.10855433
2026-02-23,13656852.18171119,13434603.882515118
2026-02-24,13872253.973388007,13639002.33694548
2026-02-25,13860297.855399968,13625376.00640266
2026-02-26,14098256.462741902,13848141.73438537
2026-03-02,13704841.723587371,13483309.254782034
2026-03-03,13624009.154850898,13408838.85052538
2026-03-04,13087414.279777398,12889419.516297717
2026-03-05,13253681.187657388,13050538.398229182
2026-03-06,13188262.92246429,12986268.564898336
2026-03-09,12944171.86716109,12760599.877654165
2026-03-10,12872307.485395843,12686492.289303465
2026-03-11,12918844.308203561,12740175.267318036
2026-03-12,12789380.852932528,12608874.544202486
2026-03-13,12776870.25174717,12595329.376197118
2026-03-16,12701317.253295632,12518406.71662751
2026-03-17,12712094.181266839,12530369.409072299
2026-03-18,12743135.515199097,12560179.902703263
2026-03-19,12649720.967521546,12466735.851559099
2026-03-20,12678105.002674468,12492878.720196787
2026-03-23,12447240.942660455,12266951.430884961
2026-03-24,12595713.105590101,12410910.447600085
2026-03-25,12830476.688321266,12641339.53377446
2026-03-26,12696191.68868079,12510132.948282983
2026-03-27,12645522.509181242,12460485.47792818
2026-03-30,12533144.023936912,12347651.252783071
2026-03-31,12518799.192960598,12335813.114894288
2026-04-01,12695759.844345946,12514514.296885585
2026-04-02,12712299.87842239,12527982.866375193
2026-04-07,12760756.154267129,12578805.35565316
2026-04-08,12786776.549422694,12606914.543939326
2026-04-09,12964444.144570377,12783672.63794821
2026-04-10,12877490.515245836,12695929.320397027
2026-04-13,12829099.189513242,12649053.961640215
2026-04-14,13091791.739377668,12910727.46199961
2026-04-15,13358254.079697682,13170865.889037335
2026-04-16,13366004.293440904,13176331.407078758
2026-04-17,13414376.327774962,13231188.702676978
2026-04-20,13355403.798312342,13174415.452499755
2026-04-21,13205163.97595705,13027322.975199882
2026-04-22,13205397.735524947,13024491.419417214
2026-04-23,13206661.522063095,13013952.366641875
2026-04-24,13189251.207308985,13000661.298842
2026-04-27,13327877.729340691,13133412.678441286
2026-04-28,12748054.979625748,12569841.47403675
2026-04-29,12681426.584832627,12510084.612690568
2026-04-30,12422215.421691906,12273739.079257227
2026-05-04,12475482.969187878,12323277.692302624
2026-05-05,12641709.223590715,12482714.39377645
2026-05-06,12684066.490380816,12523261.651812399
2026-05-07,12868557.393162116,12704762.5909764
2026-05-08,12882949.765607877,12717803.919978237
2026-05-11,12855547.440575197,12690832.19964415
2026-05-12,12642836.67710762,12491455.074593492
2026-05-13,12699069.902395671,12549056.784923159
2026-05-14,12661061.51923534,12512027.425586445
2026-05-15,12601240.430409394,12452631.657028679
2026-05-18,12440576.470538903,12287077.224970471
2026-05-19,12569810.577369474,12419960.376079675
2026-05-20,12483097.678683897,12313945.87287512
2026-05-21,12532593.985696074,12354855.272011567
2026-05-22,12520842.496545872,12341609.166333044
2026-05-25,12192498.520080857,12029215.785774583
2026-05-26,12066505.098280963,11910919.558776207
2026-05-27,12060092.534641199,11906049.170687089
2026-05-29,12270129.47209245,12102954.490063585
2026-06-01,12981145.171370788,12778268.672409642
2026-06-02,13330353.56065394,13118236.705340246
2026-06-03,13994544.301128559,13763413.460929116
2026-06-04,14341212.80600987,14099592.252322165
2026-06-05,13511496.365216,13303027.174096622
2026-06-08,13063960.137679223,12872945.11236453
2026-06-09,13731080.111885188,13520375.785628691
2026-06-10,13667562.134264525,13460255.186373921
2026-06-11,13752266.12967635,13543055.206009822
2026-06-12,13876415.281285407,13670472.783870429
2026-06-15,14120672.670111345,13908415.563585201
2026-06-16,14360307.163246183,14144380.070920464
2026-06-17,14548834.961719906,14334387.672857191
2026-06-18,14627509.564800782,14408363.327503951
2026-06-22,14434386.361002361,14226383.225117534
2026-06-23,14421475.172423957,14211080.897948185
2026-06-24,14213345.781739106,14009025.444880638
2026-06-25,14566290.98449027,14345529.712394306
2026-06-26,14198989.604374956,13985094.625837935
2026-06-29,14313685.650031451,14104457.992017262
2026-06-30,14524495.38967626,14309245.57137352
2026-07-01,14184926.792175958,13987020.58440331
2026-07-02,14135658.4225301,13919919.313286379
2026-07-03,14402085.755390562,14190361.277866123
2026-07-06,14594704.702334734,14381789.139259871
2026-07-07,14781833.364093283,14559809.265384628
2026-07-08,14973098.968431313,14749643.873388287
2026-07-09,14717021.647909261,14496944.19075439
2026-07-13,14771285.063476928,14545427.858926447
2026-07-14,14822504.64460651,14592191.110118993
2026-07-15,14690853.793134013,14470540.142971445
2026-07-16,14894597.047926873,14680357.201610975
2026-07-17,15102170.302041193,14874200.709984712
2026-07-20,15052715.601501314,14820009.206499904
2026-07-21,15342397.660790319,15105279.870679159
2026-07-22,15458190.040728826,15216012.137059597
2026-07-23,15443933.624325242,15199000.506199166
2026-07-24,15315551.371117055,15071535.246541427
2026-07-27,15544289.582682654,15289832.199830752
2026-07-28,15545628.715816192,15288646.329319501
2026-07-29,15633260.992436692,15370988.642114079
2026-07-30,15872066.79646866,15601711.409532437
2026-07-31,16123761.048822993,15856190.011805473
2026-08-03,15924943.305154275,15660761.320661442
2026-08-04,15893970.19033341,15634770.504667247
2026-08-05,16043585.590605471,15782065.797506584
2026-08-06,16097294.64473705,15838977.398798203
2026-08-07,16213431.108797127,15953518.798853192
2026-08-10,16080294.941523228,15821971.894555185
2026-08-11,15955141.782299772,15701670.457452703
2026-08-12,15838177.985215928,15587786.454891082
2026-08-13,15236099.040005486,14988902.171841957
2026-08-14,15180245.04232006,14930307.32971806
2026-08-17,15296631.85647299,15054359.6090611
2026-08-18,15437196.499384938,15194119.291975504
2026-08-19,15260533.673150536,15026979.133623699
2026-08-20,15240041.369183917,15009607.587208137
2026-08-21,15447854.722443074,15216374.016786728
2026-08-24,15355274.88822365,15122703.826047271
2026-08-25,15502608.318935743,15272037.542614868
2026-08-26,15446324.197679877,15214841.858672202
2026-08-27,15370261.017381668,15141378.843965305
2026-08-28,15622155.713836012,15387282.927335879
2026-08-31,15922543.989181006,15689667.808323663
2026-09-01,16098656.223422453,15862936.471375005
2026-09-02,16398072.602823952,16157818.615336528
2026-09-03,16551002.577024382,16309226.307675079
2026-09-04,16695201.766628467,16461488.911105996
