date,nav_base,nav_ref_winner_mc50_full,nav_ref_blend_a05,nav_ref_blend_a25,nav_mild_mc25_full,nav_mild_mc35_full,nav_mild_mc40_full,nav_mild_mc25_a50,nav_mild_mc35_a50
2013-08-08,3160337.9668103573,3140206.41967288,3159539.193415567,3154386.0603995593,3144824.746890177,3142948.053566317,3142654.251616542,3153372.1259344146,3152400.5338492813
2013-08-09,3140308.0688882014,3122504.232171276,3139655.5351123256,3135071.9751783814,3126935.603544616,3125136.034696399,3124874.8324435577,3134489.9540926246,3133550.2815749752
2013-08-12,3160666.5188882016,3141669.9321712763,3160266.0351123256,3155693.575178382,3146294.853544616,3144419.634696399,3144120.932443558,3154652.904092625,3153752.2315749754
2013-08-13,3154739.8688882017,3136766.8821712765,3154539.085112326,3150386.975178382,3141329.5535446163,3139476.134696399,3139190.5824435577,3149478.7540926244,3148633.2315749754
2013-08-14,3154492.091088437,3137695.656696565,3153906.7671192214,3151065.7812550277,3142245.0948427976,3140399.8631318873,3140116.9484157856,3150233.496040996,3149454.1241399623
2013-08-15,3144957.841088437,3128633.8566965647,3143997.4171192213,3141192.081255028,3133088.894842798,3131281.663131887,3131016.6484157853,3140562.3460409963,3139788.024139962
2013-08-16,3151460.050022787,3133808.5992035316,3150586.2053272873,3146915.406869149,3138316.4807727933,3136482.828240439,3136211.990922752,3146172.33846352,3145364.912480929
2013-08-19,3147190.700022787,3130443.999203532,3146376.105327287,3143136.2068691486,3134915.8307727934,3133100.028240439,3132833.2909227517,3142466.83846352,3141682.912480929
2013-08-20,3143094.5000227867,3126834.799203532,3142492.7053272873,3139386.7068691486,3131269.1807727935,3129469.428240439,3129208.6409227517,3138795.63846352,3137968.162480929
2013-08-22,3135982.8530965014,3120613.058466568,3135852.2938235477,3132363.597136938,3125002.8698079437,3123234.117395326,3122983.2669191747,3131926.7583819362,3131117.7527261353
2013-08-23,3138723.1623311085,3122857.3644365985,3138192.872896377,3134968.6690454255,3127272.446250166,3125496.0393554685,3125241.737888795,3134483.734449179,3133635.139182713
2013-08-26,3149204.862331108,3132060.114436598,3148598.2228963766,3145031.769045425,3136584.2462501656,3134773.0893554683,3134503.5378887947,3144357.6844491786,3143452.1891827136
2013-08-27,3141679.573911324,3124064.7701217,3140801.1394931846,3136530.838062335,3128491.9620277453,3126708.9441756266,3126456.08986022,3136020.432348285,3135095.371114727
2013-08-28,3134985.7053364087,3119880.7298302604,3134593.792997984,3131757.50966313,3124249.6434514946,3122487.497924995,3122241.718081527,3131334.619459126,3130537.3807149357
2013-08-29,3140057.641993127,3125798.8637608504,3140223.555925039,3137943.7166216993,3130286.652158416,3128505.2828141656,3128248.6898256373,3137425.483966167,3136677.8137336783
2013-08-30,3176012.5107450914,3159593.5075639375,3176290.60931094,3174297.0169931524,3164633.6054104823,3162731.5551075605,3162417.7621190324,3173165.2606031722,3172411.7315265303
2013-09-02,3171190.193136277,3154266.1487408085,3171391.3774651205,3168686.2167997207,3159215.179920382,3157331.273682413,3157028.2777897418,3167647.796910221,3166844.0720673767
2013-09-03,3200304.144730326,3181626.782622527,3201060.9641219685,3198247.5258512474,3187043.9458221085,3185061.746788345,3184712.07761287,3196709.1455834373,3195814.84745779
2013-09-04,3224807.9860912925,3201121.1812603893,3224813.2163637704,3219598.427598803,3206880.1898297304,3204819.8714088043,3204439.4824221404,3217704.9649336576,3216675.482301671
2013-09-05,3232943.0768513368,3208332.9312603893,3232504.257683176,3227406.777598803,3214212.4898297302,3212126.521408804,3211734.4324221406,3225382.4149336573,3224363.382301671
2013-09-06,3228504.776851337,3203352.831260389,3227710.1576831765,3222063.027598803,3209146.1398297306,3207077.521408804,3206694.0824221405,3220130.2649336574,3219111.082301671
2013-09-09,3225871.3268513368,3201646.4312603893,3225393.4076831765,3220193.177598803,3207406.0898297303,3205347.6214088043,3204966.3824221403,3218287.7149336576,3217267.6823016712
2013-09-10,3249492.976851337,3222717.8472502343,3249171.757683176,3242993.45204491,3228834.292269413,3226697.6952369353,3226283.4718286325,3240714.3428724576,3239628.45344149
2013-09-11,3255007.926851337,3228451.2972502336,3254916.2076831763,3249111.8520449097,3234656.692269413,3232501.845236935,3232078.4218286327,3246730.5928724576,3245664.95344149
2013-09-12,3266374.876851337,3239077.747250234,3266418.5576831764,3260337.3520449097,3245463.492269413,3243271.4952369356,3242829.1718286327,3257770.7428724575,3256744.95344149
2013-09-13,3259919.076851337,3231563.697250234,3259262.357683176,3252413.1020449097,3237827.642269413,3235659.845236935,3235230.2218286325,3249979.4428724577,3248914.35344149
2013-09-14,3246840.176851337,3219780.0472502336,3246112.157683176,3239693.70204491,3225847.892269413,3223721.1952369353,3223311.1218286324,3237469.3428724576,3236442.35344149
2013-09-16,3287178.776851337,3255393.647250234,3286360.357683176,3278154.5020449096,3262060.492269413,3259802.8952369355,3259336.3218286326,3275302.9428724577,3274170.75344149
2013-09-17,3293992.926851337,3261525.847250234,3292820.2076831763,3284769.70204491,3268298.742269413,3266015.345236935,3265540.0718286326,3281814.5928724576,3280703.55344149
2013-09-18,3281547.926851337,3250198.197250234,3280322.107683176,3272600.00204491,3256786.2922694134,3254545.6952369357,3254086.5718286326,3269842.3928724574,3268712.15344149
2013-09-23,3331373.526851337,3295189.747250234,3330001.7076831763,3321058.1020449097,3302534.292269413,3300127.8452369357,3299597.2218286325,3317511.9928724575,3316329.35344149
2013-09-24,3330506.976851337,3294152.147250234,3329498.857683176,3319883.5020449096,3301478.842269413,3299075.095236935,3298546.0718286326,3316355.4428724577,3315171.65344149
2013-09-25,3333480.8771133586,3297521.8698709635,3332485.688211364,3323387.182606428,3304879.3226684867,3302473.561583912,3301939.2588189747,3319823.374467212,3318609.4288585903
2013-09-26,3278672.2771133585,3248741.969870963,3278353.288211364,3271006.9826064273,3255326.9226684864,3253091.711583912,3252629.7588189747,3268245.6244672113,3267104.7788585904
2013-09-27,3308731.4450623775,3274361.569870963,3307719.0539750466,3298633.582606428,3281354.8226684867,3279025.161583912,3278526.7588189747,3295452.374467212,3294234.5288585904
2013-09-30,3270237.4450623775,3239772.9198709633,3269004.9539750465,3261531.5826064274,3246224.8726684866,3244013.111583912,3243566.3588189743,3258922.9244672116,3257769.9288585903
2013-10-01,3276545.8950623777,3245141.3698709635,3275464.9039750462,3267181.7826064276,3251679.2226684866,3249450.061583912,3248994.008818974,3264483.7244672114,3263326.1788585903
2013-10-02,3260126.2950623776,3231439.3698709635,3259355.0039750463,3252318.882606427,3237753.4726684866,3235578.761583912,3235141.158818974,3249844.1744672116,3248760.7288585906
2013-10-03,3330843.1950623775,3294272.969870963,3330271.3539750464,3319940.3826064277,3301576.6726684864,3299186.461583912,3298655.208818974,3316424.8744672113,3315148.9288585903
2013-10-04,3338240.7950623776,3299264.1698709633,3337162.2539750463,3325605.4826064277,3306650.2726684865,3304235.6115839123,3303699.908818974,3322010.1744672116,3320649.6288585905
2013-10-07,3334817.0950623774,3295963.9198709633,3333626.7539750463,3322203.4826064273,3303299.2226684866,3300890.161583912,3300362.1088189743,3318665.7244672114,3317295.6288585905
2013-10-08,3356043.7950623776,3314748.2698709634,3354722.8539750464,3342586.2826064276,3322381.8226684867,3319915.511583912,3319356.158818974,3338732.8244672115,3337229.4788585906
2013-10-09,3343220.495062378,3302696.319870963,3342006.5039750463,3329652.1826064275,3310145.3226684867,3307723.161583912,3307179.3588189743,3325994.624467212,3324460.8288585907
2013-10-11,3345829.9450623775,3306575.5198709634,3345364.1539750467,3333667.6826064275,3314081.172668487,3311657.261583912,3311103.2588189747,3329938.3244672115,3328392.5288585904
2013-10-14,3332546.873225347,3293513.572537136,3332584.9039750462,3319659.8047281327,3300803.252466505,3298421.2114012023,3297889.0985830245,3316163.0225814553,3314623.205700682
2013-10-15,3358998.0732253473,3316689.822537136,3358415.7039750465,3344334.004728133,3324306.402466505,3321849.8614012026,3321287.8985830243,3340504.2225814555,3338951.355700682
2013-10-16,3346823.473225347,3304543.422537136,3345955.6539750462,3331445.6047281325,3311990.502466505,3309569.7114012023,3309023.9985830244,3327793.322581455,3326242.805700682
2013-10-17,3344153.08200415,3302943.349188314,3343278.0972176366,3329851.989371511,3310363.4589894814,3307951.8655173844,3307407.2224586885,3326216.119467881,3324617.105503246
2013-10-18,3351073.28200415,3306805.949188314,3349939.1972176367,3334752.3393715112,3314282.4089894816,3311849.065517384,3311302.9224586887,3331062.569467881,3329245.105503246
2013-10-21,3331524.923472345,3288837.299188314,3330669.602093775,3315993.739371511,3296064.608989482,3293688.7655173843,3293163.7224586885,3312545.469467881,3310618.455503246
2013-10-22,3326938.873472345,3284898.149188314,3326055.902093775,3311637.739371511,3292075.4089894816,3289713.565517384,3289191.2224586885,3308243.519467881,3306348.605503246
2013-10-23,3331443.0734723452,3288522.799188314,3330449.852093775,3315663.9393715113,3295748.2089894814,3293366.665517384,3292845.472458689,3312230.019467881,3310357.755503246
2013-10-24,3341416.2234723456,3297722.7491883137,3340185.452093775,3325493.0893715112,3305075.458989482,3302667.765517384,3302133.222458689,3321926.969467881,3320013.405503246
2013-10-25,3318661.373472345,3276837.199188314,3317753.152093775,3302977.847974017,3283636.3185591404,3281288.0041666045,3280782.7602664568,3299717.160596373,3297855.9397640596
2013-10-28,3347580.423472346,3302062.2216006536,3346293.7520937747,3329852.697974017,3309241.968559141,3306817.954166604,3306281.660266457,3326255.2605963727,3324314.0397640597
2013-10-29,3331996.3234723452,3289780.221600654,3331437.152093775,3316829.047974017,3296825.8685591407,3294442.1541666044,3293921.410266457,3313393.0605963725,3311505.0897640595
2013-10-30,3355023.873472345,3310036.4716006536,3353934.652093775,3338147.647974017,3317304.6185591402,3314857.9041666044,3314315.160266457,3334454.3605963727,3332612.33976406
2013-10-31,3364604.623472345,3320336.421600654,3363510.952093775,3348486.7979740165,3327727.7685591406,3325253.6541666044,3324696.560266457,3344662.5605963725,3342962.3397640595
2013-11-01,3337996.2734723454,3295793.2216006536,3337225.702093775,3322747.697974017,3302916.9685591403,3300517.3541666046,3299989.010266457,3319239.310596373,3317484.0397640597
2013-11-04,3306525.9734723456,3268142.671600654,3305995.652093775,3293243.997974017,3274989.1685591405,3272674.3541666046,3272177.8602664573,3290101.6605963726,3288457.98976406
2013-11-05,3290509.423472346,3253587.921600654,3289858.452093775,3278051.097974017,3260292.1185591407,3258016.3041666048,3257538.210266457,3275103.560596373,3273451.13976406
2013-11-06,3290835.5734723452,3253221.871600654,3290123.452093775,3277719.6479740166,3259924.3685591407,3257648.3541666046,3257173.360266457,3274782.1105963727,3273149.23976406
2013-11-07,3272385.673472345,3237446.271600654,3271519.2520937747,3260885.397974017,3243996.3185591404,3241765.3041666048,3241309.660266457,3258163.5105963727,3256643.6897640596
2013-11-08,3280728.207339613,3245235.371600654,3279866.5847176393,3269083.497974017,3251863.8185591404,3249611.6041666046,3249146.3602664573,3266256.610596373,3264723.1897640596
2013-11-11,3254703.607339613,3223080.3740447704,3254317.034717639,3245459.524462404,3229283.552045262,3227267.2041666047,3226779.6510253893,3242871.8717173757,3241570.63976406
2013-11-12,3272988.807339613,3237200.42404477,3272562.284717639,3260963.3744624043,3243974.1020452618,3241792.7041666047,3241144.6510253893,3258306.7717173756,3256779.8397640595
2013-11-13,3235702.557339613,3204342.4240447707,3235597.034717639,3225490.3744624043,3209810.8520452618,3208132.5541666048,3207721.601025389,3222989.5217173756,3221823.88976406
2013-11-14,3236957.657339613,3205273.3740447704,3236886.134717639,3226552.324462404,3210779.452045262,3208989.3541666046,3208666.951025389,3224052.5217173756,3222796.4397640596
2013-11-15,3247133.907339613,3215788.6240447704,3247331.234717639,3237750.1244624043,3221699.8520452618,3219723.754166605,3219358.9010253893,3235193.1217173757,3233817.48976406
2013-11-18,3251744.607339613,3218134.4740447705,3251548.6847176393,3240387.674462404,3224137.202045262,3221851.4913128125,3221743.9010253893,3237816.6217173757,3236163.7897640597
2013-11-19,3258955.157339613,3225778.67404477,3259025.084717639,3248614.324462404,3232085.3020452615,3229667.2913128124,3229519.701025389,3246008.1217173757,3244184.5397640597
2013-11-20,3250046.757339613,3216419.124044771,3250130.534717639,3238584.7244624044,3222371.1520452616,3220102.5913128126,3220005.1010253895,3236032.971717376,3234428.2897640597
2013-11-21,3214333.307339613,3183657.1740447707,3214063.934717639,3203604.674462404,3188301.952045262,3186585.3913128125,3186673.551025389,3201208.821717376,3199995.7897640597
2013-11-22,3239755.707339613,3205952.4240447707,3239165.784717639,3227739.5744624045,3211480.0020452617,3209394.6913128127,3209349.9510253896,3225236.071717376,3224023.4397640596
2013-11-25,3282897.557339613,3243335.1740447707,3281838.034717639,3268032.574462404,3250336.2520452617,3247626.0913128126,3247371.051025389,3265343.471717376,3263446.101492322
2013-11-26,3281879.907339613,3243881.4240447707,3281194.584717639,3268243.2244624044,3250926.0020452617,3248202.9913128125,3247942.451025389,3265550.221717376,3263714.851492322
2013-11-27,3289384.457339613,3251090.5240447703,3288872.534717639,3276167.8744624043,3258418.0520452615,3255563.8913128125,3255270.9010253893,3273445.221717376,3271545.7514923224
2013-11-28,3310016.357339613,3269461.42404477,3309182.984717639,3295714.924462404,3277515.302045262,3274360.9913128125,3273959.551025389,3292901.471717376,3290869.151492322
2013-11-29,3318285.457339613,3276090.4240447707,3317341.684717639,3302989.924462404,3284413.802045262,3281140.8913128125,3280704.051025389,3300148.471717376,3298025.0514923222
2013-12-02,3313647.057339613,3271755.9240447707,3312644.784717639,3298245.4744624044,3279903.3020452615,3276708.2913128124,3276294.351025389,3295422.821717376,3293357.151492322
2013-12-03,3299871.907339613,3259646.1240447704,3299114.1347176386,3285326.174462404,3267311.2520452617,3264306.8913128125,3263973.701025389,3282557.6717173755,3280553.3014923222
2013-12-04,3310654.207339613,3269285.3240447706,3309825.734717639,3295821.3744624043,3277321.1520452616,3274160.6913128127,3273771.201025389,3293007.3717173757,3290904.251492322
2013-12-05,3299181.007339613,3258485.7740447703,3298279.7347176387,3284118.6244624043,3266101.8520452618,3263123.8913128125,3262790.951025389,3281357.2717173756,3279352.701492322
2013-12-06,3280864.107339613,3243595.5740447706,3280205.784717639,3267936.424462404,3250620.702045262,3247888.9913128125,3247646.4010253893,3265245.971717376,3263451.9014923223
2013-12-09,3321269.407339613,3279038.3740447704,3320149.434717639,3305952.024462404,3287469.2520452617,3284156.5913128126,3283701.551025389,3303088.3717173757,3300959.751492322
2013-12-10,3337208.257339613,3292836.0240447703,3335949.534717639,3320848.974462404,3301819.0520452615,3298271.7913128124,3297737.601025389,3317920.4217173755,3315627.151492322
2013-12-11,3349935.257339613,3303053.1240447704,3348348.534717639,3331924.774462404,3312449.5520452615,3308730.6913128123,3308133.801025389,3328950.0217173756,3326527.901492322
2013-12-12,3313491.807339613,3271053.92404477,3312483.784717639,3297520.8744624043,3279185.0020452617,3275993.8913128125,3275584.851025389,3294701.9717173753,3292590.551492322
2013-12-13,3334877.4073396134,3289996.0240447707,3333601.434717639,3317831.274462404,3298877.452045262,3295379.6913128127,3294852.801025389,3314921.2717173756,3312629.251492322
