date,nav_base,nav_fin_rs_soft_tilt_exdiv,nav_fin_mix_l75,nav_fin_kd_opt
2014-05-28,569315965.1660506,570463126.1517743,569597344.8383336,569434237.5826501
2014-05-29,568651527.1976091,569711005.5286458,569106066.2775735,568656525.2149565
2014-05-30,573346139.785616,575390823.3794134,574512402.7318932,573698311.9078614
2014-06-03,573156451.393614,574457587.8160131,574211413.6899806,573346792.8468482
2014-06-04,570042547.7954638,571500248.4160901,570730797.4447926,570109392.1499723
2014-06-05,570042020.2360927,571640377.6823037,571039466.1947926,570310708.7866443
2014-06-06,570993102.8682079,572548786.5476078,572002797.1947926,571315324.7595655
2014-06-09,571503521.5110164,572912467.3276818,572439998.1947926,571905241.2595655
2014-06-10,576056136.6850474,577754126.9639062,577116505.1947926,576238911.0204499
2014-06-11,574717379.4350474,576209663.7139062,575760444.9447926,574913089.0204499
2014-06-12,575220459.6850474,576840837.9639062,576429229.6947926,575616704.5204499
2014-06-13,575577906.9350474,576932710.2139062,576814755.9447926,575838205.5204499
2014-06-16,575332471.9350474,576509244.2139062,576394541.9447926,575647459.5204499
2014-06-17,576472466.9350474,576999846.2139062,577648919.9447926,576848121.5204499
2014-06-18,576976666.9350474,577578796.2139062,578140069.9447926,577392221.5204499
2014-06-19,576977519.1850474,577919116.4639062,578094768.1947926,577154160.5204499
2014-06-20,573426703.2372992,573890073.4595562,574250017.747064,573348740.843946
2014-06-23,576077203.9598678,576759712.2399225,577115467.1491,575802528.4471946
2014-06-24,578889408.0272357,579826771.5923171,579973981.4111875,578661589.6013056
2014-06-25,580482814.6918427,581247759.0228344,581585926.4295613,580288296.2925128
2014-06-26,583556909.2973052,584328252.8502403,584756291.1224542,583460992.739053
2014-06-27,584030839.6844078,584719001.6002403,585091246.9352419,583859504.3264805
2014-06-30,584562247.9399679,585204173.1002403,585705102.8746461,584404210.9927044
2014-07-01,585776868.8593389,586849414.1002403,587026151.5065572,585611506.7519039
2014-07-02,586484872.3293077,587343587.1002403,587529332.0027553,586214303.7866757
2014-07-03,583097134.0427848,584073116.8502403,584236054.2527553,582885654.6732049
2014-07-04,583453220.9873439,584524188.3502403,584804585.2527553,583389926.7878762
2014-07-07,581948343.9338003,583081802.1002403,583420353.5027553,581728193.9691973
2014-07-08,587638207.7976273,589413076.6002403,589418225.5027553,587356505.9868327
2014-07-09,588481408.3410896,589950045.3502403,590145102.7527553,588215881.0928804
2014-07-10,593402379.3712488,594943109.3502403,595221077.7527553,593225327.3223166
2014-07-11,589856230.8741748,591388818.3502403,591468164.2527553,589689643.9150498
2014-07-14,592276759.5984583,593890413.6002403,593983862.0027553,592175104.1829236
2014-07-15,598763710.161317,601322071.3502403,601149174.7527553,598656521.4655178
2014-07-16,597024385.648259,599291412.3502403,599022848.7527553,596933591.9136713
2014-07-17,599511129.6952653,601506618.1502403,601320889.4463637,599243921.1471856
2014-07-18,599216399.6504949,600829116.6502403,600807198.9463637,598909345.2204963
2014-07-21,599758948.1664175,601136393.1502403,600978759.4463637,599488739.2204963
2014-07-22,603266763.5934491,604865111.9002403,604776296.6963637,603022756.7204963
2014-07-24,606691821.2458037,608428786.4002403,608095208.6963637,606454286.2204963
2014-07-25,608605614.3582096,610232093.4002403,610011076.1963637,608287200.7204963
2014-07-28,616748820.9043658,617487915.4002403,617222291.1963637,616429841.2491139
2014-07-29,611564835.1543658,612533761.6502403,612357495.4463637,611205196.2491139
2014-07-30,615258991.9043658,615844162.4002403,615907620.1963637,614869203.2491139
2014-07-31,610738297.6543658,611801474.1502403,611669560.4463637,610331508.7491139
2014-08-01,605533100.7760112,606047830.6351609,605715258.1988173,605150124.492572
2014-08-04,603466091.170031,604544903.078073,604252749.0049151,603098798.2500244
2014-08-05,588827394.42502,589673094.0012286,589827132.2718235,588645717.6687549
2014-08-06,596152699.7663031,597722414.8012286,597854163.4012383,595925229.4424615
2014-08-07,598189047.4826536,599941689.8012286,599902164.5158988,597949388.3450834
2014-08-08,595457830.2386649,596925666.7012286,597008922.9194261,595317267.0222878
2014-08-11,599892318.3352308,601740932.4012285,601274135.5152191,599630484.4670079
2014-08-12,597367051.9640307,599049726.5012286,598990661.567939,597273358.7903867
2014-08-13,603678556.9364145,605483785.7012286,605380502.5520084,603576275.9277841
2014-08-14,604409761.6206388,605914975.661448,606048434.6415187,604094395.4620434
2014-08-15,602488267.4935472,603882483.9288006,603934810.5157843,602115129.6467336
2014-08-18,599471203.6384705,601062430.8957416,601303577.3331368,599045162.8857497
2014-08-19,607315710.3901404,609114446.8709327,609648994.6715835,606964364.086411
2014-08-20,613286877.8555629,615173147.2502244,616052655.3159493,613008452.6958069
2014-08-21,617685377.1700449,619939015.2678044,620981748.1383033,617398389.1184474
2014-08-22,627573865.5180743,630161949.2178044,630545531.9383032,627123441.903808
2014-08-25,625654957.8402317,628005833.1178044,628541859.8464164,625177564.7679188
2014-08-26,624525528.9958581,627127600.6678044,627661308.7964163,624179151.7679188
2014-08-27,628325310.4720831,631298322.8678044,631438602.6464163,627751132.1679188
2014-08-28,625913279.4189168,628254938.2466873,628587317.5896158,625431354.4679189
2014-08-29,618824832.6594492,621295601.6466873,621681115.1396158,618387588.2679188
2014-09-01,624007996.1594492,627114127.2590983,626936676.5291307,623386018.8249396
2014-09-02,618532637.5091251,621160237.7335831,621275917.868647,618078455.9975182
2014-09-03,626773285.3519982,629964635.1723546,629469227.9197521,626029564.0571146
2014-09-04,626246112.4228395,629103286.16258,628758151.3308426,625557586.7679255
2014-09-05,622513537.9574974,624447919.1959597,624448659.2948575,621799511.6920002
2014-09-09,624135588.6937474,625995087.4069164,625765341.2064002,623170227.1671524
2014-09-10,621724729.1437473,623403434.2173866,623081183.3569932,620767330.761628
2014-09-11,621403300.3437474,622488536.4061887,622642661.1880682,620354705.8709234
2014-09-12,618361059.0937474,619804983.7543857,620237655.6593182,617596951.2594597
2014-09-15,617495316.6937473,620168817.0477629,619845484.9012764,616814375.546222
2014-09-16,609729216.6937474,611730369.1922491,611720001.6510608,608975060.832845
2014-09-17,613916897.1937474,615568436.8922491,615422871.5914456,612911467.6998837
2014-09-18,616080556.7437474,617982508.842249,617836915.2842051,615033496.3686534
2014-09-19,615731328.5937474,617745360.2922491,617592337.4673945,614533515.126663
2014-09-22,611388293.7937473,613708604.6922491,613506490.987163,610356193.561021
2014-09-23,609567242.0937474,611939263.592249,611676985.2678696,608498294.5557704
2014-09-24,610569573.4937474,612713036.992249,612555941.1319577,609698984.3616766
2014-09-25,606197881.7437474,608151170.8922491,608053059.8472689,605333778.340551
2014-09-26,605171874.2937474,607104593.092249,606947072.4972689,604351113.4780812
2014-09-29,600616392.8664048,601623451.5299433,601646331.8972689,599679398.3296981
2014-09-30,599596634.7261194,600492024.2039948,600680629.148791,598734522.8404064
2014-10-01,597710918.2445561,598286712.7166425,598346605.0872189,596753347.1282477
2014-10-02,594462841.8025,594589855.5565633,594415933.1062901,593577033.6782478
2014-10-03,605300347.2214836,605926464.9100088,605765646.982054,604477196.3282478
2014-10-06,599997126.367016,600833577.5520059,600538563.8767941,599152875.8396814
2014-10-07,599696756.4740472,600268349.6270338,599841313.2086601,599159611.9896814
2014-10-08,600589325.2721641,601405035.8474996,601023434.0010707,600362874.0396814
2014-10-09,604766097.2896332,606093748.6442918,605822704.6587675,604331186.5979749
2014-10-13,591359839.7770071,591551831.1223047,591447441.952625,590765109.8605644
2014-10-14,593155259.8128222,593365936.6157137,593366741.6432933,593166622.6165872
2014-10-15,586917453.1672385,587303681.8455181,587108648.9314169,587462078.5469607
2014-10-16,584379071.1762178,584483918.5965056,584103870.4644125,585013330.1013384
2014-10-17,583242361.654978,581759403.3283477,581524808.097965,582595889.4119787
2014-10-20,586001751.2424545,585231403.2722591,585078326.1350175,586639754.100941
2014-10-21,587664499.1063565,586869261.2990022,586767289.4580953,586893996.0730442
2014-10-22,589648863.059167,589253206.9159575,589287320.6886973,589469065.6008848
2014-10-23,592048643.4480462,591552828.7398944,591601651.3820169,591493834.0742693
2014-10-24,591286460.4003327,590604983.1748564,590718997.3205354,591144480.4742693
2014-10-27,594141886.7821195,593167722.5605408,593221353.4703835,593923069.7742692
2014-10-28,599828206.2971786,598765323.9159331,598890176.2974974,598926432.3742692
2014-10-29,603535642.7970413,602141876.7159332,602297393.3474973,603134531.5242692
2014-10-30,601694753.5470413,600454772.4659332,600575393.5974973,603037987.2742692
2014-10-31,605649436.6470413,603986836.9659332,604116050.5474974,606397164.1242692
2014-11-03,603867597.6470413,602363143.0659331,602541396.9474974,604191263.2242693
2014-11-04,603128215.9304008,601580126.6660318,601718781.0798316,603447005.0457371
2014-11-05,601771800.4610192,600078344.5446725,600067416.3699331,602371219.1663175
2014-11-06,598896395.2110192,596933710.4946724,596861674.8199332,599438890.7767053
2014-11-07,595988045.7925224,594470934.451854,594472774.8627197,596760314.8063836
2014-11-10,605874927.5164714,604272950.3102185,604311790.3507015,606208845.4881727
2014-11-11,604040274.3208224,602596259.3723416,602683214.0975555,604662924.6340655
2014-11-12,598178869.3922093,596529183.0494612,596480597.3606085,598051035.5084807
2014-11-13,600444433.1422093,598976107.9494612,599022819.3106084,601199154.3084806
2014-11-14,601519931.8422093,600337334.5494612,600485630.1106085,602347346.1082994
2014-11-17,595362182.2422093,594607337.5994612,594938162.7106085,596982525.9582993
2014-11-18,598664037.981407,597913426.5159273,598196096.7301888,600382059.6575195
2014-11-19,602574350.6425477,601859053.5461106,602165691.8535368,604255910.4739157
2014-11-20,604427301.2010181,603793810.8352584,604314095.6359648,606050413.800899
2014-11-21,603572625.3010181,602933472.5570428,603391612.1172462,604861301.6741521
2014-11-24,603921375.4731517,603330936.8828986,603759765.8470571,605668437.4052895
2014-11-25,600229271.4273813,599445725.3316298,599812737.5717834,601450701.6905484
2014-11-26,600278381.9689286,599603988.2994137,600018411.2254024,601737270.5026077
2014-11-27,602529977.8943064,601783101.5562297,602162425.7347541,603832175.764992
2014-11-28,604561632.4110008,603687824.5759345,604036573.8344142,605531016.735684
2014-12-01,594076003.4363151,593418311.9707419,593877050.4004306,595433396.7725766
2014-12-02,585515445.7671735,585050860.2128725,585812303.1317657,587599419.7005574
2014-12-03,589606143.4464108,589286617.9071494,590144078.6978815,592066127.3779777
2014-12-04,596878066.0964108,596511904.7571495,597207487.2978815,598867667.1485727
2014-12-05,595113380.3464109,594523767.6571494,595045672.5478815,596722450.1485727
2014-12-08,594332349.5872561,593903437.6785326,594712749.6641095,596239427.3145192
2014-12-09,594346633.576711,593718746.3240674,594345335.3176305,595819963.0145192
2014-12-10,587826830.976711,587551134.8740673,588277651.5676305,590138985.7145191
2014-12-11,584750830.9528147,584374568.3913321,584922534.4327915,586585696.581632
2014-12-12,585627621.2507607,585479240.3597707,585905098.6917834,587896272.2787088
2014-12-15,582848632.6647781,582618408.3055395,583253128.2229111,585288665.8798355
2014-12-16,582540650.5560422,582507066.7007957,582822088.2198104,585149391.3886402
2014-12-17,577751142.216487,577457436.4039885,577825521.5746298,580247607.815449
2014-12-18,581440750.7455738,581456720.8155886,581758228.1395869,584098035.565449
2014-12-19,586962930.9446676,587128760.2468872,587360064.1662017,589837350.8005149
2014-12-22,587917605.3247716,587928754.283378,588225572.5867522,590738450.8005149
2014-12-23,586511545.7747717,586755315.1474419,586821564.1536106,589308430.9929359
2014-12-24,591905824.0654744,591614388.3319972,592024530.7064303,594137404.7493162
2014-12-25,589931369.2649189,589661653.7635912,590002432.5653666,592214695.6390232
2014-12-26,592215758.5140241,592016618.4188195,592418056.2853827,594640310.4692422
2014-12-27,590681367.0939907,590467599.4940346,590893509.356904,593200791.9954574
2014-12-29,594409515.5390167,594154133.3907441,594592250.365228,596616221.2863327
2014-12-30,594052217.6265172,593922566.6538198,594295230.0277256,596415181.1277703
2014-12-31,596548318.8894358,596131710.1734731,596739768.4170535,598755496.0435649
2015-01-05,591144113.4681953,590856183.0900859,591530283.667968,593498180.0762504
2015-01-06,580617202.4648668,580543769.905015,580972451.4413131,583408388.0992982
2015-01-07,579421174.0128834,579407224.3561908,579839140.8220954,582395483.0762852
2015-01-08,586060603.4339215,586255214.4426781,586548992.5528059,589018706.8152283
2015-01-09,586662479.1724274,586732441.2438797,587094409.3868506,589533072.592786
2015-01-12,584555427.0724274,584400732.4438797,584864294.2868507,587195465.3927859
2015-01-13,589677309.6364795,589487704.0480754,589989492.6328601,592303892.6477519
2015-01-14,584473244.2326148,584300057.339505,584768153.6524075,587052606.7349622
2015-01-15,582611260.2006674,582447503.277543,582932411.7321429,585260696.2288029
2015-01-16,581528450.3245798,581230048.1825768,581767069.7761779,584225774.9279137
2015-01-19,584019340.1810198,583716602.9986923,584256462.077187,586631799.8455843
2015-01-20,584209765.9819989,584028439.1949037,584516912.0517027,586907099.7369449
2015-01-21,589459916.6392264,589156739.0553259,589699782.0582716,591977906.8087859
2015-01-22,592340737.5788327,591919360.3560334,592503498.9452939,594570206.296186
2015-01-23,596705131.0288327,596104217.5560334,596781373.5452939,598803309.046186
2015-01-26,596580853.6788327,596093989.7560333,596725926.7952939,598716619.746186
2015-01-27,598875855.3788327,598367180.8560333,599022703.9452939,600990391.1961861
2015-01-28,596867787.9788327,596570028.0560334,597157086.895294,599230442.046186
2015-01-29,593006067.0288327,592654282.3060334,593264105.4452939,595371496.896186
2015-01-30,593535263.8788327,593095907.0560334,593731278.995294,595911436.646186
2015-02-02,595373304.0788327,595156842.8060334,595684659.395294,597688949.596186
2015-02-03,595133568.0788327,594650163.4060334,595306972.145294,597198855.846186
2015-02-04,600929830.8320352,600532400.9837761,601154480.7252961,602934421.731522
2015-02-05,602706513.6060833,602317122.4979796,602929280.0008842,604619756.358756
2015-02-06,599869086.4600313,599456756.2325696,600085998.6575159,601877395.2912451
2015-02-09,595759180.622294,595588216.6412218,596054781.4115188,598115512.2664597
2015-02-10,598917425.3286934,598311121.3900816,598975867.0743341,600679323.4815208
2015-02-11,598857929.9747435,598005568.9333414,598810893.0994434,600422731.1203002
