date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a08,nav_blend_e45_a10,nav_blend_e45_a12,nav_blend_e45_a15,nav_blend_e45_a25
2013-10-09,3343220.495062378,3342006.5039750463,3339973.4205600093,3339050.3673863006,3339342.8747997503,3337215.0279863905,3329652.1826064275
2013-10-11,3345829.9450623775,3345364.1539750467,3343583.6205600095,3342744.9173863004,3343137.2247997504,3340994.8779863906,3333667.6826064275
2013-10-14,3332546.873225347,3332584.9039750462,3330560.220560009,3329638.9173863004,3329953.4247997506,3327176.1269373395,3319659.8047281327
2013-10-15,3358998.0732253473,3358415.7039750465,3356147.0205600094,3355100.2673863005,3355290.3747997503,3352285.3769373395,3344334.004728133
2013-10-16,3346823.473225347,3345955.6539750462,3343532.870560009,3342401.4173863004,3342537.67479975,3339430.6769373394,3331445.6047281325
2013-10-17,3344153.08200415,3343278.0972176366,3341037.2552464213,3339960.7517610653,3340186.961968092,3337517.0243244036,3329851.989371511
2013-10-18,3351073.28200415,3349939.1972176367,3347135.1552464217,3345849.5017610653,3345845.6619680915,3342859.0243244036,3334752.3393715112
2013-10-21,3331524.923472345,3330669.602093775,3327849.0997345857,3326499.3551099664,3326528.1550738346,3323738.2243244033,3315993.739371511
2013-10-22,3326938.873472345,3326055.902093775,3323359.8497345857,3322058.3051099665,3322108.7550738347,3319244.974324404,3311637.739371511
2013-10-23,3331443.0734723452,3330449.852093775,3327585.049734586,3326267.455109967,3326279.205073835,3323538.8743244037,3315663.9393715113
2013-10-24,3341416.2234723456,3340185.452093775,3337406.4997345856,3336126.455109967,3336132.5550738345,3333302.1743244035,3325493.0893715112
2013-10-25,3318661.373472345,3317753.152093775,3314969.8997345855,3313736.9051099666,3313757.9550738344,3310726.4339397014,3302977.847974017
2013-10-28,3347580.423472346,3346293.7520937747,3343100.0497345855,3341685.4051099666,3341509.0550738345,3338252.9339397014,3329852.697974017
2013-10-29,3331996.3234723452,3331437.152093775,3328654.4997345856,3327398.605109967,3327460.605073835,3324629.0339397015,3316829.047974017
2013-10-30,3355023.873472345,3353934.652093775,3350895.9997345856,3349528.605109967,3349491.5550738345,3346436.1339397016,3338147.647974017
2013-10-31,3364604.623472345,3363510.952093775,3360808.8497345857,3359627.605109967,3359679.3550738343,3356738.633939701,3348486.7979740165
2013-11-01,3337996.2734723454,3337225.702093775,3334550.3997345855,3333335.6051099664,3333436.7050738344,3330629.5839397013,3322747.697974017
2013-11-04,3306525.9734723456,3305995.652093775,3303752.049734586,3302714.1551099666,3303001.3050738345,3300489.4339397014,3293243.997974017
2013-11-05,3290509.423472346,3289858.452093775,3287910.549734586,3287058.555109967,3287427.7550738347,3284830.233939701,3278051.097974017
2013-11-06,3290835.5734723452,3290123.452093775,3287949.2997345855,3286954.9051099666,3287299.7050738344,3284673.0839397013,3277719.6479740166
2013-11-07,3272385.673472345,3271519.2520937747,3269892.2497345856,3269183.355109967,3269715.1550738346,3267173.3839397016,3260885.397974017
2013-11-08,3280728.207339613,3279866.5847176393,3278032.8070943775,3277223.993613387,3277708.0225275024,3275612.5839397013,3269083.497974017
2013-11-11,3254703.607339613,3254317.034717639,3253060.8070943775,3252522.893613387,3253252.5725275017,3251299.6839397014,3245459.524462404
2013-11-12,3272988.807339613,3272562.284717639,3270567.2070943774,3269714.143613387,3270119.122527502,3267822.6339397016,3260963.3744624043
2013-11-13,3235702.557339613,3235597.034717639,3233887.4570943774,3233165.2436133865,3233701.672527502,3231821.0839397013,3225490.3744624043
2013-11-14,3236957.657339613,3236886.134717639,3235124.407094377,3234384.9436133867,3234914.072527502,3232858.383939701,3226552.324462404
2013-11-15,3247133.907339613,3247331.234717639,3245772.907094377,3245077.143613387,3245724.5225275024,3243810.6839397014,3237750.1244624043
2013-11-18,3251744.607339613,3251548.6847176393,3249507.4070943776,3248537.0936133866,3249000.972527502,3246718.733939701,3240387.674462404
2013-11-19,3258955.157339613,3259025.084717639,3257234.057094377,3256403.143613387,3256966.822527502,3254628.6839397014,3248614.324462404
2013-11-20,3250046.757339613,3250130.534717639,3248030.7070943774,3247135.793613387,3247548.622527502,3245156.0839397013,3238584.7244624044
2013-11-21,3214333.307339613,3214063.934717639,3212196.657094377,3211383.0936133866,3211862.022527502,3209685.4339397014,3203604.674462404
2013-11-22,3239755.707339613,3239165.784717639,3237153.4070943776,3236272.543613387,3236656.622527502,3234397.9339397014,3227739.5744624045
2013-11-25,3282897.557339613,3281838.034717639,3279240.3570943773,3278005.3436133866,3278172.322527502,3275241.778921411,3268032.574462404
2013-11-26,3281879.907339613,3281194.584717639,3278855.757094377,3277841.293613387,3278058.1725275023,3275391.978921411,3268243.2244624044
2013-11-27,3289384.457339613,3288872.534717639,3286648.7570943777,3285694.393613387,3285968.072527502,3283234.578921411,3276167.8744624043
2013-11-28,3310016.357339613,3309182.984717639,3306789.957094377,3305722.5936133866,3305938.272527502,3303095.478921411,3295714.924462404
2013-11-29,3318285.457339613,3317341.684717639,3314743.757094377,3313610.293613387,3313724.672527502,3310677.6789214113,3302989.924462404
2013-12-02,3313647.057339613,3312644.784717639,3309983.507094377,3308789.643613387,3308904.522527502,3305931.6789214113,3298245.4744624044
2013-12-03,3299871.907339613,3299114.1347176386,3296572.057094377,3295420.8436133866,3295573.272527502,3292772.728921411,3285326.174462404
2013-12-04,3310654.207339613,3309825.734717639,3307249.4570943774,3306039.293613387,3306211.172527502,3303285.578921411,3295821.3744624043
2013-12-05,3299181.007339613,3298279.7347176387,3295642.807094377,3294438.4936133865,3294557.472527502,3291636.978921411,3284118.6244624043
2013-12-06,3280864.107339613,3280205.784717639,3278048.4570943774,3277074.7436133865,3277389.9225275023,3274829.6789214113,3267936.424462404
2013-12-09,3321269.407339613,3320149.434717639,3317554.007094377,3316352.043613387,3316492.572527502,3313581.628921411,3305952.024462404
2013-12-10,3337208.257339613,3335949.534717639,3333186.4570943774,3331928.0936133866,3331967.672527502,3328814.578921411,3320848.974462404
2013-12-11,3349935.257339613,3348348.534717639,3345280.0570943775,3343909.8436133866,3343793.972527502,3340340.9289214113,3331924.774462404
2013-12-12,3313491.807339613,3312483.784717639,3309706.1070943773,3308507.6436133864,3308518.8225275017,3305430.278921411,3297520.8744624043
2013-12-13,3334877.4073396134,3333601.434717639,3330693.0570943775,3329430.793613387,3329374.172527502,3326037.1789214113,3317831.274462404
2013-12-16,3312212.407339613,3311256.584717639,3308587.8570943773,3307465.1936133867,3307482.422527502,3304417.828921411,3296549.2244624044
2013-12-17,3304752.0573396133,3303893.534717639,3301347.5070943777,3300279.643613387,3300370.322527502,3297397.1789214113,3289741.3244624045
2013-12-18,3305655.857339613,3304321.0847176393,3301777.3570943773,3300632.643613387,3300755.3225275017,3297767.2789214114,3290263.1244624043
2013-12-19,3314248.3073396133,3313216.284717639,3310704.9570943774,3309525.843613387,3309723.122527502,3306875.378921411,3299418.8244624045
2013-12-20,3303459.4073396134,3303186.384717639,3301009.9070943776,3300053.893613387,3300401.9225275023,3297793.328921411,3290667.174462404
2013-12-23,3310900.310176111,3310017.7018994037,3307402.3968320675,3306273.2307730555,3306396.3726953557,3303570.525816999,3295876.772909587
2013-12-24,3308922.360176111,3308063.251899404,3305503.3468320677,3304399.1807730556,3304555.672695356,3301792.475816999,3294187.0729095866
2013-12-25,3319431.010176111,3318390.151899404,3315733.8468320677,3314572.6307730554,3314695.522695356,3311850.1758169993,3304101.722909587
2013-12-26,3325448.5601761113,3325005.851899404,3322305.1468320675,3321140.5807730556,3321273.1226953557,3318531.175816999,3310651.822909587
2013-12-27,3337100.5601761113,3336846.101899404,3334104.7468320676,3332905.130773056,3333040.422695356,3330296.575816999,3322313.022909587
2013-12-30,3373817.660176111,3373826.351899404,3370897.196832068,3369596.3307730556,3369698.572695356,3366896.525816999,3358451.9229095867
2013-12-31,3363061.610176111,3363460.601899404,3360211.696832068,3358743.0307730557,3358740.322695356,3356091.625816999,3347369.672909587
2014-01-02,3366544.760176111,3366686.101899404,3363434.7968320674,3361983.0807730556,3361940.572695356,3359094.825816999,3350297.622909587
2014-01-03,3334008.010176111,3333886.0518994043,3330868.8968320675,3329535.0807730556,3329559.522695356,3326785.9258169993,3318482.772909587
2014-01-06,3322610.660176111,3322881.3018994043,3320149.8468320677,3318944.630773056,3319094.722695356,3316525.2758169994,3308584.772909587
2014-01-07,3315921.160176111,3316103.901899404,3313417.5468320674,3312187.0307730557,3312329.1226953557,3309710.375816999,3301885.4229095867
2014-01-08,3321217.460176111,3321320.351899404,3318541.6468320675,3317284.5807730556,3317368.2726953556,3314666.1758169993,3306671.872909587
2014-01-09,3323538.360176111,3323429.201899404,3320782.196832068,3319505.0807730556,3319650.172695356,3316991.0258169994,3309238.872909587
2014-01-10,3324981.860176111,3324861.801899404,3322334.046832068,3321109.130773056,3321291.172695356,3318633.075816999,3310991.322909587
2014-01-13,3336378.310176111,3336305.751899404,3333421.3468320677,3332015.0307730557,3332090.672695356,3329354.6758169993,3321271.272909587
2014-01-14,3339978.610176111,3339391.301899404,3336497.4968320676,3335057.630773056,3335093.6226953557,3332254.8258169987,3324187.522909587
2014-01-15,3346288.305422681,3345915.9627339365,3342927.527484174,3341484.1159874406,3341483.390722684,3338692.675507373,3330386.3978912206
2014-01-16,3348841.7319553643,3348458.7383340425,3345772.1774841743,3344361.4159874404,3344373.640722684,3341598.475507373,3333275.4978912203
2014-01-17,3344101.7819553646,3343528.5383340423,3340807.577484174,3339275.71598744,3339232.540722684,3336371.225507373,3327959.1978912205
2014-01-20,3351707.8819553643,3351294.6883340427,3348625.1424040846,3347385.6159874406,3347421.490722684,3344656.975507373,3336464.8478912204
2014-01-21,3337544.5819553644,3337204.0383340423,3334434.8924040846,3333218.3159874403,3333215.840722684,3330469.825507373,3322228.9978912203
2014-01-22,3352495.4319553645,3351916.8883340424,3349155.942404085,3347783.3659874406,3347753.990722684,3344945.625507373,3336671.2478912203
2014-01-23,3336290.4319553645,3335550.588334042,3332878.4924040847,3331705.5659874403,3331645.090722684,3328737.6755073727,3320624.4478912205
2014-01-24,3350441.9819553643,3350087.0383340423,3347423.7924040845,3346066.7659874405,3346104.040722684,3343402.575507373,3335355.64789122
2014-01-27,3301449.731955365,3301332.3883340424,3299274.9924040847,3298480.9659874407,3298657.790722684,3296106.475507373,3288921.7478912203
2014-02-05,3232520.731955365,3232346.0383340423,3230647.892404085,3230219.2659874405,3230408.040722684,3227926.475507373,3221380.7978912205
2014-02-06,3237367.1319553647,3237506.7383340425,3235646.8424040847,3235166.0659874403,3235348.240722684,3232959.175507373,3226146.6478912206
2014-02-07,3258390.8819553647,3258263.888334043,3256110.142404085,3255502.9659874407,3255549.790722684,3252942.225507373,3245573.7978912205
2014-02-10,3255957.3819553647,3255943.3883340424,3253946.0924040847,3253415.5659874408,3253567.290722684,3251012.425507373,3243931.4478912205
2014-02-11,3259151.731955365,3259074.4383340427,3256994.5924040847,3256511.9659874407,3256594.040722684,3253962.625507373,3246749.1478912206
2014-02-12,3284376.0819553644,3284223.9883340425,3282179.3924040846,3281572.5159874405,3281759.490722684,3279252.525507373,3272151.5478912205
2014-02-13,3271375.6819553645,3270812.188334042,3268812.5924040847,3268320.2659874405,3268476.090722684,3265927.425507373,3258996.3478912204
2014-02-14,3288953.6819553645,3288513.4383340427,3286327.542404085,3285685.1159874406,3285864.540722684,3283364.125507373,3276257.8478912204
2014-02-17,3287754.3319553644,3287550.7883340423,3285299.5424040845,3284609.5159874405,3284798.690722684,3282300.075507373,3275165.39789122
2014-02-18,3311486.0819553644,3311232.4883340425,3308891.9924040847,3307930.5159874405,3308118.5907226843,3305632.9255073727,3298300.4478912205
2014-02-19,3310344.7819553646,3310068.5383340423,3307730.8924040846,3306758.8659874406,3307000.640722684,3304570.775507373,3297352.5478912205
2014-02-20,3282012.2319553643,3281948.6883340427,3279834.692404085,3279159.46598744,3279474.990722684,3277117.925507373,3270236.9978912203
2014-02-21,3320900.8819553647,3320673.7383340425,3318208.792404085,3317118.6659874404,3317299.940722684,3314740.625507373,3307180.5978912204
2014-02-24,3307347.4319553645,3307107.588334042,3304618.8424040847,3303523.96598744,3303708.290722684,3301190.0755073726,3293766.5978912204
2014-02-25,3296293.481955365,3295981.0383340423,3293480.292404085,3292645.1159874406,3292776.340722684,3290265.125507373,3282787.29789122
2014-02-26,3295145.3319553644,3294548.5383340423,3291953.6424040846,3291236.0659874403,3291245.640722684,3288526.475507373,3280823.3478912204
2014-02-27,3314450.0819553644,3313539.7383340425,3311298.5424040845,3310431.76598744,3310586.840722684,3307887.625507373,3300701.64789122
2014-03-03,3283378.4819553643,3283047.1383340424,3280807.0924040847,3280191.71598744,3280398.440722684,3277975.025507373,3270891.79789122
2014-03-04,3265627.781955364,3265074.688334042,3262933.4924040847,3262477.5159874405,3262685.790722684,3260216.075507373,3253372.0978912204
2014-03-05,3274556.931955364,3274012.088334042,3271719.2424040847,3271292.21598744,3271463.890722684,3268976.625507373,3261959.7478912203
2014-03-06,3303266.3819553647,3302848.5883340426,3300374.492404085,3299796.4159874404,3299960.790722684,3297494.0255073733,3290190.2478912203
2014-03-07,3321792.9205884826,3321312.2533586468,3318558.6284971493,3318122.21598744,3318171.3907226836,3315588.525507373,3307753.54789122
2014-03-10,3297580.870588483,3297418.0033586468,3294897.7284971494,3294677.6159874406,3294819.290722684,3292320.225507373,3284896.5978912204
2014-03-11,3284308.9205884826,3284210.5033586468,3281734.7784971497,3281386.5659874403,3281540.490722684,3279100.975507373,3271770.5978912204
2014-03-12,3287743.8205884825,3287656.953358647,3285109.2284971494,3284521.0931151942,3284697.272017997,3282328.8782521407,3274993.446175044
2014-03-13,3277987.954034033,3278011.6562745017,3275615.913624166,3275385.3431151942,3275644.972017997,3273368.078252141,3266344.596175044
2014-03-14,3262054.3040340333,3262222.5562745016,3260027.713624166,3259962.643115194,3260329.072017997,3258145.5282521406,3251509.8961750437
2014-03-17,3268928.004034033,3268514.806274501,3266242.3636241658,3266136.493115194,3266440.722017997,3264090.7782521406,3257412.596175044
2014-03-18,3280581.754034033,3280584.5062745013,3278331.713624166,3278296.643115194,3278636.472017997,3276363.9282521405,3269445.796175044
2014-03-19,3267118.8040340333,3266973.9062745012,3264618.763624166,3264506.493115194,3264818.6220179973,3262514.478252141,3255608.196175044
2014-03-20,3235672.104034033,3235887.1562745012,3233810.963624166,3233929.3431151942,3234428.722017997,3232464.578252141,3226166.4961750438
2014-03-21,3233053.6040340336,3233426.7562745013,3231830.9636241663,3232159.7931151944,3232858.922017997,3231110.328252141,3225557.8961750437
2014-03-24,3245208.454034033,3245499.8562745014,3243463.413624166,3243523.493115194,3244079.072017997,3242177.228252141,3236005.296175044
2014-03-25,3252855.704034033,3253243.7062745015,3251373.963624166,3251499.9431151943,3252077.022017997,3250179.828252141,3244069.096175044
2014-03-26,3263178.954034033,3263660.0062745013,3261809.463624166,3261863.393115194,3262435.472017997,3260476.6282521407,3254267.346175044
2014-03-27,3252885.5540340333,3253108.2062745015,3251221.913624166,3251252.3431151942,3251793.8720179973,3249744.1282521407,3243513.296175044
2014-03-28,3282775.354034033,3282868.306274501,3280706.013624166,3280633.243115194,3281080.272017997,3278932.4282521405,3272164.596175044
