as_of_date,stock_id,name,market,security_type,industry,industry_norm,listing_date,source,pit_note
2026-09-04,1810,和成,上市,股票,玻璃陶瓷,玻璃陶瓷,1991/10/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,1817,凱撒衛,上市,股票,玻璃陶瓷,玻璃陶瓷,2013/10/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,1903,士紙,上市,股票,造紙工業,造紙工業,1963/12/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,1904,正隆,上市,股票,造紙工業,造紙工業,1971/09/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,1905,華紙,上市,股票,造紙工業,造紙工業,1975/02/07,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,1906,寶隆,上市,股票,造紙工業,造紙工業,1976/04/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,1907,永豐餘,上市,股票,造紙工業,造紙工業,1977/02/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,1909,榮成,上市,股票,造紙工業,造紙工業,1985/11/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2002,中鋼,上市,股票,鋼鐵工業,鋼鐵工業,1974/12/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2006,東和鋼鐵,上市,股票,鋼鐵工業,鋼鐵工業,1988/07/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2007,燁興,上市,股票,鋼鐵工業,鋼鐵工業,1988/10/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2008,高興昌,上市,股票,鋼鐵工業,鋼鐵工業,1988/12/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2009,第一銅,上市,股票,鋼鐵工業,鋼鐵工業,1989/10/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2010,春源,上市,股票,鋼鐵工業,鋼鐵工業,1989/12/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2012,春雨,上市,股票,鋼鐵工業,鋼鐵工業,1991/10/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2013,中鋼構,上市,股票,鋼鐵工業,鋼鐵工業,1992/01/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2014,中鴻,上市,股票,鋼鐵工業,鋼鐵工業,1992/02/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2015,豐興,上市,股票,鋼鐵工業,鋼鐵工業,1992/05/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2017,官田鋼,上市,股票,鋼鐵工業,鋼鐵工業,1992/11/02,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2020,美亞,上市,股票,鋼鐵工業,鋼鐵工業,1993/04/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2022,聚亨,上市,股票,鋼鐵工業,鋼鐵工業,1995/03/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2023,燁輝,上市,股票,鋼鐵工業,鋼鐵工業,1995/07/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2024,志聯,上市,股票,鋼鐵工業,鋼鐵工業,1995/12/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2025,千興,上市,股票,鋼鐵工業,鋼鐵工業,1996/02/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2027,大成鋼,上市,股票,鋼鐵工業,鋼鐵工業,1996/10/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2028,威致,上市,股票,鋼鐵工業,鋼鐵工業,1996/12/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2029,盛餘,上市,股票,鋼鐵工業,鋼鐵工業,1997/01/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2030,彰源,上市,股票,鋼鐵工業,鋼鐵工業,1998/12/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2031,新光鋼,上市,股票,鋼鐵工業,鋼鐵工業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2032,新鋼,上市,股票,鋼鐵工業,鋼鐵工業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2033,佳大,上市,股票,鋼鐵工業,鋼鐵工業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2034,允強,上市,股票,鋼鐵工業,鋼鐵工業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2038,海光,上市,股票,鋼鐵工業,鋼鐵工業,2008/12/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2049,上銀,上市,股票,電機機械,電機機械,2009/06/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2059,川湖,上市,股票,電子零組件業,電子零組件業,2008/06/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2062,橋椿,上市,股票,居家生活,居家生活,2007/11/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2069,運錩,上市,股票,鋼鐵工業,鋼鐵工業,2016/03/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2072,世紀風電,上市,股票,綠能環保,綠能環保,2026/03/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2101,南港,上市,股票,橡膠工業,橡膠工業,1963/11/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2102,泰豐,上市,股票,橡膠工業,橡膠工業,1979/07/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2103,台橡,上市,股票,橡膠工業,橡膠工業,1982/09/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2104,國際中橡,上市,股票,橡膠工業,橡膠工業,1986/07/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2105,正新,上市,股票,橡膠工業,橡膠工業,1987/12/07,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2106,建大,上市,股票,橡膠工業,橡膠工業,1990/12/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2107,厚生,上市,股票,橡膠工業,橡膠工業,1992/03/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2108,南帝,上市,股票,橡膠工業,橡膠工業,1992/10/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2109,華豐,上市,股票,橡膠工業,橡膠工業,2000/05/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2114,鑫永銓,上市,股票,橡膠工業,橡膠工業,2010/12/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2115,六暉-KY,上市,股票,汽車工業,汽車工業,2013/12/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2201,裕隆,上市,股票,汽車工業,汽車工業,1976/07/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2204,中華,上市,股票,汽車工業,汽車工業,1991/03/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2206,三陽工業,上市,股票,汽車工業,汽車工業,1996/07/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2207,和泰車,上市,股票,汽車工業,汽車工業,1997/02/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2208,台船,上市,股票,航運業,航運業,2008/12/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2211,長榮鋼,上市,股票,鋼鐵工業,鋼鐵工業,2021/04/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2227,裕日車,上市,股票,汽車工業,汽車工業,2004/12/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2228,劍麟,上市,股票,汽車工業,汽車工業,2013/11/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2231,為升,上市,股票,汽車工業,汽車工業,2010/11/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2233,宇隆,上市,股票,汽車工業,汽車工業,2019/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2236,百達-KY,上市,股票,汽車工業,汽車工業,2015/06/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2239,英利-KY,上市,股票,汽車工業,汽車工業,2016/01/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2241,艾姆勒,上市,股票,汽車工業,汽車工業,2020/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2243,宏旭-KY,上市,股票,汽車工業,汽車工業,2017/09/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2247,汎德永業,上市,股票,汽車工業,汽車工業,2020/10/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2248,華勝-KY,上市,股票,汽車工業,汽車工業,2025/03/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2250,IKKA-KY,上市,股票,汽車工業,汽車工業,2021/05/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2301,光寶科,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1995/11/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2302,麗正,上市,股票,半導體業,半導體業,1985/01/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2303,聯電,上市,股票,半導體業,半導體業,1985/07/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2305,全友,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1988/10/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2308,台達電,上市,股票,電子零組件業,電子零組件業,1988/12/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2312,金寶,上市,股票,其他電子業,其他電子業,1989/11/07,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2313,華通,上市,股票,電子零組件業,電子零組件業,1990/07/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2314,台揚,上市,股票,通信網路業,通信網路業,1990/08/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2316,楠梓電,上市,股票,電子零組件業,電子零組件業,1991/02/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2317,鴻海,上市,股票,其他電子業,其他電子業,1991/06/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2321,東訊,上市,股票,通信網路業,通信網路業,1991/11/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2323,中環,上市,股票,光電業,光電業,1992/02/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2324,仁寶,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1992/02/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2327,國巨*,上市,股票,電子零組件業,電子零組件業,1993/10/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2328,廣宇,上市,股票,電子零組件業,電子零組件業,1993/11/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2329,華泰,上市,股票,半導體業,半導體業,1994/04/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2330,台積電,上市,股票,半導體業,半導體業,1994/09/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2331,精英,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1994/09/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2332,友訊,上市,股票,通信網路業,通信網路業,1994/10/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2337,旺宏,上市,股票,半導體業,半導體業,1995/03/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2338,光罩,上市,股票,半導體業,半導體業,1995/04/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2340,台亞,上市,股票,半導體業,半導體業,1995/05/02,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2342,茂矽,上市,股票,半導體業,半導體業,1995/09/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2344,華邦電,上市,股票,半導體業,半導體業,1995/10/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2345,智邦,上市,股票,通信網路業,通信網路業,1995/11/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2347,聯強,上市,股票,電子通路業,電子通路業,1995/12/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2348,海悅,上市,股票,其他業,其他,1996/01/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2349,錸德,上市,股票,光電業,光電業,1996/04/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2351,順德,上市,股票,半導體業,半導體業,1996/04/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2352,佳世達,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1996/07/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2353,宏碁,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1996/09/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2354,鴻準,上市,股票,其他電子業,其他電子業,1996/10/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2355,敬鵬,上市,股票,電子零組件業,電子零組件業,1996/10/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2356,英業達,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1996/11/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2357,華碩,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1996/11/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2359,所羅門,上市,股票,其他電子業,其他電子業,1996/12/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2360,致茂,上市,股票,其他電子業,其他電子業,1996/12/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2362,藍天,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1997/04/02,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2363,矽統,上市,股票,半導體業,半導體業,1997/08/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2364,倫飛,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1997/08/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2365,昆盈,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1997/11/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2367,燿華,上市,股票,電子零組件業,電子零組件業,1997/12/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2368,金像電,上市,股票,電子零組件業,電子零組件業,1998/03/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2369,菱生,上市,股票,半導體業,半導體業,1998/04/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2371,大同,上市,股票,電機機械,電機機械,1962/02/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2373,震旦行,上市,股票,其他電子業,其他電子業,1991/08/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2374,佳能,上市,股票,光電業,光電業,1995/01/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2375,凱美,上市,股票,電子零組件業,電子零組件業,1998/08/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2376,技嘉,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1998/09/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2377,微星,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1998/10/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2379,瑞昱,上市,股票,半導體業,半導體業,1998/10/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2380,虹光,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1998/12/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2382,廣達,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1999/01/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2383,台光電,上市,股票,電子零組件業,電子零組件業,1998/11/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2385,群光,上市,股票,電子零組件業,電子零組件業,1999/01/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2387,精元,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1999/01/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2388,威盛,上市,股票,半導體業,半導體業,1999/03/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2390,云辰,上市,股票,其他電子業,其他電子業,1999/06/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2392,正崴,上市,股票,電子零組件業,電子零組件業,1999/09/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2393,億光,上市,股票,光電業,光電業,1999/11/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2395,研華,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1999/12/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2397,友通,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2000/01/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2399,映泰,上市,股票,電腦及週邊設備業,電腦及週邊設備業,1999/12/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2401,凌陽,上市,股票,半導體業,半導體業,2000/01/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2402,毅嘉,上市,股票,電子零組件業,電子零組件業,2000/01/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2404,漢唐,上市,股票,其他電子業,其他電子業,2000/03/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2405,輔信,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2000/03/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2406,國碩,上市,股票,光電業,光電業,2000/04/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2408,南亞科,上市,股票,半導體業,半導體業,2000/08/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2409,友達,上市,股票,光電業,光電業,2000/09/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2412,中華電,上市,股票,通信網路業,通信網路業,2000/10/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2413,環科,上市,股票,電子零組件業,電子零組件業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2414,精技,上市,股票,電子通路業,電子通路業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2415,錩新,上市,股票,電子零組件業,電子零組件業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2417,圓剛,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2419,仲琦,上市,股票,通信網路業,通信網路業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2420,新巨,上市,股票,電子零組件業,電子零組件業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2421,建準,上市,股票,電子零組件業,電子零組件業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2423,固緯,上市,股票,其他電子業,其他電子業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2424,隴華,上市,股票,通信網路業,通信網路業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2425,承啟,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2426,鼎元,上市,股票,光電業,光電業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2427,三商電,上市,股票,資訊服務業,資訊服務業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2428,興勤,上市,股票,電子零組件業,電子零組件業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2429,銘旺科,上市,股票,光電業,光電業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2430,燦坤,上市,股票,電子通路業,電子通路業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2431,聯昌,上市,股票,電子零組件業,電子零組件業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2433,互盛電,上市,股票,其他電子業,其他電子業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2434,統懋,上市,股票,半導體業,半導體業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2436,偉詮電,上市,股票,半導體業,半導體業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2438,翔耀,上市,股票,光電業,光電業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2439,美律,上市,股票,通信網路業,通信網路業,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2440,太空梭,上市,股票,電子零組件業,電子零組件業,2000/11/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2441,超豐,上市,股票,半導體業,半導體業,2000/10/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2442,新美齊,上市,股票,建材營造業,建材營造,2000/11/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2444,兆勁,上市,股票,通信網路業,通信網路業,2000/12/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2449,京元電子,上市,股票,半導體業,半導體業,2001/05/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2450,神腦,上市,股票,通信網路業,通信網路業,2001/05/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2451,創見,上市,股票,半導體業,半導體業,2001/05/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2453,凌群,上市,股票,資訊服務業,資訊服務業,2001/05/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2454,聯發科,上市,股票,半導體業,半導體業,2001/07/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2455,全新,上市,股票,通信網路業,通信網路業,2002/01/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2457,飛宏,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2458,義隆,上市,股票,半導體業,半導體業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2459,敦吉,上市,股票,其他電子業,其他電子業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2460,建通,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2461,光群雷,上市,股票,其他電子業,其他電子業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2462,良得電,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2464,盟立,上市,股票,其他電子業,其他電子業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2465,麗臺,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2001/09/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2466,冠西電,上市,股票,光電業,光電業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2467,志聖,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2468,華經,上市,股票,資訊服務業,資訊服務業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2471,資通,上市,股票,資訊服務業,資訊服務業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2472,立隆電,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2474,可成,上市,股票,其他電子業,其他電子業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2476,鉅祥,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2477,美隆電,上市,股票,其他電子業,其他電子業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2478,大毅,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2480,敦陽科,上市,股票,資訊服務業,資訊服務業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2481,強茂,上市,股票,半導體業,半導體業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2482,連宇,上市,股票,其他電子業,其他電子業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2483,百容,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
