date,nav_base,nav_autumn_post_ex,nav_kd_opt
2018-04-17,789462619.5190703,794863201.6592616,805705801.4904495
2018-04-18,788589119.5190703,794024951.6592616,805116901.4904495
2018-04-19,796678193.7690703,802109811.8092617,812729052.7904496
2018-04-20,792923883.9690702,798493433.6092616,809294014.4404496
2018-04-23,794438696.7690703,800087630.1592616,811006392.7904496
2018-04-24,793225260.2690703,798916554.9092616,809717089.7404495
2018-04-25,794654498.0661093,800177922.8081434,810750142.7269242
2018-04-26,796041972.01517,801504800.5372267,812110622.0568566
2018-04-27,797547223.3395671,802842501.7668117,813209344.9048377
2018-04-30,802311718.2206898,807561455.8699633,817243414.786148
2018-05-02,803022548.6048012,808177017.2465208,817970707.2124232
2018-05-03,798342038.6218119,803558704.2965207,813522491.9624232
2018-05-04,793312596.9472623,798513480.6965207,808727489.0624232
2018-05-07,794228760.4472623,799293655.4465207,809244986.0124232
2018-05-08,797642735.0972623,802751541.3465207,812503526.7124232
2018-05-09,793342104.5243287,798233832.8959897,807917442.7638509
2018-05-10,792301046.5604413,797302660.9519655,807170277.5912435
2018-05-11,796309936.4340378,801570219.5418317,811792776.7974542
2018-05-14,798473211.8305603,803817474.8138037,814197788.7515248
2018-05-15,798204015.7473723,803222413.0513537,813241960.74978
2018-05-16,797094047.240517,802514760.6897949,812838147.2828794
2018-05-17,797081528.1554418,802466485.8910648,812766475.1042563
2018-05-18,797859884.9452279,803645319.1410649,814273853.4542564
2018-05-21,803805996.0503894,809373803.7504606,819313967.2959143
2018-05-22,798921349.1765052,804514675.1200371,814624034.5535601
2018-05-23,798571536.3765053,804057378.570037,813676756.2035601
2018-05-24,800207642.0265052,805970162.320037,815939290.6535602
2018-05-25,798475363.9265052,804421809.520037,815178476.7035601
2018-05-28,804627800.0265052,810525859.020037,821024040.3535602
2018-05-29,802456286.5265051,808396784.2700369,819268543.4035602
2018-05-30,789589266.4265052,795301669.220037,805962983.9535601
2018-05-31,795051909.5265051,800016825.170037,809602666.3535602
2018-06-01,797948724.1265053,803698413.470037,814262754.4535601
2018-06-04,802594541.6265053,808489086.570037,818749901.2535602
2018-06-05,808832280.4765052,814535274.770037,824322669.5535601
2018-06-06,809891502.3765053,815711171.970037,825823105.6035602
2018-06-07,812894529.3765053,818740420.8200371,829128511.5535603
2018-06-08,808716154.7265052,814571734.920037,825312970.8535602
2018-06-11,806977201.6765052,812944393.770037,824104987.0035602
2018-06-12,804842699.0765052,810495351.170037,821257786.4035602
2018-06-13,805263453.4765052,810906825.270037,821647975.6535602
2018-06-14,796625431.5765052,802364956.1290932,812946028.0094587
2018-06-15,799710576.8765053,805299529.5790933,815468609.5594587
2018-06-19,788662078.6765052,794276411.7290933,804369936.1594586
2018-06-20,793208848.7421653,798945365.6181234,808902740.6005994
2018-06-21,791680419.3012149,797596075.9455049,807658179.120821
2018-06-22,790690547.251215,796901132.645505,807630539.020821
2018-06-25,791040731.151215,796880215.2955049,806841291.470821
2018-06-26,790788722.751215,796544192.8455049,805995702.370821
2018-06-27,789454556.4887799,795357867.6721628,804864386.4733213
2018-06-28,786329826.8324798,792340427.0378308,802461040.6721611
2018-06-29,797561084.6247225,803186321.8690044,812862803.0807854
2018-07-02,789758046.2737846,795053528.6190044,804457725.0307853
2018-07-03,788214451.3737845,793413471.5780048,802765499.8485953
2018-07-04,792012343.0418892,797281657.9974983,806711431.0102493
2018-07-05,792252472.7552376,797310978.1907012,806343933.1547651
2018-07-06,790900072.4270059,796055235.3047307,805457887.1384181
2018-07-09,793160257.3991625,798442756.5135133,807986426.7459803
2018-07-10,797393110.1954616,802557208.1553899,812262906.7331026
2018-07-11,793321795.4906211,798624186.3553898,808334625.3331025
2018-07-12,797731848.790621,802522606.5053899,812226956.5831025
2018-07-13,799971625.0451913,804201214.6309694,813749877.6365508
2018-07-16,796366277.3713179,800598690.5966353,810405849.0020633
2018-07-17,799902583.4048879,804118686.124716,813570214.8327653
2018-07-18,800511035.2374065,804877695.774716,814794110.0327654
2018-07-19,799784507.1723473,804009990.6690986,813553220.3501579
2018-07-20,802252081.2119081,806477724.8888557,816227775.0998784
2018-07-23,803680497.4160695,808264233.2256577,818045438.6490407
2018-07-24,804310787.6548343,809328827.5789073,819209186.7084079
2018-07-25,803749076.631312,808909218.8615284,818523407.4423234
2018-07-26,807870978.9998355,813010368.3615285,822653621.0923235
2018-07-27,807962609.0583495,813053817.3615285,823328278.6423235
2018-07-30,810294802.9069643,815273919.6615286,825475956.2423235
2018-07-31,815901357.1188902,820662384.2615285,830802691.3923235
2018-08-01,818318757.1188902,823259184.2615285,833031891.3923235
2018-08-02,813278516.61889,818187860.6615285,827852288.4923235
2018-08-03,814458750.7347113,819303172.0404351,829389373.8613777
2018-08-06,814522475.1397126,819330669.2958105,830112343.4238003
2018-08-07,814252171.887223,819044528.1458105,829934370.0669383
2018-08-08,819193951.937223,823854168.1458104,834687290.19709
2018-08-09,823150313.087223,827850129.2958105,838295558.8633713
2018-08-10,831368710.1206733,836146168.1179429,846104247.5050548
2018-08-13,822295325.6361535,827110239.7168945,837359169.0157095
2018-08-14,825374506.2895142,829951063.1974962,839851340.0659307
2018-08-15,819782968.9241419,824190030.8974961,834019996.5159307
2018-08-16,819124302.8973724,823455800.7846823,833137605.5861874
2018-08-17,823567012.2203724,827929065.8256972,837545017.3625041
2018-08-20,828327733.3292985,832516164.1025376,842091813.5951074
2018-08-21,836662361.2224141,840980817.5849379,850373827.9234501
2018-08-22,839787953.8396459,844111547.7970699,853365249.3137913
2018-08-23,840622771.7800264,845088961.1755519,854494781.1705856
2018-08-24,836097532.658409,840585072.3033231,850101832.0919795
2018-08-27,833851992.8352596,838241405.0251751,847547017.3491751
2018-08-28,837854634.2176217,842234411.8164929,851591754.9332138
2018-08-29,840247240.1553807,844514004.0495553,853855691.3438455
2018-08-30,837732049.6155492,841995851.9589506,851141169.7461814
2018-08-31,839326912.6436324,843570246.8075253,853129912.6850479
2018-09-03,836843159.7907928,841101335.4935839,850614587.7112591
2018-09-04,841496606.7852099,845860709.3633509,854877036.0128247
2018-09-05,832808138.58521,837121829.8633509,846511056.2128247
2018-09-06,832834235.6352099,837358390.0633508,847184178.4128246
2018-09-07,835510673.4814414,839904680.0217568,849189045.8073149
2018-09-10,834479800.3396798,838775084.5684497,847959723.0099549
2018-09-11,836803954.3364682,841198919.693299,850388976.60348
2018-09-12,839269761.6821204,843580579.6129427,852541371.9448302
2018-09-13,840722264.2136998,845031953.7709707,854284217.4978467
2018-09-14,839352754.369761,843662546.7833978,852773789.7807577
2018-09-17,841331339.9767874,845914950.6833978,854584992.3460419
2018-09-18,848232235.1270856,852930889.3833978,861040504.3592516
2018-09-19,853204729.8313768,857864862.5681813,866132418.9510245
2018-09-20,855996134.3313769,860337981.490219,868507036.8202636
2018-09-21,862041051.3813769,866392162.0853537,874383701.9796343
2018-09-25,861918633.621481,866327999.4426138,874610202.1020305
2018-09-26,861758145.1699244,866130709.5810202,874417846.833736
2018-09-27,863637967.9846346,868042291.223788,876637931.556321
2018-09-28,865100488.0586681,869575570.5217048,877670579.2822962
2018-10-01,866913302.5128124,871291650.0442309,879433931.2843305
2018-10-02,857005499.101273,861345425.7232586,869355126.5346324
2018-10-03,857486668.4150456,861809624.4750636,869610134.3786567
2018-10-04,851545129.6457067,856212758.6705486,864237763.334019
2018-10-05,842896585.0517489,847306544.429114,855595935.1728705
2018-10-08,845420494.276435,849880223.3880615,858218877.5775981
2018-10-09,852430013.7917362,856868839.4948843,865159273.9331028
2018-10-11,825578287.6437563,830231208.765595,838399890.9234426
2018-10-12,835865763.6351099,840602377.9135034,848603338.6791668
2018-10-15,822461020.1345305,827122273.9334528,835058119.4656113
2018-10-16,824683561.3545736,829376278.9389833,837260274.2757206
2018-10-17,825259633.6031882,830279478.4504352,838097949.2870176
2018-10-18,823665173.4817115,828535479.8504351,836444230.3370177
2018-10-19,822848706.3230417,828098925.9504352,835875520.9710724
2018-10-22,822092354.1808816,827064876.1436461,835022739.1210724
2018-10-23,815908688.3347192,821498689.6436461,829287267.3210725
2018-10-24,815695615.3347192,821313936.1436461,828981121.3210725
2018-10-25,813191389.3158449,818032213.0288056,825616974.240759
2018-10-26,813639190.362517,817681739.7664255,825328158.4290413
2018-10-29,811776942.7715485,815912427.9221765,823575478.6392256
2018-10-30,815725341.6727803,820545254.2721766,828078954.3892256
2018-10-31,824720606.7227802,829849797.1721766,837584973.3392256
2018-11-01,816832252.9727802,822163198.2721765,829716275.3392256
2018-11-02,819184612.7454958,824415594.3221766,832120148.3392256
2018-11-05,820120097.0454959,826080441.8221766,833817315.2892257
2018-11-06,820916385.9758894,826340994.9721766,834132869.3392256
2018-11-07,827172416.9258894,833012837.1721765,840908704.3892256
2018-11-08,829316813.1258894,835224390.9721766,843321079.4392256
2018-11-09,827355810.7258894,833218789.9221766,841233740.3392256
2018-11-12,827136775.3758894,833163239.2221766,841142093.1892256
2018-11-13,826027073.8258895,832209294.5721766,840147251.2392256
2018-11-14,828612187.2758894,835081245.5221765,843202301.2892256
2018-11-15,827953814.2758894,834040242.0221765,842070455.2892256
2018-11-16,828234776.9258895,834907583.8721766,842940335.1392257
2018-11-19,829398679.3258895,835973484.9221766,844047474.2392257
2018-11-20,826972553.1758894,833185044.8221766,841263117.3892256
2018-11-21,825534772.4258894,832108249.4221765,840199965.3892256
2018-11-22,825724672.4258894,831647149.4221765,839721665.3892256
2018-11-23,826086291.6758895,832229854.0221766,840334113.3892256
2018-11-26,826540408.3258895,832640988.8721765,840576101.2392256
2018-11-27,824054294.8093214,829560523.3464575,837575816.7508343
2018-11-28,826796607.6265497,832764680.5370432,840725753.2138965
2018-11-29,820748759.8265498,826351834.7870432,834205909.2638965
2018-11-30,818261936.5265498,823231786.6370434,830972134.5638967
2018-12-03,822304155.8765497,827726667.1870433,835423790.2138965
2018-12-04,825348459.0265498,830565703.7870433,838204101.0638964
2018-12-05,822820866.9765497,827860814.3870432,835505578.1138966
2018-12-06,821025311.8875898,825679218.2870432,833315042.2138965
2018-12-07,822721658.3375899,827877116.1870433,835506377.2638965
2018-12-10,818786596.8375899,823572425.3870434,831165673.2638965
2018-12-11,820554462.73759,825352724.6870433,832977789.3638966
2018-12-12,819651444.8392422,824255125.0370433,831873031.3138964
2018-12-13,820197287.2892423,825185529.9370433,832897658.3638966
2018-12-14,818435495.4392422,823078837.3370433,830846568.4638965
2018-12-17,819713972.4392422,824692483.8370433,832430072.4638965
2018-12-18,814404964.4892422,819585745.1370432,827296483.4138966
2018-12-19,820194421.3892422,824997230.6370434,832706342.2638965
2018-12-20,819031710.0892422,823992486.6370434,831740121.3138967
2018-12-21,815203482.5892421,819815998.6870432,827560355.5638964
2018-12-22,816557741.4892422,820947091.6370432,828626687.4138966
2018-12-24,816842920.0392421,821875632.7870433,829504483.3638966
2018-12-25,810034932.6823919,814969651.8870434,822602672.5138965
2018-12-26,806774962.2940722,811778614.5099076,819448458.04206
2018-12-27,810247910.294072,815004107.0599074,822715485.0420599
2018-12-28,827928759.4440721,832322400.6599076,840397037.8920599
2019-01-02,812381923.794072,817228405.3099074,824954562.0420599
2019-01-03,814376619.394072,819004996.8099076,826719849.94206
2019-01-04,811591693.2440721,815932906.7099075,823657193.09206
2019-01-07,824839712.4940721,829831066.4099076,837453423.34206
2019-01-08,819893485.1940721,824985975.2599075,832601740.6420599
2019-01-09,829078291.2440721,833865554.3599075,841532952.3420599
2019-01-10,829900807.144072,835095653.6599075,842807718.4420599
2019-01-11,830666368.4440721,835617443.8209674,843261801.7634168
2019-01-14,830122257.1492069,835578865.3421074,843228397.8958527
2019-01-15,833961805.6857466,839219224.3994911,846812525.4945372
2019-01-16,829252579.9926826,834298787.149491,841850743.6445372
2019-01-17,832494271.0420927,837587051.690241,845115733.9541636
2019-01-18,837228529.1095889,842192728.6623174,849671655.1557734
2019-01-21,835888906.2644503,841001506.1174668,848515961.2105368
2019-01-22,839209901.472972,844178875.8152691,851809389.7757945
2019-01-23,840655393.2632711,845821224.680233,853344014.8307886
2019-01-24,841941314.4585042,847175222.180233,854728331.7807887
2019-01-25,845182118.9585042,850247456.6302329,857697051.5307885
2019-01-28,844145305.4585042,849017558.3802329,856501124.5307885
2019-01-29,845247430.6585041,850240016.1302329,857832376.5807886
2019-01-30,845862995.5085042,850864712.230233,858425012.4807885
2019-02-11,843840761.4085041,849004611.5302329,856515028.5807885
2019-02-12,846731268.7085042,851500412.530233,859152441.5307885
2019-02-13,842760329.0585041,847730724.1802329,855434607.6807885
2019-02-14,842089929.0585041,846835824.1802329,854537357.6807885
2019-02-15,839911316.4085042,844822782.330233,852505427.8307886
2019-02-18,846063673.3085041,851243917.830233,858951736.6807885
2019-02-19,845948286.8085041,851300716.080233,858996363.6807885
2019-02-20,850337895.9085042,855516255.830233,863217978.5807886
2019-02-21,852334831.3189164,857733060.5891744,865465396.2290468
2019-02-22,853858919.866765,859079218.6995597,866829847.7690707
2019-02-25,856316731.166765,861645362.6995597,869406618.7190707
2019-02-26,855133464.116765,860606562.3495598,868328326.7690706
2019-02-27,862373469.913116,867714685.6793796,875362282.3403245
2019-03-04,858971452.213116,864135897.6293797,871850314.2903246
2019-03-05,858474992.713116,863547142.3793797,871153745.2903246
2019-03-06,861449277.013116,866255039.8793796,873935962.2403246
2019-03-07,858208940.9131161,863334553.6293797,871109593.3403246
2019-03-08,856526239.5631161,861361655.7793797,869090434.4403245
2019-03-11,857862603.0631161,863132804.0293797,870873411.4403245
2019-03-12,863721282.963116,868441393.0293796,876238916.2903246
2019-03-13,866029044.263116,871055587.0293796,878852287.2403245
2019-03-14,864077441.863116,868839935.9793797,876566448.1403245
2019-03-15,867607397.213116,872682176.8293797,880346465.0403246
2019-03-18,873096882.6456467,878320391.5946524,886110502.2998796
2019-03-19,876750553.5593554,882127766.0813257,889874798.9249575
2019-03-20,879264316.5848179,884522720.3837749,892263922.4180585
2019-03-21,881844737.1144342,887144977.9133782,894879233.7693261
2019-03-22,879114477.8182671,884200099.8348014,891997904.8368108
2019-03-25,872589161.2450801,877674476.8557642,885323021.5724876
2019-03-26,876949786.4126103,882237400.4069116,890048177.5834075
2019-03-27,875048664.7325381,880333076.4573922,888171451.8606397
2019-03-28,872614652.6690282,877975539.3497393,885863734.3920738
2019-03-29,883749544.1513509,888617409.830896,896320189.1280572
2019-04-01,879615758.8607535,884515952.5654203,892302931.4481412
2019-04-02,878964545.8604201,883895152.9154203,891663723.3981411
2019-04-03,878307708.267792,883582062.0721972,891468618.7290267
2019-04-08,880815850.117792,886038704.6721972,893883508.6290268
2019-04-09,882921323.117792,888381008.1721972,896336804.6290268
2019-04-10,884028020.9177921,889346303.9221972,897287148.5790268
2019-04-11,881478181.267792,887138065.5721972,895162714.7290267
