date,nav_base,nav_l4,rel_l4_vs_base
2013-07-04,15219495.429438626,15216587.685539627,0.9998089461038653
2013-07-05,15315595.429438626,15318237.685539627,1.000172520625344
2013-07-08,15224795.429438626,15229805.739776002,1.0003290888446152
2013-07-09,15401245.429438626,15399401.763212003,0.9998802910949591
2013-07-10,15515895.429438626,15512951.763212003,0.9998102806093268
2013-07-11,15746145.429438626,15743951.763212003,0.9998606855095773
2013-07-12,15819513.375002626,15814201.763212003,0.9996642367141952
2013-07-15,15877763.375002626,15872251.763212003,0.9996528722805316
2013-07-16,15882663.375002626,15878301.763212003,0.99972538536594
2013-07-17,16005613.375002626,15998601.763212003,0.9995619279545028
2013-07-18,16005463.375002626,15999479.518926252,0.9996261366549549
2013-07-19,15876613.375002626,15871929.518926252,0.9997049839304049
2013-07-22,15933103.768372003,15933379.518926252,1.0000173067694944
2013-07-23,16104003.768372003,16109129.518926252,1.0003182904467718
2013-07-24,16032953.768372003,16028733.449662503,0.9997367722273468
2013-07-25,15952882.465888003,15944257.355386252,0.9994593384286385
2013-07-26,16006727.123811752,15996687.709974252,0.9993728003382675
2013-07-29,15958806.167182127,15946291.850700501,0.9992158363006275
2013-07-30,16050556.167182127,16040941.850700501,0.9994009979229702
2013-07-31,15960556.167182127,15951641.850700501,0.9994414783301878
2013-08-01,15980956.167182127,15976941.850700501,0.9997488062391492
2013-08-02,16100668.167182127,16096086.850700501,0.9997154579900626
2013-08-05,16114550.037208878,16107934.403004127,0.9995894620582346
2013-08-06,15938024.037208878,15928399.403004127,0.9993961212392276
2013-08-07,15802404.037208878,15795793.153004127,0.9995816532605302
2013-08-08,15743310.037208878,15741571.903004127,0.9998895953772973
2013-08-09,15654272.037208878,15649979.403004127,0.9997257851278841
2013-08-12,15774598.037208878,15769014.403004127,0.9996460363559452
2013-08-13,15772542.037208878,15771185.653004127,0.9999140034496944
2013-08-14,15760625.497243628,15755852.948918002,0.9996971853479761
2013-08-15,15704160.855262877,15700481.939502252,0.9997657362405714
2013-08-16,15748410.306557378,15747335.944927001,0.9999317796774746
2013-08-19,15719775.306557378,15716298.444927001,0.9997788224346358
2013-08-20,15677554.306557378,15674807.194927001,0.9998247742232839
2013-08-22,15645789.306557378,15639274.694927001,0.9995836188572701
2013-08-23,15663368.968793627,15658264.357163252,0.999674105127668
2013-08-26,15711431.968793627,15707734.357163252,0.9997646547025301
2013-08-27,15667303.329597628,15667420.967967253,1.0000075085269717
2013-08-28,15653473.329597628,15650150.967967253,0.9997877556271111
2013-08-29,15706931.963149877,15699384.903640378,0.9995195077226281
2013-08-30,15888167.963149877,15877594.903640378,0.9993345324939904
2013-09-02,15868372.150006002,15861209.709219627,0.9995486341813345
2013-09-03,15996080.097197752,15982583.593211377,0.9991562617901157
2013-09-04,16090925.512704127,16085232.899450878,0.9996462221362746
2013-09-05,16134790.512704127,16132350.399450878,0.9998487669702729
2013-09-06,16110151.512704127,16111776.649450878,1.0001008765650323
2013-09-09,16104195.512704127,16103647.899450878,0.999965995615688
2013-09-10,16208362.512704127,16206254.149450878,0.9998699212673954
2013-09-11,16235390.512704127,16233386.649450878,0.9998765743730229
2013-09-12,16296130.512704127,16290076.649450878,0.9996285091575249
2013-09-13,16251132.512704127,16250569.149450878,0.9999653339080948
2013-09-14,16197454.512704127,16197386.649450878,0.999995810251963
2013-09-16,16387110.512704127,16387751.649450878,1.0000391244537135
2013-09-17,16415836.512704127,16416860.399450878,1.0000623718898491
2013-09-18,16349558.512704127,16348077.899450878,0.9999094401691582
2013-09-23,16577009.512704127,16573850.399450878,0.9998094280364123
2013-09-24,16571683.512704127,16568841.649450878,0.999828510890214
2013-09-25,16579637.512704127,16571777.899450878,0.9995259478232122
2013-09-26,16321421.512704127,16312192.899450878,0.9994345704970572
2013-09-27,16457879.512704127,16455350.399450878,0.9998463281219615
2013-09-30,16291620.512704127,16288780.399450878,0.999825670303882
2013-10-01,16316669.512704127,16311849.149450878,0.9997045743158862
2013-10-02,16246425.512704127,16238477.899450878,0.9995108085007971
2013-10-03,16561216.512704127,16554466.649450878,0.9995924295025024
2013-10-04,16576981.512704127,16579079.149450878,1.000126539125663
2013-10-07,16547666.512704127,16553816.649450878,1.0003716618740188
2013-10-08,16600895.512704127,16603835.399450878,1.0001770920577449
2013-10-09,16530607.512704127,16529787.899450878,0.9999504184433259
2013-10-11,16537405.512704127,16526195.399450878,0.999322135915175
2013-10-14,16485901.512704127,16479604.149450878,0.9996180152326886
2013-10-15,16609225.512704127,16606855.399450878,0.9998573013984646
2013-10-16,16559567.512704127,16561732.899450878,1.0001307634843175
2013-10-17,16531671.512704127,16531419.149450878,0.999984734559173
2013-10-18,16504471.512704127,16521019.149450878,1.0010026153660245
2013-10-21,16360661.512704127,16379954.149450878,1.0011792088438338
2013-10-22,16314717.512704127,16327982.899450878,1.0008130932537704
2013-10-23,16373752.512704127,16398270.399450878,1.001497389601298
2013-10-24,16412337.512704127,16434412.899450878,1.0013450483046467
2013-10-25,16311859.512704127,16335525.399450878,1.0014508392944605
2013-10-28,16451602.512704127,16477920.399450878,1.001599715694956
2013-10-29,16386366.512704127,16410516.649450878,1.0014737944942234
2013-10-30,16533915.512704127,16564390.399450878,1.001843174215045
2013-10-31,16622110.512704127,16639692.899450878,1.0010577710173034
2013-11-01,16455581.512704127,16474679.149450878,1.0011605567832413
2013-11-04,16315184.512704127,16327147.899450878,1.000733267021126
2013-11-05,16231967.512704127,16244861.649450878,1.000794366840413
2013-11-06,16248181.512704127,16269742.899450878,1.0013270030698447
2013-11-07,16171020.512704127,16188685.399450878,1.0010923792182982
2013-11-08,16214408.162566377,16233652.899450878,1.001186891108917
2013-11-11,16091260.162566377,16105510.399450878,1.000885588620191
2013-11-12,16159293.162566377,16180035.399450878,1.0012836104076972
2013-11-13,15989021.162566377,16006176.649450878,1.0010729541671173
2013-11-14,15990971.162566377,16012326.649450878,1.0013354715399958
2013-11-15,16040103.162566377,16056245.399450878,1.001006367398071
2013-11-18,16052378.162566377,16074752.899450878,1.0013938580724866
2013-11-19,16090877.162566377,16110091.649450878,1.0011941230232744
2013-11-20,16049064.162566377,16072116.649450878,1.0014363757693903
2013-11-21,15861654.162566377,15892720.399450878,1.0019585748476232
2013-11-22,15965067.162566377,15999295.399450878,1.0021439456869154
2013-11-25,16151727.162566377,16191485.651701752,1.0024615627007074
2013-11-26,16179248.162566377,16198036.901701752,1.0011612862938122
2013-11-27,16203862.162566377,16228338.151701752,1.0015105034151623
2013-11-28,16309870.162566377,16330445.651701752,1.001261536047209
2013-11-29,16344870.162566377,16369945.651701752,1.0015341504022959
2013-12-02,16329025.162566377,16353943.151701752,1.0015259936761258
2013-12-03,16245891.162566377,16270231.901701752,1.0014982704790896
2013-12-04,16286994.162566377,16318941.901701752,1.0019615491241964
2013-12-05,16236906.162566377,16265644.401701752,1.0017699331909444
2013-12-06,16163473.162566377,16184564.401701752,1.0013048704893588
2013-12-09,16364209.162566377,16384054.401701752,1.001212722163242
2013-12-10,16427578.162566377,16448253.151701752,1.0012585536912852
2013-12-11,16486443.162566377,16510465.651701752,1.0014571056290613
2013-12-12,16316241.162566377,16338331.901701752,1.0013539110457657
2013-12-13,16413994.162566377,16435541.901701752,1.0013127663457146
2013-12-16,16307726.162566377,16320319.401701752,1.0007722253249678
2013-12-17,16275617.162566377,16292935.651701752,1.0010640757252025
2013-12-18,16283887.162566377,16305300.651701752,1.001315010901365
2013-12-19,16330059.162566377,16352054.401701752,1.0013469172962823
2013-12-20,16289684.162566377,16308891.901701752,1.0011791351473538
2013-12-23,16320301.889929753,16337986.268907502,1.001083581608785
2013-12-24,16315201.889929753,16330736.268907502,1.0009521413882925
2013-12-25,16367185.889929753,16384397.518907502,1.0010515936639015
2013-12-26,16398202.889929753,16413298.768907502,1.0009205813026634
2013-12-27,16453515.889929753,16470968.768907502,1.0010607385737191
2013-12-30,16625969.889929753,16642441.268907502,1.000990701840963
2013-12-31,16566358.889929753,16578690.018907502,1.000744347569655
2014-01-02,16576124.889929753,16593483.768907502,1.0010472217778894
2014-01-03,16426593.191386502,16444363.320364252,1.0010817902879015
2014-01-06,16368263.191386502,16382688.320364252,1.000881286475485
2014-01-07,16319116.109144002,16339510.074637877,1.0012496979222083
2014-01-08,16340616.109144002,16360610.074637877,1.0012235747636642
2014-01-09,16342875.109144002,16365848.824637877,1.0014057327942878
2014-01-10,16345685.109144002,16368413.824637877,1.0013905024685175
2014-01-13,16402443.109144002,16428316.324637877,1.001577400105686
2014-01-14,16411439.109144002,16438035.074637877,1.0016205748512972
2014-01-15,16443158.109144002,16464828.824637877,1.0013179168715665
2014-01-16,16466608.109144002,16485728.824637877,1.0011611811835892
2014-01-17,16443569.109144002,16467505.074637877,1.0014556429528771
2014-01-20,16470068.109144002,16487793.824637877,1.0010762381416038
2014-01-21,16398739.109144002,16418580.074637877,1.0012099079912071
2014-01-22,16457933.109144002,16476606.324637877,1.0011346027092247
2014-01-23,16375011.109144002,16396002.574637877,1.001281920687196
2014-01-24,16428487.109144002,16448342.574637877,1.0012085997549234
2014-01-27,16202733.109144002,16216285.074637877,1.000836399970461
2014-02-05,15848626.109144002,15858902.574637877,1.0006484136494296
2014-02-06,15875404.109144002,15884680.074637877,1.0005842979133068
2014-02-07,15983978.109144002,15995976.324637877,1.0007506401355124
2014-02-10,15981688.109144002,15995741.324637877,1.0008793323582528
2014-02-11,15975638.109144002,15991241.324637877,1.00097668809141
2014-02-12,16115860.109144002,16127600.074637877,1.0007284727848447
2014-02-13,16056768.109144002,16066221.324637877,1.0005887371250315
2014-02-14,16150805.109144002,16163637.574637877,1.0007945402973508
2014-02-17,16136249.109144002,16155208.824637877,1.0011749766234788
2014-02-18,16250346.109144002,16267290.074637877,1.0010426833607156
2014-02-19,16266561.109144002,16284202.574637877,1.001084523359025
2014-02-20,16138549.109144002,16155408.824637877,1.0010446859491429
2014-02-21,16322155.109144002,16342873.824637877,1.001269361512333
2014-02-24,16251801.109144002,16275137.574637877,1.0014359310292533
2014-02-25,16192713.109144002,16211040.074637877,1.0011318032605374
2014-02-26,16184250.109144002,16204420.074637877,1.0012462712425878
2014-02-27,16290489.109144002,16307953.824637877,1.0010720804867714
2014-03-03,16140095.109144002,16153572.574637877,1.0008350301161633
2014-03-04,16053388.109144002,16067981.324637877,1.0009090427138905
2014-03-05,16098547.109144002,16114865.074637877,1.0010136297010683
2014-03-06,16231938.109144002,16249217.574637877,1.0010645349543406
2014-03-07,16319091.109144002,16336572.574637877,1.0010712278874452
2014-03-10,16205098.109144002,16225827.574637877,1.0012791940754853
2014-03-11,16160360.109144002,16178630.074637877,1.001130541978674
2014-03-12,16175953.109144002,16195775.074637877,1.0012253970668763
2014-03-13,16134775.109144002,16153242.574637877,1.0011445753268298
2014-03-14,16054116.109144002,16074013.984293252,1.0012394251426846
2014-03-17,16096027.109144002,16117145.234293252,1.0013120085475784
2014-03-18,16174535.109144002,16188512.734293252,1.0008641747694713
2014-03-19,16120577.109144002,16137690.234293252,1.0010615702547982
2014-03-20,15984574.109144002,15993630.234293252,1.0005665540468838
2014-03-21,15967489.109144002,15970812.734293252,1.000208149517218
2014-03-24,16020662.109144002,16032277.734293252,1.0007250402680061
2014-03-25,16063742.109144002,16070517.734293252,1.0004217961856716
2014-03-26,16095046.109144002,16104603.984293252,1.0005938395630827
2014-03-27,16072079.109144002,16080547.734293252,1.0005269153475254
2014-03-28,16213735.109144002,16221912.734293252,1.0005043640527123
2014-03-31,16308368.109144002,16316762.734293252,1.0005147434184136
2014-04-01,16333808.109144004,16340852.734293252,1.0004312910438384
2014-04-02,16279067.109144002,16279196.484293252,1.0000079473318946
2014-04-03,16315716.109144002,16319620.234293252,1.0002392861657516
2014-04-07,16275221.109144004,16274932.734293252,0.9999822813558834
2014-04-08,16341647.109144002,16347276.484293252,1.000344480278619
2014-04-09,16389447.109144002,16394876.484293252,1.0003312726239693
2014-04-10,16451587.109144002,16460266.484293252,1.0005275706891785
2014-04-11,16438012.109144002,16448838.984293252,1.0006586486904476
2014-04-14,16414046.109144002,16425245.234293252,1.0006822891244964
2014-04-15,16383754.109144002,16390181.484293252,1.0003923017341712
2014-04-16,16344006.109144002,16351623.984293252,1.0004660959558127
2014-04-17,16415309.109144002,16424383.984293252,1.000552829988696
2014-04-18,16442304.109144002,16447136.484293252,1.000293898903534
2014-04-21,16375720.080031877,16382445.455181127,1.0004106918728692
2014-04-22,16360391.080031877,16367786.705181127,1.0004520445210063
2014-04-23,16321327.080031877,16329685.455181127,1.0005121136968989
2014-04-24,16354071.080031877,16361156.705181127,1.0004332636879574
2014-04-25,16161974.080031877,16169075.455181127,1.0004393878565876
2014-04-28,16196237.080031877,16207240.455181127,1.0006793784935895
2014-04-29,16268490.080031877,16281450.455181127,1.000796655072812
2014-04-30,16141970.080031877,16152784.205181127,1.0006699383715638
2014-05-02,16283551.080031877,16293826.705181127,1.0006310432594676
2014-05-05,16235866.623625377,16242764.658274002,1.0004248639637496
2014-05-06,16324496.328629127,16328279.113277752,1.0002317244325627
2014-05-07,16327412.040376753,16328774.575025378,1.0000834507419336
2014-05-08,16397590.040376753,16408357.075025378,1.000656622992898
2014-05-09,16360996.040376753,16371435.825025378,1.0006380897973974
2014-05-12,16264788.040376753,16273463.325025378,1.000533378278714
2014-05-13,16291442.040376753,16303294.575025378,1.0007275313394142
2014-05-14,16372817.040376753,16387377.075025378,1.000889280971791
2014-05-15,16389494.040376753,16411147.075025378,1.0013211533312305
2014-05-16,16412111.040376753,16429998.325025378,1.001089883233462
2014-05-19,16432000.040376753,16444922.075025378,1.0007863945117377
2014-05-20,16403856.040376753,16420580.825025378,1.001019564217551
2014-05-21,16380277.040376753,16386487.075025378,1.000379116582297
2014-05-22,16584560.040376753,16583572.075025378,0.9999404286065491
2014-05-23,16648463.040376753,16654777.075025378,1.0003792563093248
2014-05-26,16663898.040376753,16668864.575025378,1.0002980415888643
2014-05-27,16717726.040376753,16728397.075025378,1.000638306586844
2014-05-28,16896901.729567252,16903782.209892627,1.0004072036658256
2014-05-29,16876115.729567252,16885013.459892627,1.00052723804861
2014-05-30,16996413.729567252,17017790.959892627,1.0012577494679473
2014-06-03,16997111.67459263,17017476.154918004,1.001198114168763
2014-06-04,16907372.191043627,16925091.853694126,1.001048043566456
2014-06-05,16893924.7946445,16915281.9963435,1.001264194197536
2014-06-06,16916449.7946445,16939859.4963435,1.0013838424718648
2014-06-09,16955045.075633503,16968961.9963435,1.000820812958498
2014-06-10,17084023.461729754,17100377.266831376,1.0009572572373397
2014-06-11,17048514.461729754,17064143.516831376,1.0009167399973005
2014-06-12,17064350.461729754,17079147.266831376,1.000867117979955
2014-06-13,17072519.461729754,17087246.016831376,1.000862588274369
2014-06-16,17070799.461729754,17083336.016831376,1.000734385939553
2014-06-17,17110259.461729754,17122006.016831376,1.0006865211557952
2014-06-18,17130909.461729754,17144056.016831376,1.0007674172308827
2014-06-19,17132368.461729754,17150934.766831376,1.001083697513458
2014-06-20,17034493.461729754,17047522.266831376,1.0007648484019143
2014-06-23,17102520.444561504,17118691.249663126,1.0009455217524248
2014-06-24,17178298.444561504,17195923.749663126,1.00102602159105
2014-06-25,17214292.444561504,17232549.999663126,1.0010606044460102
2014-06-26,17299186.444561504,17317126.249663126,1.0010370317216428
2014-06-27,17320663.444561504,17332292.499663126,1.0006713977867443
2014-06-30,17332938.444561504,17345419.999663126,1.000720106122891
2014-07-01,17355178.444561504,17369304.999663126,1.000813967724201
2014-07-02,17384741.444561504,17400424.999663126,1.0009021448579858
2014-07-03,17285529.444561504,17300981.249663126,1.000893915639158
2014-07-04,17288904.444561504,17303308.749663126,1.0008331531444234
2014-07-07,17254782.444561504,17270704.999663126,1.000922790835108
2014-07-08,17409893.444561504,17424267.499663126,1.0008256256792951
2014-07-09,17440857.444561504,17453368.749663126,1.0007173560784721
2014-07-10,17581303.444561504,17588538.749663126,1.0004115340551647
2014-07-11,17482360.444561504,17485488.749663126,1.00017894065916
2014-07-14,17554342.444561504,17554157.499663126,0.9999894644359957
2014-07-15,17718039.444561504,17721938.749663126,1.0002200754272967
2014-07-16,17655119.444561504,17659223.749663126,1.0002324711036088
2014-07-17,17728736.2445615,17734479.649663128,1.000323960209143
2014-07-18,17720648.2445615,17731137.149663128,1.0005919030137538
2014-07-21,17725106.2445615,17733854.649663128,1.0004935600938534
2014-07-22,17827230.2445615,17840105.899663128,1.0007222465253993
2014-07-24,17915681.2445615,17926918.399663128,1.0006272245497245
2014-07-25,17959334.2445615,17972528.399663128,1.0007346683859188
2014-07-28,18165742.2445615,18176838.399663128,1.0006108286109228
2014-07-29,18040079.2445615,18053567.149663128,1.0007476632956418
2014-07-30,18150026.2445615,18164253.399663128,1.0007838641614026
2014-07-31,18009794.2445615,18025879.649663128,1.0008931476330711
2014-08-01,17873992.1645615,17885600.724663127,1.0006494665542398
2014-08-04,17822080.684561502,17835277.799663126,1.0007404923889194
2014-08-05,17430224.8845615,17441582.924663126,1.000651629005182
2014-08-06,17639485.9645615,17648614.662163127,1.0005175149445946
2014-08-07,17702415.9645615,17717489.662163127,1.0008515051070883
2014-08-08,17636538.804561503,17647248.68716313,1.0006072553532361
2014-08-11,17742298.1245615,17757188.13716313,1.0008392381019129
2014-08-12,17684069.8845615,17697895.424663126,1.000781807592476
2014-08-13,17859214.2045615,17874042.37466313,1.0008302812168433
2014-08-14,17857157.506898504,17887623.986533128,1.0017061214598602
2014-08-15,17805164.976898503,17835995.45563175,1.0017315469288406
2014-08-18,17735000.656898502,17762738.505631752,1.001564017350203
2014-08-19,17992872.0777105,18008964.58063175,1.0008943821115244
2014-08-20,18171439.017710503,18188264.793131754,1.000925946228301
2014-08-21,18289751.347710505,18313153.15563175,1.001279503885884
2014-08-22,18551865.867710505,18575028.543131754,1.0012485361626922
2014-08-25,18503004.317710504,18524942.168131754,1.0011856372102907
2014-08-26,18473936.727710504,18496608.83063175,1.001227248055215
2014-08-27,18571770.237710506,18600244.680631753,1.0015332110271011
2014-08-28,18510597.337710503,18540210.930631753,1.0015998183300612
2014-08-29,18308881.707710505,18334517.630631752,1.001400190537604
2014-09-01,18409241.617710505,18439381.168131754,1.0016371967431974
2014-09-02,18245309.737710502,18274219.430631753,1.0015844999803702
2014-09-03,18465815.077710506,18496827.83063175,1.0016794684009742
2014-09-04,18448090.547710504,18481869.96813175,1.0018310523972054
2014-09-05,18354445.117710505,18381675.105631754,1.001483563667908
2014-09-09,18394003.357710507,18421457.818131752,1.0014925766776994
2014-09-10,18312296.377710503,18345426.58063175,1.001809177955506
2014-09-11,18308314.907710504,18339394.193131752,1.0016975502976606
2014-09-12,18228886.507710505,18267869.755631752,1.0021385424669114
2014-09-15,18176740.025003877,18222729.3651005,1.0025301203644525
2014-09-16,17977681.375003878,18016867.3026005,1.0021796986373952
2014-09-17,18095192.025003877,18136376.1151005,1.0022759686683465
2014-09-18,18163499.005003877,18201057.3526005,1.0020677925319497
2014-09-19,18147437.825003877,18194093.6151005,1.0025709298770726
2014-09-22,18017350.965003878,18055697.3901005,1.0021283053857977
2014-09-23,17969830.435003877,18005933.0276005,1.0020090669596025
2014-09-24,18012476.235003877,18050700.5276005,1.0021221009314834
2014-09-25,17888496.725003876,17922758.1776005,1.0019152784676832
2014-09-26,17855044.31500388,17894282.0776005,1.0021975729605808
2014-09-29,17729826.35500388,17767826.1026005,1.0021432667661687
2014-09-30,17718442.845003877,17754240.252600502,1.002020347268085
2014-10-01,17664760.025003877,17698694.2401005,1.0019210119497004
2014-10-02,17569769.855003875,17601644.3526005,1.0018141670528227
2014-10-03,17881918.305003878,17913733.6651005,1.001779191670265
2014-10-06,17729922.26500388,17758920.4526005,1.00163555074654
2014-10-07,17716173.525003877,17743671.9276005,1.0015521637648115
2014-10-08,17744283.075003877,17768911.5526005,1.0013879669013688
2014-10-09,17862632.886943877,17890523.30754,1.001561383519028
2014-10-13,17507166.324805878,17531273.74751438,1.0013770031232492
2014-10-14,17585969.891742256,17602290.035008255,1.000928020653195
2014-10-15,17459205.171367753,17503581.7248035,1.0025417281600266
2014-10-16,17410428.908530753,17464376.490998503,1.0030985786020077
2014-10-17,17360006.36893188,17439919.572491754,1.004603293447109
2014-10-20,17461318.942675754,17509796.702603254,1.0027762942814715
2014-10-21,17455970.4013805,17504962.748927254,1.0028066241188676
2014-10-22,17522075.385587752,17530024.68573263,1.0004536734359342
2014-10-23,17567754.525587752,17570116.10688,1.000134427042956
2014-10-24,17559912.981932253,17591307.50688,1.001787851966012
2014-10-27,17642197.431932252,17651727.63188,1.000540193475587
2014-10-28,17789556.45193225,17767012.331880003,0.9987327328754282
2014-10-29,17946699.88193225,17933660.44438,0.9992734353592563
2014-10-30,17974617.63193225,17971313.176644504,0.9998161599119707
2014-10-31,18083183.961932253,18061662.47887838,0.9988098620741137
2014-11-03,18015787.96193225,18006343.597417504,0.9994757728868312
2014-11-04,18003003.286422253,17992326.98050025,0.9994069708396902
2014-11-05,17990210.431237753,17958771.59805413,0.998252447724067
2014-11-06,17932622.807726502,17904577.77305413,0.9984360885201752
2014-11-07,17836041.104305126,17804270.64805413,0.9982187495495665
2014-11-10,18097586.788424756,18075372.410714503,0.9987725226589624
2014-11-11,18056980.06467725,18027278.0948355,0.9983550976001878
2014-11-12,17861702.53564888,17830668.237394504,0.998262522948614
2014-11-13,17970374.909773625,17941469.416519254,0.9983914919193673
2014-11-14,17990047.069773626,17956207.891519256,0.9981190055744087
2014-11-17,17834381.10977363,17790848.666519254,0.9975590718294947
2014-11-18,17920373.799773626,17879001.504019253,0.9976913262961682
2014-11-19,18043214.53144225,18007842.30441913,0.9980395828602779
2014-11-20,18109575.183919378,18068096.221896254,0.9977095563202413
2014-11-21,18062844.356832877,18024146.573548004,0.9978576030153172
2014-11-24,18096554.475687377,18054348.149540503,0.9976677148015343
2014-11-25,17979727.495460376,17949592.79288888,0.9983239622191658
2014-11-26,17965562.4786105,17944631.42880838,0.9988349349024256
2014-11-27,18058901.406154253,18022674.87590238,0.9979939792882679
2014-11-28,18110964.619589254,18081780.306873254,0.9983885831964779
2014-12-01,17842646.05562363,17802771.647744253,0.997765218916798
2014-12-02,17671192.385623626,17593364.812433004,0.9955957939061352
2014-12-03,17820136.202433128,17752147.16917713,0.996184707429637
2014-12-04,17989260.402433127,17938489.10667713,0.9971776885419297
2014-12-05,17912327.63243313,17864148.53167713,0.9973102825191315
2014-12-08,17901386.242433127,17851753.88167713,0.9972274571318755
2014-12-09,17912514.08243313,17865415.40667713,0.9973706272866415
2014-12-10,17742349.75243313,17676980.29417713,0.9963156256545425
2014-12-11,17637456.964491256,17576523.263771255,0.9965452105231113
2014-12-12,17646679.4136785,17592006.437831253,0.9969017980909842
2014-12-15,17565060.915609505,17506868.44781588,0.9966870329642916
2014-12-16,17626168.128058378,17556430.024990756,0.9960434904194174
2014-12-17,17443234.378058378,17369848.462490756,0.995792872240487
2014-12-18,17555222.128058378,17494973.524990756,0.9965680523648102
2014-12-19,17774990.698058378,17721197.849990755,0.996973677849885
2014-12-22,17809190.698058378,17738897.849990755,0.9960530015507506
2014-12-23,17787156.646730255,17720490.137279376,0.9962519861507413
2014-12-24,17914743.847360753,17853542.51961913,0.9965837453070455
2014-12-25,17881603.32067263,17818732.9910455,0.9964840776020097
2014-12-26,17947175.747677255,17880247.21043488,0.9962708039313073
2014-12-27,17900355.952876754,17824153.52859538,0.9957429659788901
2014-12-29,18008930.394729253,17942780.31044788,0.9963268177048019
2014-12-30,18024534.602633253,17969012.250851877,0.9969196235572559
2014-12-31,18128472.023281503,18067451.446500126,0.9966339922800437
2015-01-05,17949983.334244877,17912443.74816238,0.9979086562152468
2015-01-06,17625120.644244876,17572081.47316238,0.9969907059274619
2015-01-07,17595888.10847763,17526214.59816238,0.996040352729813
2015-01-08,17887139.70803288,17819817.81609088,0.9962362964095504
2015-01-09,17923526.853613127,17855937.94109088,0.9962290394589043
2015-01-12,17934831.77442938,17845091.71303013,0.9949963254449257
2015-01-13,18096828.634226,18028251.40128963,0.9962105386351136
2015-01-14,17908650.292864256,17829209.14742788,0.9955640908646237
2015-01-15,17829327.762864254,17740398.03492788,0.9950121659594142
2015-01-16,17850352.448919006,17765683.81699038,0.9952567529312983
2015-01-19,17915833.351374004,17837761.97532188,0.9956423251700912
2015-01-20,17886398.901374005,17800491.85032188,0.995197073959615
2015-01-21,18073248.941374004,17982598.56282188,0.9949842787621542
2015-01-22,18136309.921374004,18052823.30032188,0.995396714027602
2015-01-23,18263209.961374003,18180880.01282188,0.9954920329599096
2015-01-26,18254925.041675,18171693.63936538,0.9954406056382259
2015-01-27,18316500.17152613,18234771.70502788,0.9955379867478558
2015-01-28,18268656.74152613,18187723.592527878,0.995569835804387
2015-01-29,18161803.07152613,18065896.01752788,0.994719298870242
2015-01-30,18132335.521526128,18013819.39252788,0.9934638244004722
2015-02-02,18173213.68152613,18086548.11752788,0.9952311371275875
2015-02-03,18146616.05152613,18055967.50502788,0.9950046583759276
2015-02-04,18311773.34854763,18218941.42786463,0.9949304789374557
2015-02-05,18366333.035997126,18283362.465757255,0.9954824640238608
2015-02-06,18299083.035997126,18219475.958933253,0.995649668515779
2015-02-09,18194315.075997125,18115719.98393325,0.9956802390342486
2015-02-10,18252856.357709378,18189117.996119376,0.9965080335734368
2015-02-11,18279174.982882377,18207224.78459913,0.9960638158806059
2015-02-12,18294728.09724838,18223184.565258127,0.9960893908010028
2015-02-13,18313871.48724838,18232495.911989506,0.9955566153603549
2015-02-24,18555284.50724838,18479124.111989506,0.9958954876046701
2015-02-25,18645777.93724838,18590922.224489506,0.9970580088992003
2015-02-26,18496324.63724838,18431517.286989506,0.996496203892942
2015-03-02,18373864.54724838,18317871.386989504,0.9969525648719741
2015-03-03,18397794.38724838,18346579.661989506,0.9972162573305869
2015-03-04,18384531.20724838,18342719.174489506,0.9977256949177802
2015-03-05,18280551.697248377,18236776.824489504,0.9976053855767678
2015-03-06,18388781.20724838,18338169.174489506,0.9972476679020509
2015-03-09,18224065.247248378,18161709.949489504,0.9965784089931148
2015-03-10,18223580.79724838,18177739.824489508,0.9974845244044578
2015-03-11,18198673.817248378,18145708.586989507,0.9970896104413569
2015-03-12,18366852.95724838,18310728.299489506,0.996944242005448
2015-03-13,18301009.89724838,18256802.824489504,0.9975844462678793
2015-03-16,18223875.817248378,18176505.336989507,0.9974006363556299
2015-03-17,18323683.16724838,18289759.211989503,0.9981486279287173
2015-03-18,18502914.677248377,18457848.311989505,0.9975643639910264
2015-03-19,18615373.657248378,18580726.299489506,0.9981387772065815
2015-03-20,18583437.20724838,18561909.424489506,0.9988415607662464
2015-03-23,18589550.76589138,18565284.976908006,0.9986946543631438
2015-03-24,18639105.74589138,18611569.464408007,0.99852266080472
2015-03-25,18532187.21589138,18507201.851908006,0.99865178547506
2015-03-26,18526805.37589138,18494646.826908007,0.9982642151017994
2015-03-27,18352610.37284938,18326667.607970003,0.9985864264345875
2015-03-30,18444996.08284938,18420889.207970005,0.9986930398482551
2015-03-31,18570875.96284938,18546954.19547,0.9987118665039155
2015-04-01,18504977.59284938,18480728.307970006,0.9986895804246342
2015-04-02,18648280.94284938,18629888.682970002,0.9990137289364235
2015-04-07,18702424.002849378,18679714.157970004,0.9987857271936561
2015-04-08,18585619.39284938,18560702.307970002,0.9986593352444868
2015-04-09,18700432.98284938,18689042.145470005,0.999390878414964
2015-04-10,18745319.432849377,18722209.020470005,0.998767136913182
2015-04-13,18815405.51284938,18805753.257970005,0.999487002559005
2015-04-14,18804802.572849378,18792522.232970003,0.9993469572556372
2015-04-15,18575201.131693754,18555661.51344938,0.9989480803946162
2015-04-16,18729578.27169375,18711037.448431753,0.9990100779102955
2015-04-17,18618397.131693754,18593820.985931754,0.9986800074362919
